speaker,file,date,word,time,rel.time,proportion,maximum,minimum,closed_quotient,peaks_ratio,language,sex,glottocode,item,ipa,c1,c1_phonation,vowel,anteropost,height,c2,c2_phonation,c2_place
it01,it01-001,29/11/2016 15:10:47,pugu,1.4956880665014323,0.005886245344398633,0.06180615603705359,0.31804826682697346,0.7824346045227503,0.4643863376957768,0.4064854302053378,Italian,m,ital1282,20,pugu,p,voiceless,u,back,high,g,voiced,velar
it01,it01-001,29/11/2016 15:10:47,pugu,1.5030918779872613,0.013290056830227659,0.13954690607179904,0.3169947620948918,0.8364286784031033,0.5194339163082116,0.3789860035646952,Italian,m,ital1282,20,pugu,p,voiceless,u,back,high,g,voiced,velar
it01,it01-001,29/11/2016 15:10:47,pugu,1.5105181964311936,0.020716375274159926,0.21752398138404455,0.3111574103105305,0.855118552301291,0.5439611419907604,0.36387634144194997,Italian,m,ital1282,20,pugu,p,voiceless,u,back,high,g,voiced,velar
it01,it01-001,29/11/2016 15:10:47,pugu,1.5181003995355462,0.028298578378512573,0.29713786098867206,0.30415090449506743,0.8549723101566815,0.5508214056616141,0.3557435730746987,Italian,m,ital1282,20,pugu,p,voiceless,u,back,high,g,voiced,velar
it01,it01-001,29/11/2016 15:10:47,pugu,1.5255736465797307,0.03577182542269708,0.37560769122703536,0.29967179074596945,0.8645966065275819,0.5649248157816125,0.34660301519054076,Italian,m,ital1282,20,pugu,p,voiceless,u,back,high,g,voiced,velar
it01,it01-001,29/11/2016 15:10:47,pugu,1.5329392065452632,0.04313738538822953,0.4529467965300752,0.29554610790880903,0.8597149639822601,0.564168856073451,0.34377220391723634,Italian,m,ital1282,20,pugu,p,voiceless,u,back,high,g,voiced,velar
it01,it01-001,29/11/2016 15:10:47,pugu,1.540265308525336,0.05046348736830231,0.5298715890983342,0.2857797536813333,0.8547406610916077,0.5689609074102744,0.3343467401168886,Italian,m,ital1282,20,pugu,p,voiceless,u,back,high,g,voiced,velar
it01,it01-001,29/11/2016 15:10:47,pugu,1.5475168566616668,0.057715035504633194,0.6060135589621577,0.2780001559872309,0.8475547070857988,0.569554551098568,0.3280026099354654,Italian,m,ital1282,20,pugu,p,voiceless,u,back,high,g,voiced,velar
it01,it01-001,29/11/2016 15:10:47,pugu,1.5547131775264336,0.06491135636939993,0.6815756370334919,0.27469522733739055,0.8560674537068595,0.581372226369469,0.3208803537010222,Italian,m,ital1282,20,pugu,p,voiceless,u,back,high,g,voiced,velar
it01,it01-001,29/11/2016 15:10:47,pugu,1.561869728684794,0.07206790752776038,0.7567201292693948,0.2771495979320778,0.8555557332779163,0.5784061353458385,0.32394102120060164,Italian,m,ital1282,20,pugu,p,voiceless,u,back,high,g,voiced,velar
it01,it01-001,29/11/2016 15:10:47,pugu,1.5690906311836956,0.079288810026662,0.8325403169209612,0.2778457152191996,0.8552376821592732,0.5773919669400736,0.3248754364023166,Italian,m,ital1282,20,pugu,p,voiceless,u,back,high,g,voiced,velar
it01,it01-002,29/11/2016 15:10:52,pada,0.9461851379211734,0.008475404318156965,0.06098797779226879,0.27864882380997685,0.8495342347797796,0.5708854109698027,0.3280018772665584,Italian,m,ital1282,2,pada,p,voiceless,a,central,low,d,voiced,coronal
it01,it01-002,29/11/2016 15:10:52,pada,0.9546485341025556,0.01693880049953911,0.12188954649401426,0.2699606655861767,0.847899731450363,0.5779390658641863,0.3183874880163003,Italian,m,ital1282,2,pada,p,voiceless,a,central,low,d,voiced,coronal
it01,it01-002,29/11/2016 15:10:52,pada,0.9632168094105463,0.025507075807529866,0.18354581262426775,0.2626723152366363,0.8636203706966481,0.6009480554600117,0.3041525236658661,Italian,m,ital1282,2,pada,p,voiceless,a,central,low,d,voiced,coronal
it01,it01-002,29/11/2016 15:10:52,pada,0.9716454111951249,0.03393567759210847,0.2441970050820146,0.26060010878925177,0.8615708476346017,0.6009707388453499,0.30247089894547374,Italian,m,ital1282,2,pada,p,voiceless,a,central,low,d,voiced,coronal
it01,it01-002,29/11/2016 15:10:52,pada,0.9803979030931352,0.04268816949011878,0.30717887137001054,0.24453204598744122,0.848347419725976,0.6038153737385348,0.2882451697282551,Italian,m,ital1282,2,pada,p,voiceless,a,central,low,d,voiced,coronal
it01,it01-002,29/11/2016 15:10:52,pada,0.9890389286658803,0.05132919506286382,0.3693586395498017,0.23824240392246468,0.849498650424739,0.6112562465022744,0.28045059730624217,Italian,m,ital1282,2,pada,p,voiceless,a,central,low,d,voiced,coronal
it01,it01-002,29/11/2016 15:10:52,pada,0.997628932737795,0.0599191991347785,0.43117126322028565,0.23372115654711337,0.8462203963129603,0.612499239765847,0.2761941895580068,Italian,m,ital1282,2,pada,p,voiceless,a,central,low,d,voiced,coronal
it01,it01-002,29/11/2016 15:10:52,pada,1.0060839851394325,0.06837425153641608,0.4920127910986482,0.22402663287897812,0.8397168329920585,0.6156902001130804,0.2667883077688605,Italian,m,ital1282,2,pada,p,voiceless,a,central,low,d,voiced,coronal
it01,it01-002,29/11/2016 15:10:52,pada,1.0145965881558943,0.0768868545528778,0.5532684461958512,0.2132868325345682,0.8498992544510189,0.6366124219164506,0.25095542962011186,Italian,m,ital1282,2,pada,p,voiceless,a,central,low,d,voiced,coronal
it01,it01-002,29/11/2016 15:10:52,pada,1.022822383411333,0.08511264980831657,0.612460267556834,0.22845969596560553,0.8551939102590163,0.6267342142934107,0.267143735736391,Italian,m,ital1282,2,pada,p,voiceless,a,central,low,d,voiced,coronal
it01,it01-002,29/11/2016 15:10:52,pada,1.0309404442689134,0.09323071066589694,0.6708768453049576,0.2261193308937465,0.8521627073500417,0.6260433764562953,0.26534760198191093,Italian,m,ital1282,2,pada,p,voiceless,a,central,low,d,voiced,coronal
it01,it01-002,29/11/2016 15:10:52,pada,1.0390839248979118,0.10137419129489533,0.7294763406339457,0.22090510581839254,0.8519832215272483,0.6310781157088557,0.25928339929324246,Italian,m,ital1282,2,pada,p,voiceless,a,central,low,d,voiced,coronal
it01,it01-002,29/11/2016 15:10:52,pada,1.0470969282561409,0.10938719465312441,0.7871369374050176,0.21996438763594614,0.8562719591015663,0.6363075714656201,0.25688612747139505,Italian,m,ital1282,2,pada,p,voiceless,a,central,low,d,voiced,coronal
it01,it01-002,29/11/2016 15:10:52,pada,1.0550441965593775,0.11733446295636107,0.8443245127220613,0.2224910129242547,0.857442839856207,0.6349518269319523,0.2594820349325751,Italian,m,ital1282,2,pada,p,voiceless,a,central,low,d,voiced,coronal
it01,it01-002,29/11/2016 15:10:52,pada,1.062934985193,0.12522525158998343,0.9011056672116323,0.2305695637982316,0.8673250743658535,0.6367555105676219,0.26583984553520834,Italian,m,ital1282,2,pada,p,voiceless,a,central,low,d,voiced,coronal
it01,it01-003,29/11/2016 15:10:57,poco,1.1487931735198087,0.012239561274911104,0.09642593394396477,0.2168478837094403,0.8429779373228059,0.6261300536133656,0.2572402836521706,Italian,m,ital1282,11,poko,p,voiceless,o,back,mid,k,voiceless,velar
it01,it01-003,29/11/2016 15:10:57,poco,1.1572099026037361,0.020656290358838536,0.16273476188656832,0.21666877113436003,0.8460238803502679,0.6293551092159079,0.25610242945465744,Italian,m,ital1282,11,poko,p,voiceless,o,back,mid,k,voiceless,velar
it01,it01-003,29/11/2016 15:10:57,poco,1.1658110602682703,0.029257448023372712,0.23049655842269642,0.2119770377914379,0.8651963339044894,0.6532192961130514,0.24500454923892273,Italian,m,ital1282,11,poko,p,voiceless,o,back,mid,k,voiceless,velar
it01,it01-003,29/11/2016 15:10:57,poco,1.1742172873996368,0.03766367515473923,0.2967226496918869,0.2105085482960348,0.8708135600289835,0.6603050117329486,0.24173779320688163,Italian,m,ital1282,11,poko,p,voiceless,o,back,mid,k,voiceless,velar
it01,it01-003,29/11/2016 15:10:57,poco,1.1826655900258958,0.04611197778099818,0.36328022088915896,0.21224293255041277,0.8684073944889731,0.6561644619385603,0.24440479652445865,Italian,m,ital1282,11,poko,p,voiceless,o,back,mid,k,voiceless,velar
it01,it01-003,29/11/2016 15:10:57,poco,1.1911853399390926,0.054631727694195,0.4304006694000867,0.21044939937982143,0.8588127381484403,0.6483633387686188,0.24504690025155007,Italian,m,ital1282,11,poko,p,voiceless,o,back,mid,k,voiceless,velar
it01,it01-003,29/11/2016 15:10:57,poco,1.1996821166481266,0.06312850440322904,0.4973401299967154,0.21061371582579713,0.8716321415138325,0.6610184256880354,0.24163142430705645,Italian,m,ital1282,11,poko,p,voiceless,o,back,mid,k,voiceless,velar
it01,it01-003,29/11/2016 15:10:57,poco,1.208102075582256,0.07154846333735843,0.563674403403844,0.22849097795967702,0.8684743477434436,0.6399833697837666,0.2630946769508679,Italian,m,ital1282,11,poko,p,voiceless,o,back,mid,k,voiceless,velar
it01,it01-003,29/11/2016 15:10:57,poco,1.2164509938792818,0.0798973816343842,0.6294490031734271,0.23605068532849208,0.8736095497681251,0.637558864439633,0.2702015853548591,Italian,m,ital1282,11,poko,p,voiceless,o,back,mid,k,voiceless,velar
it01,it01-003,29/11/2016 15:10:57,poco,1.2246449602862404,0.08809134804134278,0.6940028581482814,0.25867356376920636,0.8561568255643706,0.5974832617951642,0.3021333896376884,Italian,m,ital1282,11,poko,p,voiceless,o,back,mid,k,voiceless,velar
it01,it01-003,29/11/2016 15:10:57,poco,1.232744936881112,0.09619132463621449,0.7578162408784098,0.27121165744924747,0.8286047865804697,0.5573931291312222,0.3273112367217889,Italian,m,ital1282,11,poko,p,voiceless,o,back,mid,k,voiceless,velar
it01,it01-003,29/11/2016 15:10:57,poco,1.2409837026034394,0.10443009035854178,0.8227230346332949,0.28806534650760224,0.8220785811407931,0.534013234633191,0.3504109620613833,Italian,m,ital1282,11,poko,p,voiceless,o,back,mid,k,voiceless,velar
it01,it01-003,29/11/2016 15:10:57,poco,1.2492256070917156,0.112671994846818,0.8876545562710884,0.30956757738265395,0.796600194665365,0.4870326172827111,0.38861097380562,Italian,m,ital1282,11,poko,p,voiceless,o,back,mid,k,voiceless,velar
it01,it01-004,29/11/2016 15:11:03,pata,1.0426484680811274,0.00679134229931222,0.05326589632903826,0.22636767298169927,0.8558587802808535,0.6294911072991543,0.2644918509890333,Italian,m,ital1282,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it01,it01-004,29/11/2016 15:11:03,pata,1.0508273974562,0.014970271674384694,0.11741492386653354,0.23910823438429868,0.8841585734702901,0.6450503390859914,0.2704359167675178,Italian,m,ital1282,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it01,it01-004,29/11/2016 15:11:03,pata,1.0596557455594469,0.023798619777631647,0.1866574762367531,0.24009094697048033,0.891336435142195,0.6512454881717147,0.2693606336558862,Italian,m,ital1282,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it01,it01-004,29/11/2016 15:11:03,pata,1.0686382559887873,0.03278113020697204,0.2571091554802225,0.23905208529402758,0.8802979430700744,0.6412458577760468,0.2715581550268354,Italian,m,ital1282,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it01,it01-004,29/11/2016 15:11:03,pata,1.0777793402945368,0.0419222145127216,0.32880456229462585,0.23074568386389482,0.8778997402823869,0.6471540564184921,0.26283830974784517,Italian,m,ital1282,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it01,it01-004,29/11/2016 15:11:03,pata,1.086819127940033,0.05096200215821778,0.39970547854063576,0.23026308076739738,0.875709932293797,0.6454468515263996,0.2629444662849217,Italian,m,ital1282,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it01,it01-004,29/11/2016 15:11:03,pata,1.0958315725142065,0.05997444673239127,0.47039193744696206,0.22763426080459895,0.8825766908480004,0.6549424300434015,0.2579200914380399,Italian,m,ital1282,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it01,it01-004,29/11/2016 15:11:03,pata,1.1046882508640063,0.06883112508219114,0.5398566897755045,0.2274106238080467,0.8630290901085551,0.6356184663005084,0.2635028487619602,Italian,m,ital1282,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it01,it01-004,29/11/2016 15:11:03,pata,1.1134542183735743,0.07759709259175906,0.6086099783022292,0.22889700075163938,0.8727315498890653,0.643834549137426,0.2622765279664004,Italian,m,ital1282,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it01,it01-004,29/11/2016 15:11:03,pata,1.1220253266151559,0.08616820083334065,0.6758349454589113,0.23803563946444137,0.8780418996893875,0.6400062602249461,0.27109826939767667,Italian,m,ital1282,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it01,it01-004,29/11/2016 15:11:03,pata,1.1304545347241937,0.09459740894237845,0.7419469606517498,0.24772455290793283,0.868241278360431,0.6205167254524981,0.285317640478613,Italian,m,ital1282,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it01,it01-004,29/11/2016 15:11:03,pata,1.138894910883049,0.10303778510123385,0.8081465691593652,0.26028246898000956,0.8686712219011893,0.6083887529211798,0.299632890347571,Italian,m,ital1282,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it01,it01-004,29/11/2016 15:11:03,pata,1.1471943120203436,0.1113371862385284,0.8732404815391026,0.2820729140978309,0.8597228632561074,0.5776499491582765,0.3280974906605488,Italian,m,ital1282,1,pata,p,voiceless,a,central,low,t,voiceless,coronal
it01,it01-005,29/11/2016 15:11:08,boco,1.0859553375958262,0.01128413578176879,0.08527069596567768,0.2367951584232362,0.8523442130653693,0.6155490546421332,0.2778163502414435,Italian,m,ital1282,15,boko,b,voiced,o,back,mid,k,voiceless,velar
it01,it01-005,29/11/2016 15:11:08,boco,1.0943165947383333,0.019645392924275917,0.14845410934160377,0.2165965024799848,0.8783613684586784,0.6617648659786937,0.24659156271872668,Italian,m,ital1282,15,boko,b,voiced,o,back,mid,k,voiceless,velar
it01,it01-005,29/11/2016 15:11:08,boco,1.103102461101351,0.02843125928729351,0.21484616221342007,0.21420159189399002,0.8823363542580751,0.6681347623640851,0.24276636779191132,Italian,m,ital1282,15,boko,b,voiced,o,back,mid,k,voiceless,velar
it01,it01-005,29/11/2016 15:11:08,boco,1.1119664942489575,0.03729529243490015,0.2818288971057484,0.21156363820030083,0.886895701004733,0.6753320628044321,0.23854398883727568,Italian,m,ital1282,15,boko,b,voiced,o,back,mid,k,voiceless,velar
it01,it01-005,29/11/2016 15:11:08,boco,1.1207710833430486,0.04609988152899125,0.34836243181896503,0.220356559922572,0.888467482982095,0.668110923059523,0.24801871103144557,Italian,m,ital1282,15,boko,b,voiced,o,back,mid,k,voiceless,velar
it01,it01-005,29/11/2016 15:11:08,boco,1.1295100977566783,0.054838895942620924,0.4144004391166301,0.22009544436820605,0.8795308542082176,0.6594354098400116,0.2502418685088008,Italian,m,ital1282,15,boko,b,voiced,o,back,mid,k,voiceless,velar
it01,it01-005,29/11/2016 15:11:08,boco,1.1382992756475436,0.06362807383348623,0.48081751617193247,0.22007282266698316,0.8898484960603659,0.6697756733933827,0.24731493466732093,Italian,m,ital1282,15,boko,b,voiced,o,back,mid,k,voiceless,velar
it01,it01-005,29/11/2016 15:11:08,boco,1.1468657220555944,0.07219452024153705,0.5455514808542213,0.22747820439684815,0.8730192118628964,0.6455410074660483,0.2605649466882208,Italian,m,ital1282,15,boko,b,voiced,o,back,mid,k,voiceless,velar
it01,it01-005,29/11/2016 15:11:08,boco,1.1555883784132586,0.08091717659920117,0.6114658754230249,0.215309955342137,0.8749829953133098,0.6596730399711728,0.24607330256177132,Italian,m,ital1282,15,boko,b,voiced,o,back,mid,k,voiceless,velar
it01,it01-005,29/11/2016 15:11:08,boco,1.1641242594820407,0.08945305766798328,0.6759688673660385,0.2196145212049499,0.8785354043497783,0.6589208831448283,0.24997799760556152,Italian,m,ital1282,15,boko,b,voiced,o,back,mid,k,voiceless,velar
it01,it01-005,29/11/2016 15:11:08,boco,1.1726348896638763,0.0979636878498189,0.7402810462290502,0.22751280294846274,0.887931741544012,0.6604189385955492,0.2562278070528754,Italian,m,ital1282,15,boko,b,voiced,o,back,mid,k,voiceless,velar
it01,it01-005,29/11/2016 15:11:08,boco,1.1811032791065683,0.10643207729251092,0.8042740249960565,0.2423587699000277,0.8922849507382997,0.649926180838272,0.2716158887354244,Italian,m,ital1282,15,boko,b,voiced,o,back,mid,k,voiceless,velar
it01,it01-005,29/11/2016 15:11:08,boco,1.1893734860113447,0.11470228419728734,0.866769400112847,0.2732627204815864,0.8402192404020127,0.5669565199204263,0.32522787784631146,Italian,m,ital1282,15,boko,b,voiced,o,back,mid,k,voiceless,velar
it01,it01-006,29/11/2016 15:11:14,podo,1.0918864336410141,0.010332372836944215,0.08249486813756259,0.27304565384905916,0.8935315978144894,0.6204859439654302,0.3055803001448501,Italian,m,ital1282,10,podo,p,voiceless,o,back,mid,d,voiced,coronal
it01,it01-006,29/11/2016 15:11:14,podo,1.1007684769606787,0.019214416156608793,0.15341013648985619,0.2526282581574187,0.8942109455161366,0.6415826873587178,0.2825152828023171,Italian,m,ital1282,10,podo,p,voiceless,o,back,mid,d,voiced,coronal
it01,it01-006,29/11/2016 15:11:14,podo,1.109630674205907,0.02807661340183709,0.22416695147238605,0.2429010300221838,0.8793986365049846,0.6364976064828008,0.27621265253213406,Italian,m,ital1282,10,podo,p,voiceless,o,back,mid,d,voiced,coronal
it01,it01-006,29/11/2016 15:11:14,podo,1.1187015579071968,0.037147497103126925,0.29658994342574063,0.22589488833573634,0.8551550585780765,0.6292601702423402,0.26415664161695646,Italian,m,ital1282,10,podo,p,voiceless,o,back,mid,d,voiced,coronal
it01,it01-006,29/11/2016 15:11:14,podo,1.127821968381176,0.04626790757710619,0.3694083629006114,0.21320080490498805,0.8622179471875592,0.6490171422825711,0.24727020076585143,Italian,m,ital1282,10,podo,p,voiceless,o,back,mid,d,voiced,coronal
it01,it01-006,29/11/2016 15:11:14,podo,1.136591605167662,0.055037544363591984,0.4394261644000609,0.22161642631813677,0.861790768040106,0.6401743417219692,0.25715804176243295,Italian,m,ital1282,10,podo,p,voiceless,o,back,mid,d,voiced,coronal
it01,it01-006,29/11/2016 15:11:14,podo,1.1454479347303725,0.06389387392630264,0.5101361311219632,0.221912101972209,0.8583235492190369,0.6364114472468279,0.2585413183340015,Italian,m,ital1282,10,podo,p,voiceless,o,back,mid,d,voiced,coronal
it01,it01-006,29/11/2016 15:11:14,podo,1.1543140720161778,0.07276001121210784,0.580924403847354,0.21449125862300872,0.8608681168725177,0.6463768582495091,0.2491569317286864,Italian,m,ital1282,10,podo,p,voiceless,o,back,mid,d,voiced,coronal
it01,it01-006,29/11/2016 15:11:14,podo,1.1631679629968559,0.08161390219278597,0.6516149006462879,0.2145277568467403,0.8637791383660983,0.649251381519358,0.2483595022363417,Italian,m,ital1282,10,podo,p,voiceless,o,back,mid,d,voiced,coronal
it01,it01-006,29/11/2016 15:11:14,podo,1.1718980299859247,0.09034396918185483,0.7213167722744819,0.2140445629907716,0.86397240198439,0.6499278389936184,0.2477446762178393,Italian,m,ital1282,10,podo,p,voiceless,o,back,mid,d,voiced,coronal
it01,it01-006,29/11/2016 15:11:14,podo,1.1805972822467625,0.09904322144269262,0.7907726155234996,0.2165344648761577,0.8734862600040324,0.6569517951278747,0.24789681852025708,Italian,m,ital1282,10,podo,p,voiceless,o,back,mid,d,voiced,coronal
it01,it01-006,29/11/2016 15:11:14,podo,1.189057203609383,0.10750314280531303,0.8583176130063744,0.224233752593787,0.8751777493660159,0.6509439967722289,0.2562150977401143,Italian,m,ital1282,10,podo,p,voiceless,o,back,mid,d,voiced,coronal
it01,it01-007,29/11/2016 15:11:19,boto,1.138659937833276,0.01126972873067933,0.08403406259244413,0.2191884284279329,0.8950682993672813,0.6758798709393483,0.2448845843192927,Italian,m,ital1282,13,boto,b,voiced,o,back,mid,t,voiceless,coronal
it01,it01-007,29/11/2016 15:11:19,boto,1.1473310180196221,0.019940808917025432,0.14869099556190232,0.2289908426540714,0.9007302244423577,0.6717393817882863,0.25422799906136123,Italian,m,ital1282,13,boto,b,voiced,o,back,mid,t,voiceless,coronal
it01,it01-007,29/11/2016 15:11:19,boto,1.1561428241224503,0.0287526150198536,0.2143972679393127,0.23562881079265038,0.8799939696768134,0.644365158884163,0.2677618471399155,Italian,m,ital1282,13,boto,b,voiced,o,back,mid,t,voiceless,coronal
it01,it01-007,29/11/2016 15:11:19,boto,1.165161998023524,0.03777178892092725,0.2816498027826492,0.2235781737188501,0.8826486313038969,0.6590704575850468,0.25330371088727366,Italian,m,ital1282,13,boto,b,voiced,o,back,mid,t,voiceless,coronal
it01,it01-007,29/11/2016 15:11:19,boto,1.1740454896356562,0.04665528053305956,0.3478906066221556,0.22449695456916763,0.8761479380803429,0.6516509835111752,0.25623179010275915,Italian,m,ital1282,13,boto,b,voiced,o,back,mid,t,voiceless,coronal
it01,it01-007,29/11/2016 15:11:19,boto,1.1830406853925408,0.05565047628994413,0.4149643456028951,0.22255340880238797,0.8820298222057602,0.6594764134033723,0.2523195964574434,Italian,m,ital1282,13,boto,b,voiced,o,back,mid,t,voiceless,coronal
it01,it01-007,29/11/2016 15:11:19,boto,1.1919392427677769,0.06454903366518017,0.48131748908339167,0.22352442791433585,0.8857901528742628,0.6622657249599269,0.2523446746264123,Italian,m,ital1282,13,boto,b,voiced,o,back,mid,t,voiceless,coronal
it01,it01-007,29/11/2016 15:11:19,boto,1.2007524314184272,0.07336222231583056,0.5470340705918385,0.2263660167477463,0.9039439631588184,0.677577946411072,0.25042040875710225,Italian,m,ital1282,13,boto,b,voiced,o,back,mid,t,voiceless,coronal
it01,it01-007,29/11/2016 15:11:19,boto,1.2093915418708876,0.08200133276829091,0.6114526174667756,0.23241890298477133,0.870712332394969,0.6382934294101977,0.26692960962834095,Italian,m,ital1282,13,boto,b,voiced,o,back,mid,t,voiceless,coronal
it01,it01-007,29/11/2016 15:11:19,boto,1.2180471579303616,0.09065694882776487,0.6759942403487804,0.2272794519704957,0.8400888388802893,0.6128093869097936,0.27054216346145565,Italian,m,ital1282,13,boto,b,voiced,o,back,mid,t,voiceless,coronal
it01,it01-007,29/11/2016 15:11:19,boto,1.226684361549636,0.09929415244703921,0.7403985686969777,0.22753103755546075,0.8190060089813527,0.5914749714258919,0.2778136363595853,Italian,m,ital1282,13,boto,b,voiced,o,back,mid,t,voiceless,coronal
it01,it01-007,29/11/2016 15:11:19,boto,1.235097004978313,0.1077067958757163,0.8031284374762372,0.24100686742488145,0.7981924910727904,0.557185623647909,0.30194078511182465,Italian,m,ital1282,13,boto,b,voiced,o,back,mid,t,voiceless,coronal
it01,it01-007,29/11/2016 15:11:19,boto,1.243484798413449,0.11609458931085226,0.8656730093452903,0.2622419148106281,0.817603558634069,0.5553616438234409,0.32074458585863186,Italian,m,ital1282,13,boto,b,voiced,o,back,mid,t,voiceless,coronal
it01,it01-008,29/11/2016 15:11:25,paca,0.92846194127444,0.006618894216485205,0.05582729601142431,0.2830929673698296,0.8917825375027248,0.6086895701328953,0.31744618835280186,Italian,m,ital1282,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it01,it01-008,29/11/2016 15:11:25,paca,0.9369432343540585,0.015100187296103629,0.12736306072212486,0.28282075235021137,0.8987304058462527,0.6159096534960413,0.3146891999096267,Italian,m,ital1282,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it01,it01-008,29/11/2016 15:11:25,paca,0.9459800940298113,0.02413704697185648,0.2035847714235027,0.27460279160149376,0.9040006053010976,0.6293978136996039,0.30376394660712774,Italian,m,ital1282,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it01,it01-008,29/11/2016 15:11:25,paca,0.9549913529762123,0.03314830591825746,0.27959055187295484,0.27322114429088284,0.8981755853790934,0.6249544410882105,0.3041956926223554,Italian,m,ital1282,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it01,it01-008,29/11/2016 15:11:25,paca,0.9642044083082428,0.042361361250288,0.35729839103283606,0.262744704224744,0.8893360671879313,0.6265913629631874,0.2954391640221443,Italian,m,ital1282,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it01,it01-008,29/11/2016 15:11:25,paca,0.973357587811416,0.05151454075346118,0.43450120540878523,0.2632239042697399,0.8983990525714582,0.6351751483017183,0.2929921881777621,Italian,m,ital1282,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it01,it01-008,29/11/2016 15:11:25,paca,0.9824909832187909,0.06064793616083608,0.5115371501330488,0.2666526609775053,0.8913980188615929,0.6247453578840876,0.29913984026804125,Italian,m,ital1282,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it01,it01-008,29/11/2016 15:11:25,paca,0.9915288574405862,0.06968581038263133,0.587767418058696,0.2699467550468782,0.8880799227909831,0.6181331677441049,0.3039667355596917,Italian,m,ital1282,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it01,it01-008,29/11/2016 15:11:25,paca,1.0005016926766475,0.07865864561869262,0.6634491123721818,0.2761840953239154,0.8595911578293051,0.5834070625053897,0.32129704081804805,Italian,m,ital1282,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it01,it01-008,29/11/2016 15:11:25,paca,1.0093354600165583,0.08749241295860344,0.7379578336254936,0.29470436326777155,0.8613891359476588,0.5666847726798871,0.34212686342224646,Italian,m,ital1282,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it01,it01-008,29/11/2016 15:11:25,paca,1.0181194203670714,0.09627637330911654,0.8120464560753498,0.31033535242183924,0.8267262886965395,0.5163909362747003,0.3753785946629693,Italian,m,ital1282,3,paka,p,voiceless,a,central,low,k,voiceless,velar
it01,it01-009,29/11/2016 15:11:30,bodo,0.9785857318735051,0.013832395715091983,0.10622178374909375,0.2326406863198994,0.8843406829059202,0.6516999965860207,0.26306681442659435,Italian,m,ital1282,14,bodo,b,voiced,o,back,mid,d,voiced,coronal
it01,it01-009,29/11/2016 15:11:30,bodo,0.9877002176620905,0.022946881503677408,0.1762137763410199,0.23791238553889132,0.8778886748493542,0.6399762893104628,0.2710051881916772,Italian,m,ital1282,14,bodo,b,voiced,o,back,mid,d,voiced,coronal
it01,it01-009,29/11/2016 15:11:30,bodo,0.9970234511520418,0.03227011499362875,0.24780878504449486,0.23192393917571164,0.8811648618610033,0.6492409226852917,0.26320152926422047,Italian,m,ital1282,14,bodo,b,voiced,o,back,mid,d,voiced,coronal
it01,it01-009,29/11/2016 15:11:30,bodo,1.0061509732858627,0.041397637127449594,0.31790088638641606,0.23640751809937105,0.8978572783120403,0.6614497602126692,0.26330188974333874,Italian,m,ital1282,14,bodo,b,voiced,o,back,mid,d,voiced,coronal
it01,it01-009,29/11/2016 15:11:30,bodo,1.0151129904224345,0.05035965426402145,0.38672204114834646,0.23644251173956646,0.8887244786959814,0.6522819669564149,0.26604703415674646,Italian,m,ital1282,14,bodo,b,voiced,o,back,mid,d,voiced,coronal
it01,it01-009,29/11/2016 15:11:30,bodo,1.0241705443263065,0.05941720816789342,0.4562768422030277,0.22823117245870517,0.8875530792768227,0.6593219068181175,0.2571465051359719,Italian,m,ital1282,14,bodo,b,voiced,o,back,mid,d,voiced,coronal
it01,it01-009,29/11/2016 15:11:30,bodo,1.0331722736178977,0.06841893745948457,0.5254029546909772,0.22608086941407224,0.897169360749254,0.6710884913351818,0.2519935246398351,Italian,m,ital1282,14,bodo,b,voiced,o,back,mid,d,voiced,coronal
it01,it01-009,29/11/2016 15:11:30,bodo,1.0420052609740806,0.07725192481566756,0.5932332634915889,0.22917144737047918,0.8961709540996826,0.6669995067292034,0.2557229134933423,Italian,m,ital1282,14,bodo,b,voiced,o,back,mid,d,voiced,coronal
it01,it01-009,29/11/2016 15:11:30,bodo,1.0510309732491487,0.08627763709073566,0.6625435461939407,0.22749758810394335,0.8901066086402497,0.6626090205363063,0.2555846523277416,Italian,m,ital1282,14,bodo,b,voiced,o,back,mid,d,voiced,coronal
