speaker,seconds,rec_date,prompt,label,TT_displacement,TT_velocity,TT_abs_velocity,TD_displacement,TD_velocity,TD_abs_velocity,index,file,ipu,word,time,sentence_ons,sentence_off,word_ons,word_off,v1_ons,c2_ons,v2_ons,c1_rel,c2_rel,voicing_start,voicing_end,voicing_duration,voiced_points,GONS,max,NOFF,NONS,peak1,peak2,c1_duration,c1_clos_duration,c1_vot,c1_rvoff,v1_duration,c2_duration,c2_clos_duration,v2_duration,v_v,word_duration,sentence_duration,language,sex,glottocode,item,ipa,c1,c1_phonation,vowel,anteropost,height,c2,c2_phonation,c2_place,speech_rate,speech_rate_c
it09,1.132,05/02/2018 12:08:23,Dico pogo lentamente,NONS_TD,71.7477,49.0341,46.6881,85.0058,27.5574,30.7198,3,it09-003,ipu_3,pogo,5.444989,0.684898297052154,1.9798642970521545,0.9248982970521542,1.2137399761434713,1.023649354906567,1.101697900005174,1.1510879949503865,1.0077282817797126,1.1367168109272583,1.0262867260365849,1.381186802550472,354.9000765138872,5,1.028,1.1425,1.148,1.132,1.0835,1.1905,98.75105785441285,82.82998472755843,18.558444256872253,93.96961822546146,78.04854509860704,49.390094945212404,35.0189109220842,62.651981193084794,127.43864004381945,288.8416790913171,1.2949660000000005,Italian,f,ital1282,12,pogo,p,voiceless,o,back,mid,g,voiced,velar,6.177768373841473,0.6747100814479561
it09,1.0835,05/02/2018 12:08:23,Dico pogo lentamente,peak1_TD,71.3972,6.4335,7.1373,79.9501,138.8206,139.0533,3,it09-003,ipu_3,pogo,5.444989,0.684898297052154,1.9798642970521545,0.9248982970521542,1.2137399761434713,1.023649354906567,1.101697900005174,1.1510879949503865,1.0077282817797126,1.1367168109272583,1.0262867260365849,1.381186802550472,354.9000765138872,5,1.028,1.1425,1.148,1.132,1.0835,1.1905,98.75105785441285,82.82998472755843,18.558444256872253,93.96961822546146,78.04854509860704,49.390094945212404,35.0189109220842,62.651981193084794,127.43864004381945,288.8416790913171,1.2949660000000005,Italian,f,ital1282,12,pogo,p,voiceless,o,back,mid,g,voiced,velar,6.177768373841473,0.6747100814479561
it09,1.1905,05/02/2018 12:08:23,Dico pogo lentamente,peak2_TD,79.3812,167.0532,167.12,81.569,-72.4525,72.5346,3,it09-003,ipu_3,pogo,5.444989,0.684898297052154,1.9798642970521545,0.9248982970521542,1.2137399761434713,1.023649354906567,1.101697900005174,1.1510879949503865,1.0077282817797126,1.1367168109272583,1.0262867260365849,1.381186802550472,354.9000765138872,5,1.028,1.1425,1.148,1.132,1.0835,1.1905,98.75105785441285,82.82998472755843,18.558444256872253,93.96961822546146,78.04854509860704,49.390094945212404,35.0189109220842,62.651981193084794,127.43864004381945,288.8416790913171,1.2949660000000005,Italian,f,ital1282,12,pogo,p,voiceless,o,back,mid,g,voiced,velar,6.177768373841473,0.6747100814479561
it09,0.989,05/02/2018 12:08:26,Dico pada lentamente,closure_,82.4505,152.4316,156.5015,72.5594,-5.8934,5.5001,4,it09-004,ipu_4,pada,7.444989,0.6067123560090701,1.8266663560090697,0.8298847511464142,1.11158906760126,0.915860101606599,0.9890306126365428,1.047567021460499,0.9068999073441724,NA,0.933263351340578,1.2819915172923535,348.72816595177557,5,0.896,1.0285,1.031,1.016,0.9665,1.0525,85.97535046018479,77.01515619775812,26.363443996405667,82.13070529237044,73.17051102994377,58.53640882395628,NA,64.022046140761,131.70691985390005,281.70431645484587,1.2199539999999995,Italian,f,ital1282,2,pada,p,voiceless,a,central,low,d,voiced,coronal,6.557624303867198,1.054566011473681
it09,0.896,05/02/2018 12:08:26,Dico pada lentamente,GONS_TT,67.8611,14.6713,12.4016,72.3505,-42.6292,44.7121,4,it09-004,ipu_4,pada,7.444989,0.6067123560090701,1.8266663560090697,0.8298847511464142,1.11158906760126,0.915860101606599,0.9890306126365428,1.047567021460499,0.9068999073441724,NA,0.933263351340578,1.2819915172923535,348.72816595177557,5,0.896,1.0285,1.031,1.016,0.9665,1.0525,85.97535046018479,77.01515619775812,26.363443996405667,82.13070529237044,73.17051102994377,58.53640882395628,NA,64.022046140761,131.70691985390005,281.70431645484587,1.2199539999999995,Italian,f,ital1282,2,pada,p,voiceless,a,central,low,d,voiced,coronal,6.557624303867198,1.054566011473681
it09,1.0285,05/02/2018 12:08:26,Dico pada lentamente,max_TT,84.5718,-7.1735,4.1924,72.1009,7.9632,7.0133,4,it09-004,ipu_4,pada,7.444989,0.6067123560090701,1.8266663560090697,0.8298847511464142,1.11158906760126,0.915860101606599,0.9890306126365428,1.047567021460499,0.9068999073441724,NA,0.933263351340578,1.2819915172923535,348.72816595177557,5,0.896,1.0285,1.031,1.016,0.9665,1.0525,85.97535046018479,77.01515619775812,26.363443996405667,82.13070529237044,73.17051102994377,58.53640882395628,NA,64.022046140761,131.70691985390005,281.70431645484587,1.2199539999999995,Italian,f,ital1282,2,pada,p,voiceless,a,central,low,d,voiced,coronal,6.557624303867198,1.054566011473681
it09,1.031,05/02/2018 12:08:26,Dico pada lentamente,NOFF_TT,84.482,-11.4784,8.6441,72.1076,9.4299,8.4381,4,it09-004,ipu_4,pada,7.444989,0.6067123560090701,1.8266663560090697,0.8298847511464142,1.11158906760126,0.915860101606599,0.9890306126365428,1.047567021460499,0.9068999073441724,NA,0.933263351340578,1.2819915172923535,348.72816595177557,5,0.896,1.0285,1.031,1.016,0.9665,1.0525,85.97535046018479,77.01515619775812,26.363443996405667,82.13070529237044,73.17051102994377,58.53640882395628,NA,64.022046140761,131.70691985390005,281.70431645484587,1.2199539999999995,Italian,f,ital1282,2,pada,p,voiceless,a,central,low,d,voiced,coronal,6.557624303867198,1.054566011473681
it09,1.016,05/02/2018 12:08:26,Dico pada lentamente,NONS_TT,84.9251,40.2908,44.384,72.1848,-4.3411,5.0354,4,it09-004,ipu_4,pada,7.444989,0.6067123560090701,1.8266663560090697,0.8298847511464142,1.11158906760126,0.915860101606599,0.9890306126365428,1.047567021460499,0.9068999073441724,NA,0.933263351340578,1.2819915172923535,348.72816595177557,5,0.896,1.0285,1.031,1.016,0.9665,1.0525,85.97535046018479,77.01515619775812,26.363443996405667,82.13070529237044,73.17051102994377,58.53640882395628,NA,64.022046140761,131.70691985390005,281.70431645484587,1.2199539999999995,Italian,f,ital1282,2,pada,p,voiceless,a,central,low,d,voiced,coronal,6.557624303867198,1.054566011473681
it09,0.9665,05/02/2018 12:08:26,Dico pada lentamente,peak1_TT,77.1193,208.5571,208.8413,72.7579,5.1193,5.6305,4,it09-004,ipu_4,pada,7.444989,0.6067123560090701,1.8266663560090697,0.8298847511464142,1.11158906760126,0.915860101606599,0.9890306126365428,1.047567021460499,0.9068999073441724,NA,0.933263351340578,1.2819915172923535,348.72816595177557,5,0.896,1.0285,1.031,1.016,0.9665,1.0525,85.97535046018479,77.01515619775812,26.363443996405667,82.13070529237044,73.17051102994377,58.53640882395628,NA,64.022046140761,131.70691985390005,281.70431645484587,1.2199539999999995,Italian,f,ital1282,2,pada,p,voiceless,a,central,low,d,voiced,coronal,6.557624303867198,1.054566011473681
it09,1.0525,05/02/2018 12:08:26,Dico pada lentamente,peak2_TT,82.6358,-40.2641,40.5025,72.5912,27.3056,26.6361,4,it09-004,ipu_4,pada,7.444989,0.6067123560090701,1.8266663560090697,0.8298847511464142,1.11158906760126,0.915860101606599,0.9890306126365428,1.047567021460499,0.9068999073441724,NA,0.933263351340578,1.2819915172923535,348.72816595177557,5,0.896,1.0285,1.031,1.016,0.9665,1.0525,85.97535046018479,77.01515619775812,26.363443996405667,82.13070529237044,73.17051102994377,58.53640882395628,NA,64.022046140761,131.70691985390005,281.70431645484587,1.2199539999999995,Italian,f,ital1282,2,pada,p,voiceless,a,central,low,d,voiced,coronal,6.557624303867198,1.054566011473681
it09,0.9308,05/02/2018 12:08:30,Dico pucu lentamente,closure_,72.2797,-27.8644,29.5079,85.9452,48.5114,49.4806,5,it09-005,ipu_5,pucu,9.354966,0.5778231428571416,1.8277551428571428,0.7862595179753047,1.057823142857142,0.8935762674858889,0.930771277259444,1.0278231428571427,0.8643237642897983,0.9989536102305668,0.8860395334864685,0.943237511866395,57.197978379926575,1,0.975,0.9665,0.979,NA,NA,1.0615,107.31674951058423,78.0642463144936,21.715769196670177,66.44751296964569,37.19500977355506,97.05186559769874,68.18233297112286,29.99999999999936,134.2468753712538,271.56362488183737,1.2499320000000012,Italian,f,ital1282,19,puku,p,voiceless,u,back,high,k,voiceless,velar,6.400348178940929,0.8972898865474122
it09,0.975,05/02/2018 12:08:30,Dico pucu lentamente,GONS_TD,72.763,61.6608,59.1011,86.3363,-18.5585,16.8953,5,it09-005,ipu_5,pucu,9.354966,0.5778231428571416,1.8277551428571428,0.7862595179753047,1.057823142857142,0.8935762674858889,0.930771277259444,1.0278231428571427,0.8643237642897983,0.9989536102305668,0.8860395334864685,0.943237511866395,57.197978379926575,1,0.975,0.9665,0.979,NA,NA,1.0615,107.31674951058423,78.0642463144936,21.715769196670177,66.44751296964569,37.19500977355506,97.05186559769874,68.18233297112286,29.99999999999936,134.2468753712538,271.56362488183737,1.2499320000000012,Italian,f,ital1282,19,puku,p,voiceless,u,back,high,k,voiceless,velar,6.400348178940929,0.8972898865474122
it09,0.9665,05/02/2018 12:08:30,Dico pucu lentamente,max_TD,72.4988,42.9688,40.5941,86.5044,-5.3463,3.5324,5,it09-005,ipu_5,pucu,9.354966,0.5778231428571416,1.8277551428571428,0.7862595179753047,1.057823142857142,0.8935762674858889,0.930771277259444,1.0278231428571427,0.8643237642897983,0.9989536102305668,0.8860395334864685,0.943237511866395,57.197978379926575,1,0.975,0.9665,0.979,NA,NA,1.0615,107.31674951058423,78.0642463144936,21.715769196670177,66.44751296964569,37.19500977355506,97.05186559769874,68.18233297112286,29.99999999999936,134.2468753712538,271.56362488183737,1.2499320000000012,Italian,f,ital1282,19,puku,p,voiceless,u,back,high,k,voiceless,velar,6.400348178940929,0.8972898865474122
it09,0.979,05/02/2018 12:08:30,Dico pucu lentamente,NOFF_TD,72.9576,72.1207,69.4809,86.2609,-25.0053,23.4184,5,it09-005,ipu_5,pucu,9.354966,0.5778231428571416,1.8277551428571428,0.7862595179753047,1.057823142857142,0.8935762674858889,0.930771277259444,1.0278231428571427,0.8643237642897983,0.9989536102305668,0.8860395334864685,0.943237511866395,57.197978379926575,1,0.975,0.9665,0.979,NA,NA,1.0615,107.31674951058423,78.0642463144936,21.715769196670177,66.44751296964569,37.19500977355506,97.05186559769874,68.18233297112286,29.99999999999936,134.2468753712538,271.56362488183737,1.2499320000000012,Italian,f,ital1282,19,puku,p,voiceless,u,back,high,k,voiceless,velar,6.400348178940929,0.8972898865474122
it09,1.0615,05/02/2018 12:08:30,Dico pucu lentamente,peak2_TD,85.3796,93.2007,96.7903,80.2034,-104.5361,104.6753,5,it09-005,ipu_5,pucu,9.354966,0.5778231428571416,1.8277551428571428,0.7862595179753047,1.057823142857142,0.8935762674858889,0.930771277259444,1.0278231428571427,0.8643237642897983,0.9989536102305668,0.8860395334864685,0.943237511866395,57.197978379926575,1,0.975,0.9665,0.979,NA,NA,1.0615,107.31674951058423,78.0642463144936,21.715769196670177,66.44751296964569,37.19500977355506,97.05186559769874,68.18233297112286,29.99999999999936,134.2468753712538,271.56362488183737,1.2499320000000012,Italian,f,ital1282,19,puku,p,voiceless,u,back,high,k,voiceless,velar,6.400348178940929,0.8972898865474122
it09,0.9293,05/02/2018 12:08:34,Dico podo lentamente,closure_,82.3257,144.8578,148.6919,75.7412,32.9147,33.2874,6,it09-006,ipu_6,podo,11.314966,0.5292970657596374,1.7642630657596374,0.7481985417423012,1.0457586199307407,0.8392970657596379,0.9292970657596378,0.9892970657596364,0.8231527242303613,0.9804089869542204,0.8419679737897051,0.9796283208197032,137.66034702999818,5,0.978,0.9755,0.977,0.958,0.9045,0.991,91.09852401733676,74.95418248806018,18.815249559343773,106.14434152927643,89.99999999999986,59.99999999999861,51.111921194582635,56.461554171104325,149.99999999999847,297.56007818843955,1.234966,Italian,f,ital1282,10,podo,p,voiceless,o,back,mid,d,voiced,coronal,6.477911132776125,0.9748528403826082
it09,0.978,05/02/2018 12:08:34,Dico podo lentamente,GONS_TT,83.7756,-6.546,5.146,76.6835,22.4457,22.2702,6,it09-006,ipu_6,podo,11.314966,0.5292970657596374,1.7642630657596374,0.7481985417423012,1.0457586199307407,0.8392970657596379,0.9292970657596378,0.9892970657596364,0.8231527242303613,0.9804089869542204,0.8419679737897051,0.9796283208197032,137.66034702999818,5,0.978,0.9755,0.977,0.958,0.9045,0.991,91.09852401733676,74.95418248806018,18.815249559343773,106.14434152927643,89.99999999999986,59.99999999999861,51.111921194582635,56.461554171104325,149.99999999999847,297.56007818843955,1.234966,Italian,f,ital1282,10,podo,p,voiceless,o,back,mid,d,voiced,coronal,6.477911132776125,0.9748528403826082
it09,0.9755,05/02/2018 12:08:34,Dico podo lentamente,max_TT,83.8751,-4.3907,2.8191,76.6527,22.1863,22.0242,6,it09-006,ipu_6,podo,11.314966,0.5292970657596374,1.7642630657596374,0.7481985417423012,1.0457586199307407,0.8392970657596379,0.9292970657596378,0.9892970657596364,0.8231527242303613,0.9804089869542204,0.8419679737897051,0.9796283208197032,137.66034702999818,5,0.978,0.9755,0.977,0.958,0.9045,0.991,91.09852401733676,74.95418248806018,18.815249559343773,106.14434152927643,89.99999999999986,59.99999999999861,51.111921194582635,56.461554171104325,149.99999999999847,297.56007818843955,1.234966,Italian,f,ital1282,10,podo,p,voiceless,o,back,mid,d,voiced,coronal,6.477911132776125,0.9748528403826082
