index,speaker,file,rec_date,ipu_prompt,word,time,sentence_ons,sentence_off,word_ons,word_off,v1_ons,c2_ons,v2_ons,c1_rel,c2_rel
22,it05,it05-022,11/06/2017 16:50:23,ipu_22 Dico pogo lentamente,pogo,56.569977,1.2136051179138363,2.5536051179138326,1.4536051179138383,1.7960218135978536,1.5709554460072184,1.648378276458395,1.7222000450281243,1.5371243726290444,1.7054863895634043
23,it05,it05-023,11/06/2017 16:50:29,ipu_23 Dico pada lentamente,pada,59.209977,1.2413602199546503,2.5963262199546477,1.47874125264196,1.8208421313797274,1.5813715162632889,1.687602841766072,1.7513602199546483,1.570963474864186,--undefined--
24,it05,it05-024,11/06/2017 16:50:34,ipu_24 Dico podo lentamente,podo,61.644989,1.0060774353741522,2.351020435374153,1.2560774353741522,1.6009934378334805,1.3551046501386352,1.4642076221621778,1.519573309457705,1.328887565237764,--undefined--
25,it05,it05-025,11/06/2017 16:50:53,ipu_25 Dico pudu lentamente,pudu,64.589932,1.466485287981861,2.8264852879818605,1.7189935484471945,2.0664852879818554,1.844380461490239,1.925800534894826,1.986485287981857,1.8141182650004808,1.9670444711285668
26,it05,it05-026,11/06/2017 16:50:58,ipu_26 Dico pugu lentamente,pugu,66.964989,0.9506579342403683,2.4205899342403683,1.2106579342403592,1.5808371130098067,1.3382052942641423,1.4163685647325508,1.5026738425413981,1.3166904696692967,1.484983867926914
27,it05,it05-027,11/06/2017 16:51:04,ipu_27 Dico putu lentamente,putu,69.684989,1.186122786848074,2.5810887868480705,1.4061227868480728,1.7698327113906345,1.525572491176888,1.6037357616452823,1.6916694409222401,1.4927940254411851,1.67407152902139
28,it05,it05-028,11/06/2017 16:51:09,ipu_28 Dico poto lentamente,poto,72.044989,0.852608047619043,2.1625850476190465,1.075262086127438,1.4058275841500318,1.1713377727448488,1.2592714520217925,1.3423199268944614,--undefined--,1.329271675395077
29,it05,it05-029,11/06/2017 16:51:15,ipu_29 Dico pata lentamente,pata,74.5,0.9624036281179116,2.3273466281179083,1.1842700988241859,1.5324036281179048,1.2824036281179048,1.3747930705909113,1.462726749867855,1.2749760342297662,1.452002268907961
30,it05,it05-030,11/06/2017 16:51:20,ipu_30 Dico pucu lentamente,pucu,77.349977,1.2001357301587205,2.6151017301587274,1.4649024110509288,1.820135730158725,1.5854041196897128,1.6619389886900109,1.753129470903147,1.5713335897104486,1.7233183979274145
31,it05,it05-031,11/06/2017 16:51:26,ipu_31 Dico paga lentamente,paga,79.989977,0.9956912857142726,2.350657285714277,1.2138558066328784,1.5525633119959394,1.3278439093992915,1.4271763989528807,1.4792852459318198,1.293765651936198,1.4717159489797496
32,it05,it05-032,11/06/2017 16:51:31,ipu_32 Dico poco lentamente,poco,82.729977,1.0073466145124712,2.337324614512468,1.237346614512461,1.5700319233985454,1.3290285061209914,1.4006781707170148,1.5162946749515243,1.3154397562276756,1.4923884737200268
33,it05,it05-033,11/06/2017 16:51:37,ipu_33 Dico paca lentamente,paca,85.62,1.0993650793650716,2.449297079365067,1.3393650793650664,1.6793650793650698,1.4370340887694226,1.5193650793650733,1.6193650793650676,--undefined--,1.6022282795211282
34,it05,it05-034,11/06/2017 16:51:43,ipu_34 Dico pogo lentamente,pogo,88.344989,1.0960094081632548,2.585986408163251,1.348296962528778,1.7374849134026675,1.4818258829122897,1.582786773933961,1.6660094081632622,1.4657851662080503,1.6589281718634936
35,it05,it05-035,11/06/2017 16:51:49,ipu_35 Dico pada lentamente,pada,91.519955,1.252381303854861,2.6523813038548667,1.5148043470636878,1.8567686553629272,1.6023813038548695,1.7223813038548599,1.8023813038548582,--undefined--,1.796032800600642
36,it05,it05-036,11/06/2017 16:51:54,ipu_36 Dico podo lentamente,podo,94.519955,1.3034470634920439,2.708435063492047,1.6038019720975,1.9294822657158193,1.7034470634920496,1.8034470634920439,1.8634470634920461,--undefined--,--undefined--
37,it05,it05-037,11/06/2017 16:52:19,ipu_37 Dico pudu lentamente,pudu,97.174966,1.0907936643990723,2.50077066439907,1.3207936643990763,1.6944038157564592,1.4407936643990809,1.5331920704153816,1.6007936643990774,1.411888733187979,1.59277506935544
38,it05,it05-038,11/06/2017 16:52:25,ipu_38 Dico pugu lentamente,pugu,101.124989,1.163084238095223,2.573061238095221,1.3957842925374848,1.7605462213900012,1.5230842380952225,1.5993344760489379,1.6742409435811538,1.5004061582279888,--undefined--
39,it05,it05-039,11/06/2017 16:52:31,ipu_39 Dico putu lentamente,putu,103.535011,0.8679815215419353,2.277868521541933,1.1279815215419404,1.4675792426273375,1.2268495416226273,1.314783220899571,1.3877875706908611,1.19729554498565,1.3477227672903496
40,it05,it05-040,11/06/2017 16:52:36,ipu_40 Dico poto lentamente,poto,106.039955,0.888390374149651,2.418367374149639,1.1207427897910662,1.516444346537341,1.2412444984298503,1.3487189953238925,1.441537879005125,1.2199274633540256,1.4314194973011354
41,it05,it05-041,11/06/2017 16:52:42,ipu_41 Dico pata lentamente,pata,108.854966,1.0447165668934133,2.434693566893415,1.2810234764135515,1.6247165668934116,1.3738423600947698,1.4748032511164553,1.5611085289253168,1.367287566546878,1.5429438406856093
42,it05,it05-042,11/06/2017 16:52:47,ipu_42 Dico pucu lentamente,pucu,111.414966,0.8763718956916051,2.386303895691597,1.1048591048355263,1.4924186542413338,1.236759623750956,1.3084092883469793,1.4175121867091178,1.2152020952232903,1.4048327988975302
43,it05,it05-043,11/06/2017 16:52:53,ipu_43 Dico paga lentamente,paga,113.909977,0.9216776802720972,2.3466666802720937,1.1579950919743425,1.4950741958693072,1.2638411874002884,1.3745724872305232,1.4234245312732696,1.2543770682482176,--undefined--
44,it05,it05-044,11/06/2017 16:52:58,ipu_44 Dico poco lentamente,poco,116.829977,1.020453190476175,2.455374190476178,1.26045319047617,1.5906259564125236,1.3577645464754227,1.4245290066671856,1.5304531904761802,1.339397047665102,1.508536516832578
45,it05,it05-045,11/06/2017 16:53:04,ipu_45 Dico paca lentamente,paca,119.289977,0.9843080657596204,2.379274065759631,1.2343080657596204,1.5643080657596329,1.3263729623001979,1.4208202474495124,1.5043080657596306,1.3158088726527524,1.4767155407233474
46,it05,it05-046,11/06/2017 16:53:08,ipu_46 Dico pogo lentamente,pogo,121.569977,0.7449429863945483,2.169931986394559,1.0249429863945494,1.3610903975508535,1.1217153817413816,1.2259330756992455,1.2992111417633652,1.1047583100769316,1.275007519691954
47,it05,it05-047,11/06/2017 16:53:14,ipu_47 Dico pada lentamente,pada,124.029977,0.9061674761904754,2.331111476190472,1.1587970140099486,1.4958761179049134,1.2483590947549885,1.3561674761904783,1.4161674761904663,1.2355548926927042,1.4002953004951024
48,it05,it05-048,11/06/2017 16:53:19,ipu_48 Dico podo lentamente,podo,126.514966,0.9646712154195001,2.3296602154194943,1.184671215419499,1.5316294557913466,1.2808556720330557,1.386701749593371,1.454671215419495,1.2491317083088234,1.432372443616046
49,it05,it05-049,11/06/2017 16:53:41,ipu_49 Dico pudu lentamente,pudu,129.699909,1.583809226757353,3.028798226757374,1.8363875822588227,2.197892301388322,1.9638092267573484,2.0415659363593477,2.109958721059513,1.9462809049037446,2.101626156689008
50,it05,it05-050,11/06/2017 16:53:46,ipu_50 Dico pugu lentamente,pugu,132.304989,1.0193654172335584,2.5243084172335557,1.2893654172335403,1.6544590309775629,1.4036854870769275,1.4802202699557085,1.5593654172335505,1.3723030270255663,--undefined--
51,it05,it05-051,11/06/2017 16:53:52,ipu_51 Dico putu lentamente,putu,134.834966,0.9487074965986437,2.3786394965986233,1.1978003664150378,1.5641902844516835,1.3117883409153137,1.3987074965986324,1.4795135033943154,1.2883096918351669,1.4670062036198033
52,it05,it05-052,11/06/2017 16:53:57,ipu_52 Dico poto lentamente,poto,137.269977,0.6669838027210915,2.111972802721084,0.9698422119356849,1.329718531429478,1.075688188257402,1.1619933689504762,1.2515553489149909,1.0483102264821866,1.2390684183617964
53,it05,it05-053,11/06/2017 16:54:03,ipu_53 Dico pata lentamente,pata,139.869977,0.8869384512471754,2.3119274512471577,1.1218007377736114,1.4767918583602295,1.2169384512471595,1.3123234951526683,1.4069384512471572,--undefined--,1.3906786845854242
54,it05,it05-054,11/06/2017 16:54:08,ipu_54 Dico pucu lentamente,pucu,142.549977,1.0359633945578537,2.445941394557849,1.2759633945578344,1.631524234648424,1.3905210885620818,1.4589138732622757,1.569645048491111,1.3597828271070682,1.5350328994714744
55,it05,it05-055,11/06/2017 16:54:14,ipu_55 Dico paga lentamente,paga,145.144989,0.983900564625884,2.3688435646258768,1.230107764097312,1.5639005646258681,1.3261833426047076,1.4320293189263964,1.493908505083681,1.3154152509180506,1.4866388422235275
56,it05,it05-056,11/06/2017 16:54:19,ipu_56 Dico poco lentamente,poco,147.714966,1.09256237188211,2.5375513718821026,1.3225623718820998,1.7080224748198134,1.4328229363833884,1.5240133159836375,1.6314876919410324,1.4114016299673153,1.60096497391379
57,it05,it05-057,11/06/2017 16:54:25,ipu_57 Dico paca lentamente,paca,150.649977,1.11346906349209,2.548435063492093,1.36346906349209,1.7334690634920946,1.4538046325717175,1.5734690634920696,1.657354587036508,1.4387117473146418,1.6369714175625347
58,it05,it05-058,11/06/2017 16:54:33,ipu_58 Dico pogo lentamente,pogo,154.549977,2.099364755102073,3.464353755102053,2.3393647551020536,2.6664619272725645,2.4336007793648093,2.5166491607864714,2.5964407429366645,2.4150625426615306,--undefined--
59,it05,it05-059,11/06/2017 16:54:38,ipu_59 Dico pada lentamente,pada,157.389977,0.9571425328798284,2.4170975328798363,1.2171425328798477,1.5737304225776256,1.3001592837769351,1.4171425328798364,1.4971425328798489,1.282684186595361,1.4905706747546787
60,it05,it05-060,11/06/2017 16:54:44,ipu_60 Dico podo lentamente,podo,160.284989,1.1586397936508206,2.6136057936508337,1.415202595341384,1.7946197104637633,1.5324473691131004,1.6431785443419642,1.7186397936508229,1.4991738992547141,--undefined--
61,it05,it05-061,11/06/2017 16:55:01,ipu_61 Dico pudu lentamente,pudu,163.019955,1.0259413945578615,2.425895394557841,1.2559413945578513,1.5759413945578444,1.365941394557865,1.4259413945578387,1.4959413945578603,1.3298868181790908,--undefined--
62,it05,it05-062,11/06/2017 16:55:06,ipu_62 Dico pugu lentamente,pugu,165.379955,0.7969164512471991,2.236916451247197,1.0669164512472094,1.4459239144638616,1.186916451247214,1.2619147556276857,1.3449631370493194,1.1495571055826304,--undefined--
63,it05,it05-063,11/06/2017 16:55:12,ipu_63 Dico putu lentamente,putu,168.049977,0.8779135079365687,2.272879507936551,1.1188419103970944,1.4591774342622443,1.2312014852616642,1.3012226695975642,1.3826426513834917,1.2015745564449105,1.3673230935295067
64,it05,it05-064,11/06/2017 16:55:18,ipu_64 Dico poto lentamente,poto,170.729977,0.864398768707531,2.279364768707552,1.1234276168212602,1.4514767573650715,1.2243987687075446,1.2960379782074085,1.3921135567148042,1.2082204626209148,1.37541939806448
65,it05,it05-065,11/06/2017 16:55:23,ipu_65 Dico pata lentamente,pata,173.469977,0.8180042108844248,2.202993210884415,1.0380042108844236,1.374346751046545,1.1180042108844361,1.2180042108844304,1.2880042108844236,--undefined--,1.2771640562325217
66,it05,it05-066,11/06/2017 16:55:29,ipu_66 Dico pucu lentamente,pucu,176.229977,0.8264395850340804,2.2714285850341014,1.0662182377692204,1.432608155805866,1.1764395850341032,1.2323150006124877,1.3430461758413514,--undefined--,1.307616632618135
67,it05,it05-067,11/06/2017 16:55:34,ipu_67 Dico paga lentamente,paga,179.024989,0.9743767551021278,2.3543307551021257,1.1843767551021358,1.520072384793707,1.2904680361573924,1.3832868153933475,1.4451660015506604,1.2807371284241071,1.4382911514569514
68,it05,it05-068,11/06/2017 16:55:40,ipu_68 Dico poco lentamente,poco,181.744989,0.8731522653062029,2.273106265306211,1.123152265306203,1.4326460429022632,1.1916428968159494,1.276319677873289,1.3691384571092442,1.1768940481642858,1.3508743416711582
69,it05,it05-069,11/06/2017 16:55:46,ipu_69 Dico paca lentamente,paca,184.484989,1.0241273219955644,2.434059321995562,1.234127321995544,1.576064612450864,1.3301762674573752,1.4141273219955508,1.5041273219955542,--undefined--,1.4814186261930047
70,it05,it05-070,11/06/2017 16:55:51,ipu_70 Dico pogo lentamente,pogo,187.194966,0.959319741496671,2.444308741496684,1.2752754409097804,1.641665358946426,1.3893197414966778,1.4804537950103054,1.5593197414966653,1.3613298626785024,1.550048593706748
71,it05,it05-071,11/06/2017 16:55:57,ipu_71 Dico pada lentamente,pada,189.949977,1.0440359569161615,2.444035956916167,1.2672562127456786,1.6010781380679475,1.3540359569161637,1.4640359569161774,1.513144557739139,--undefined--,--undefined--
72,it05,it05-072,11/06/2017 16:56:03,ipu_72 Dico podo lentamente,podo,192.514966,0.6949206485261357,2.0999546485261362,0.954920648526155,1.320084186750563,1.0546550461284596,1.1572442231787363,1.24029260460037,1.0280045487529321,--undefined--
