speaker,file,word,time,f1,f2,f3,f0
it09,it09-001,poto,1,609.9047829476947,920.3362255067881,3269.4733312240296,219.46591276745178
it09,it09-001,poto,2,638.9156586608015,984.8134181221915,3448.1471626568114,222.42252088730137
it09,it09-001,poto,3,654.4732790669746,1063.9067826912976,3354.8587216252736,223.7735051639807
it09,it09-001,poto,4,663.3469314742421,1099.056827714431,3188.1675432633324,224.86911809888645
it09,it09-001,poto,5,672.9042536933185,1121.978163494167,3233.4407334853404,225.59178445153782
it09,it09-001,poto,6,678.7414786517131,1135.0511074626518,3314.189721442787,225.81311563486705
it09,it09-001,poto,7,687.7810628041433,1178.9207991853339,3156.258187442641,224.86209584369988
it09,it09-001,poto,8,696.30391392105,1242.2992693350018,3039.4720810574395,221.49678001458287
it09,it09-001,poto,9,677.1037627568617,1296.4833670919165,3018.100260032612,216.1326569505339
it09,it09-002,pudu,1,436.22371857294644,2203.0864292834144,3501.2010763271282,219.40311751431554
it09,it09-002,pudu,2,413.7825671457023,1821.2172224382887,3078.142767177104,218.97122858948205
it09,it09-002,pudu,3,369.70134414174123,936.1917125481642,2297.757135193064,218.58240366134643
it09,it09-002,pudu,4,356.6521505130857,974.4832429291001,2304.0209489071563,218.95307300740066
it09,it09-002,pudu,5,353.0949062637055,1012.350331111203,2349.722266663566,219.53753164868965
it09,it09-002,pudu,6,357.2102875339536,1136.064123640806,2551.470703605155,220.42938907137508
it09,it09-002,pudu,7,368.3905953386933,1445.4522741706917,3050.518100761667,221.53164263880436
it09,it09-002,pudu,8,359.9804717607838,1419.939645846521,3040.704501971765,221.24993907500124
it09,it09-002,pudu,9,348.19188681325744,1412.0465079429748,3021.469780484366,218.951770730629
it09,it09-003,pogo,1,534.4187586724732,1036.010481819134,2863.2290400330025,223.33957061239173
it09,it09-003,pogo,2,567.4085902536056,1050.5842359673302,2886.5643470931464,221.84066713730365
it09,it09-003,pogo,3,597.9649874797934,1062.7402980228533,2892.635547519512,220.91609196438557
it09,it09-003,pogo,4,610.8942984081635,1051.4311712339947,2899.782378217447,219.46220657797585
it09,it09-003,pogo,5,619.2610210431092,1045.0313802636788,2959.0904626679458,219.83627426323022
it09,it09-003,pogo,6,623.6594259991693,1023.2343092405403,2994.732610185474,221.21679042293943
it09,it09-003,pogo,7,620.4370672233906,946.8236958239675,3014.7737232267355,222.50780831487538
it09,it09-003,pogo,8,550.0649453519096,890.7462528342254,3030.074994877017,223.03758027338282
it09,it09-003,pogo,9,471.4823177599491,891.3940253737676,2982.9288277129667,222.13743026234837
it09,it09-004,pada,1,789.9332147130842,1211.8566166507903,2880.613272054371,227.46619364411725
it09,it09-004,pada,2,823.5447912975193,1296.1464623164125,2865.9491566221473,223.05911564321366
it09,it09-004,pada,3,835.219625340866,1313.5143218083203,2803.29010772633,219.59281884698098
it09,it09-004,pada,4,849.315795511116,1346.5167105919627,2796.0608880547743,216.98720513332592
it09,it09-004,pada,5,877.1494714965081,1406.2493454512826,2804.0772357311967,214.47742766595138
it09,it09-004,pada,6,901.5151827151415,1486.055201693198,2831.737770365228,213.62816856929797
it09,it09-004,pada,7,870.3165094416784,1574.131555633356,2846.263329470755,213.4107775799355
it09,it09-004,pada,8,804.4632683003558,1683.0052773596005,2885.503191652925,213.21548332140938
it09,it09-004,pada,9,679.7844619667069,1716.43247455891,2880.325984566783,211.7303073186344
