index,speaker,file,rec_date,word,sentence_ons,sentence_off,word_ons,word_off,v1_ons,c2_ons,v2_ons,c1_rel,c2_rel
1,it09,it09-001,05/02/2018 12:08:15,poto,1.055011,2.344898,1.2992093462054146,1.609574263824096,1.3985992903544227,1.4699405386086184,1.562623185913215,--undefined--,1.5482125046512059
2,it09,it09-002,05/02/2018 12:08:19,pudu,0.6693420793650793,1.9493420793650795,0.9156140221473286,1.2137838545943525,1.0400038908982339,1.0857354602919496,1.1436621148573223,0.9986160308857697,1.1343839606751773
3,it09,it09-003,05/02/2018 12:08:23,pogo,0.684898297052154,1.9798642970521545,0.9248982970521542,1.2137399761434713,1.023649354906567,1.101697900005174,1.1510879949503865,1.0077282817797126,1.1367168109272585
4,it09,it09-004,05/02/2018 12:08:26,pada,0.6067123560090701,1.8266663560090697,0.8298847511464142,1.11158906760126,0.915860101606599,0.9890306126365429,1.047567021460499,0.9068999073441724,--undefined--
5,it09,it09-005,05/02/2018 12:08:30,pucu,0.5778231428571416,1.8277551428571428,0.7862595179753047,1.057823142857142,0.8935762674858889,0.9307712772594439,1.0278231428571427,0.8643237642897983,0.9989536102305667
6,it09,it09-006,05/02/2018 12:08:34,podo,0.5292970657596374,1.7642630657596374,0.7481985417423012,1.0457586199307407,0.8392970657596379,0.9292970657596378,0.9892970657596365,0.8231527242303613,0.9804089869542203
7,it09,it09-007,05/02/2018 12:08:38,paga,0.504897648526077,1.7248976485260776,0.7189867885055694,0.9948976485260772,0.8043523847071707,0.8897179809087721,0.9248976485260769,0.7939499849154128,0.9157607261307508
8,it09,it09-008,05/02/2018 12:08:41,putu,0.5187751859410437,1.7437641859410444,0.7303557091274016,1.029135295833008,0.8387751859410439,0.8937698504276099,0.9730379040433839,0.8133190320510657,0.9510423236462398
9,it09,it09-009,05/02/2018 12:08:45,poco,0.5086171315192765,1.6686171315192766,0.7114041503327506,0.9931106177980347,0.796769746534352,0.8601841894269704,0.9386171315192762,0.7773377577479614,0.9134432165139081
10,it09,it09-010,05/02/2018 12:08:48,pata,0.48000035147392595,1.7000003514739248,0.6900003514739232,0.9700003514739244,0.7606174502863503,0.8400003514739254,0.9130560149320672,0.7523568835323573,0.8978539478598861
11,it09,it09-011,05/02/2018 12:08:52,paca,0.462085843537416,1.6770068435374164,0.6592389284809421,0.9507014640835507,0.7320858435374156,0.7946043738863366,0.8958235808110935,--undefined--,0.8628091926370907
12,it09,it09-012,05/02/2018 12:08:56,pugu,0.48594138095238293,1.7359183809523806,0.6846444582602125,0.9859413809523829,0.8090343270111156,0.8712292613865706,0.9419607553821834,0.7676495098594103,--undefined--
13,it09,it09-013,05/02/2018 12:09:20,poto,0.776916099773242,1.8868930997732427,1.0069160997732425,1.3169160997732448,1.0969160997732423,1.1769160997732442,1.266916099773244,--undefined--,1.2516701891494932
14,it09,it09-014,05/02/2018 12:09:23,pudu,0.5890252947845802,1.8490252947845818,0.8109963215606015,1.1090252947845798,0.9012399518308669,0.9690252947845792,1.0439224483392557,0.876689054640682,1.0376001423355419
15,it09,it09-015,05/02/2018 12:09:27,pogo,0.5355102176870723,2.040499217687074,0.7569585109048305,1.0423235039216152,0.8459826326579325,0.9215921607222057,0.9955102176870732,0.8308869234201666,0.9873082317262636
16,it09,it09-016,05/02/2018 12:09:30,pada,0.49632686848072183,1.741269868480721,0.6977926304530726,1.0160843534333317,0.7963268684807225,0.896326868480724,0.9514504020235464,0.7902768682174468,--undefined--
17,it09,it09-017,05/02/2018 12:09:33,pucu,0.5733783605442149,1.8083443605442184,0.7933783605442173,1.0833783605442164,0.8918339163260427,0.9381752399783423,1.035735921351602,0.8621925718929191,0.9817494834034832
18,it09,it09-018,05/02/2018 12:09:37,podo,0.5177321020408172,1.7895445686603537,0.7277321020408181,1.0177321020408172,0.8077321020408164,0.9077321020408178,0.967732102040813,0.7969929883032449,--undefined--
19,it09,it09-019,05/02/2018 12:09:40,paga,0.554784594104305,1.8647165941043085,0.794784594104307,1.1047845941043093,0.8847845941043104,0.9826993188173176,1.0461137617099325,0.8712212094872385,1.031578068781677
20,it09,it09-020,05/02/2018 12:09:44,putu,0.511428585034011,1.7714285850340161,0.7064944498806156,1.0211276473093776,0.8114285850340153,0.880884167835319,0.9614285850340138,0.7812225752403066,0.9474904889911215
21,it09,it09-021,05/02/2018 12:09:48,poco,0.48698380272109176,1.7119728027210854,0.6936456525727195,1.0216934436903031,0.7869838027210889,0.855840285355761,0.9769838027210866,--undefined--,0.9165850951118202
22,it09,it09-022,05/02/2018 12:09:52,pata,0.5152377709750553,1.745215770975058,0.7332427854753476,1.0344613892152879,0.8210473987112792,0.9003154523270567,0.9734859633569997,--undefined--,0.9630627808591967
23,it09,it09-023,05/02/2018 12:09:55,paca,0.6118817619047618,1.8718817619047599,0.8418817619047658,1.1391519161534944,0.9318817619047621,0.996469419645102,1.1018817619047638,0.9226530197224179,1.059120577845512
24,it09,it09-024,05/02/2018 12:09:59,pugu,0.5694334580498861,1.8544214580498846,0.7925841482251315,1.1181929223083813,0.9023399147700459,0.9494334580498887,1.04943345804989,0.865818073687123,1.0299771522839478
25,it09,it09-025,05/02/2018 12:10:18,poto,0.5739682675736972,1.8239452675736985,0.8246449200854897,1.135619591962751,0.9087910077699277,0.9839682675737009,1.0839682675737023,--undefined--,1.0637644877833239
26,it09,it09-026,05/02/2018 12:10:22,pudu,0.5454421904761944,1.8154191904761916,0.7554421904761952,1.0854421904761935,0.875922803833248,0.9454421904761929,1.0154421904761932,0.838969728957025,1.003455706276263
