index,speaker,file,rec_date,word,time,sentence_ons,sentence_off,word_ons,word_off,v1_ons,c2_ons,v2_ons,c1_rel,c2_rel
1,it14,it14-001,16/04/2018 10:47:09,paga,1.2653934216630858,1.2653934216630858,2.701917128921488,1.600582286690047,1.9854287613506318,1.691030075665576,1.8293619882163852,1.89852794449179,1.684466968608672,1.8810061499194861
2,it14,it14-002,16/04/2018 10:47:14,poto,4.001897488083671,1.01813331574807,2.468847065529838,1.3214015857814587,1.7559056700756672,1.4490925819822058,1.587424494533015,1.6814192556252312,1.416657934611746,1.6510807468245394
3,it14,it14-003,16/04/2018 10:47:19,pada,6.869977,0.9140586326530604,2.4240366326530616,1.243599255581418,1.7171200331591878,1.3240586326530606,1.4940586326530605,1.5663737181999728,1.3120152334605475,1.556076773242629
4,it14,it14-004,16/04/2018 10:47:53,putu,10.264943,1.185940732426305,2.3659407324263046,1.4059407324263038,1.7827859654099232,1.5132160845416802,1.6259407324263044,1.7189404673095492,1.492669021625069,1.688165402809485
5,it14,it14-005,16/04/2018 10:47:58,pogo,13.524943,0.8120178299319747,2.0270298299319744,1.052017829931975,1.4420178299319737,1.138981020820859,1.268445503079949,1.36421375023051,1.1151470492488773,--undefined--
6,it14,it14-006,16/04/2018 10:48:02,pudu,16.434966,0.7150567029478463,1.9250337029478484,0.9750567029478479,1.3544390123189611,1.1008305059758126,1.1965987531263718,1.278179111810184,1.059882129010349,--undefined--
7,it14,it14-007,16/04/2018 10:48:07,poco,18.954966,0.738911578231292,2.0876246557886553,1.012892104432371,1.3689115782312946,1.108911578231293,1.238124833842022,1.3389115782312935,1.0903625160665804,1.3142422541111962
8,it14,it14-008,16/04/2018 10:48:11,paca,21.694966,0.9479365215419513,2.127891521541951,1.182136648550074,1.5479365215419492,1.2779365215419496,1.4055958919013811,1.50793652154195,1.253893063228709,1.4793380195103403
9,it14,it14-009,16/04/2018 10:48:15,pugu,24.204989,0.6947849183673469,1.9097509183673473,0.9195885169325742,1.3239433382349368,1.072108317950132,1.1430477602838778,1.2423629795511282,1.0213335458240707,1.2268590916536866
10,it14,it14-010,16/04/2018 10:48:19,pata,26.724989,0.7999096349206347,1.9498416349206344,1.0230795917585027,1.3937381779523363,1.119909634920635,1.235897918759747,1.3199096349206343,1.097120879595522,1.3021518569529924
11,it14,it14-011,16/04/2018 10:48:23,pucu,29.24661663397019,0.7557322802286919,2.084073337928128,1.0146612447468755,1.4119221218158629,1.1370317827725884,1.234573515981495,1.3356622213070857,1.1058005612327406,1.302283206277913
12,it14,it14-012,16/04/2018 10:48:27,podo,31.784989,0.7747395668934196,2.015683223646967,1.0347395668934212,1.3647395668934195,1.1147523060083628,1.224739566893419,1.2903274257843904,1.0886114267779163,--undefined--
13,it14,it14-013,16/04/2018 10:48:55,paga,34.384943,1.0062581927437577,2.2294640139835096,1.215023167431653,1.5462581927437569,1.31625819274376,1.4225210362578693,1.5062581927437577,1.2962717687202172,1.4846161355942016
14,it14,it14-014,16/04/2018 10:48:59,poto,36.815011,0.858911226757364,2.157353752198574,1.0968090893090334,1.4745616197362494,1.2103121970430308,1.3238153047770282,1.416036579810907,1.172488055237551,1.3853234102370422
15,it14,it14-015,16/04/2018 10:49:04,pada,39.424989,0.8798642834467074,2.171821779942178,1.1059530687832648,1.485479085268814,1.207041774108852,1.3311857981929123,1.4003517544683177,1.1734119834734784,--undefined--
16,it14,it14-016,16/04/2018 10:49:08,putu,41.969977,0.7661674761904749,2.033274662960288,1.0028792630625958,1.3859522516648397,1.1341172313800314,1.226338506413903,1.3221067535644622,1.0966974253343125,1.2903065871608064
17,it14,it14-017,16/04/2018 10:49:12,pogo,44.259955,0.6993200793650729,1.9655548403425342,0.969320079365076,1.3200059151054262,1.0752648390539932,1.2011823491963938,1.2693200793650732,1.0418765559177245,--undefined--
18,it14,it14-018,16/04/2018 10:49:15,pudu,46.579955,0.7205445691609924,1.9918278098440396,0.9905445691609955,1.3391849403735563,1.1086317527888738,1.1973060557060577,1.2664720119814632,1.0696386709970653,--undefined--
19,it14,it14-019,16/04/2018 10:49:20,poco,49.039955,0.7656692857142815,1.9256692857142852,0.9851176891750839,1.3456692857142798,1.0856692857142818,1.1943890440596405,1.2956692857142826,1.066165665431818,1.2699159126830608
