index,speaker,file,rec_date,ipu_prompt,word,time,sentence_ons,sentence_off,word_ons,word_off,v1_ons,c2_ons,v2_ons,c1_rel,c2_rel
1,it01,it01-001,29/11/2016 15:10:47,ipu_1 Dico pugu lentamente,pugu,0.990023,0.990023,2.624943,1.350023,1.760023,1.4898018211570336,1.58503902278578,1.670023,1.4435333970266342,1.6433991497391578
2,it01,it01-002,29/11/2016 15:10:52,ipu_2 Dico pada lentamente,pada,3.624943,0.5018590997732426,2.0968710997732423,0.8418590997732425,1.2018590997732428,0.9377097336030165,1.076678176646415,1.151859099773243,0.9174981818313608,1.1445615913782063
3,it01,it01-003,29/11/2016 15:10:57,ipu_3 Dico poco lentamente,poco,6.130023,0.6965536122448981,2.356462612244898,1.0165536122448975,1.4165536122448978,1.1365536122448976,1.2634858676485505,1.366553612244898,1.1169589411355885,1.3171375980775402
4,it01,it01-004,29/11/2016 15:11:03,ipu_4 Dico pata lentamente,pata,8.82,0.6233560090702941,2.2132880090702933,0.9433560090702944,1.343356009070293,1.0358571257818152,1.1633560090702932,1.2633560090702947,1.0245750904887352,1.245334410027203
5,it01,it01-005,29/11/2016 15:11:08,ipu_5 Dico boco lentamente,boco,11.52,0.6646712018140573,2.2446262018140573,0.9746712018140578,1.3646712018140583,1.0746712018140574,1.2070043046928092,1.3146712018140576,--undefined--,1.2686275421534159
6,it01,it01-006,29/11/2016 15:11:14,ipu_6 Dico podo lentamente,podo,14.334966,0.6468027346938765,2.2268027346938766,0.9768027346938766,1.3568027346938774,1.08155406080407,1.206802734693877,1.2768027346938773,1.058182992385575,1.2558905495961312
7,it01,it01-007,29/11/2016 15:11:19,ipu_7 Dico boto lentamente,boto,17.214966,0.7404081768707478,2.325397176870748,1.020408176870749,1.410408176870746,1.1273902091025967,1.2614992642048861,1.3704081768707468,--undefined--,1.33802678134019
8,it01,it01-008,29/11/2016 15:11:25,ipu_8 Dico paca lentamente,paca,19.704989,0.5020865056689345,2.0870295056689336,0.8320865056689328,1.1920865056689323,0.9218430470579548,1.0404032262063545,1.1320865056689335,0.910457952315749,1.1009204398140717
9,it01,it01-009,29/11/2016 15:11:30,ipu_9 Dico bodo lentamente,bodo,22.324989,0.5562815170067985,2.0762355170068005,0.8662815170068008,1.2262815170068002,0.9647533361584131,1.0949751722722318,1.1562815170068,--undefined--,--undefined--
10,it01,it01-010,29/11/2016 15:11:35,ipu_10 Dico pucu lentamente,pucu,24.834966,0.5352834603174585,2.1502494603174576,0.8452834603174573,1.275283460317457,0.9825271623326266,1.0816512465386658,1.2052834603174567,0.9392481680599225,1.145875465883531
11,it01,it01-011,29/11/2016 15:11:40,ipu_11 Dico paga lentamente,paga,27.595011,0.7295234716553267,2.314467471655327,1.0695234716553266,1.419523471655328,1.1533740117930975,1.2933138953780947,1.3595234716553257,1.1399056317145764,1.3468703256815182
12,it01,it01-012,29/11/2016 15:11:46,ipu_12 Dico bada lentamente,bada,30.315011,0.6399089591836713,2.2248529591836714,0.9499089591836736,1.3199089591836746,1.0399089591836734,1.179908959183674,1.2599089591836723,--undefined--,1.2512852560255006
13,it01,it01-013,29/11/2016 15:11:52,ipu_13 Dico bogo lentamente,bogo,33.175011,0.6670744920634917,2.237006492063493,0.977074492063494,1.3570744920634965,1.0770744920634954,1.2144296208499128,1.2870744920634962,1.0487746947343979,1.2769808081091583
14,it01,it01-014,29/11/2016 15:11:57,ipu_14 Dico putu lentamente,putu,35.999955,0.8101137301587329,2.4050797301587323,1.1301137301587332,1.5301137301587318,1.2581423229028061,1.3689279378370216,1.4601137301587315,1.223628172735964,1.444217623885315
15,it01,it01-015,29/11/2016 15:12:03,ipu_15 Dico bata lentamente,bata,38.715011,0.6226753990929694,2.172607399092975,0.9226753990929737,1.3026753990929691,1.002675399092972,1.1326753990929745,1.232675399092976,--undefined--,1.2205067903170672
16,it01,it01-016,29/11/2016 15:12:08,ipu_16 Dico bucu lentamente,bucu,41.254966,0.7361451383220015,2.2060771383220015,0.9761451383219963,1.376145138321995,1.0807412838566108,1.1866678805919548,1.2961451383219966,--undefined--,1.2507461939558908
17,it01,it01-017,29/11/2016 15:12:13,ipu_17 Dico baca lentamente,baca,44.030023,0.6551477165532873,2.255056716553284,0.9951477165532907,1.3751477165532862,1.085147716553287,1.226010589542824,1.325147716553289,--undefined--,1.2841255099026085
18,it01,it01-018,29/11/2016 15:12:19,ipu_18 Dico butu lentamente,butu,46.864989,0.7617690453514783,2.30172304535148,1.0317690453514743,1.441769045351478,1.1473114463006269,1.2726741158314425,1.3517690453514746,--undefined--,1.3476295895300368
19,it01,it01-019,29/11/2016 15:12:24,ipu_19 Dico bugu lentamente,bugu,49.624989,0.6192747142857158,2.2242177142857145,0.9392747142857161,1.3592747142857178,1.0558967654997033,1.1754286131918832,1.2492747142857183,--undefined--,1.2402740869941908
20,it01,it01-020,29/11/2016 15:12:30,ipu_20 Dico pudu lentamente,pudu,52.250023,0.5856239070294791,2.22049890702948,0.9356239070294805,1.335623907029479,1.0705814618589145,1.1852542913522228,1.2556239070294808,1.027120709015847,--undefined--
21,it01,it01-021,29/11/2016 15:12:36,ipu_21 Dico baga lentamente,baga,55.124989,0.8599549863945555,2.419908986394553,1.1699549863945577,1.509954986394554,1.259954986394554,1.3983858207543634,1.459954986394557,--undefined--,1.4480540703373563
22,it01,it01-022,29/11/2016 15:12:42,ipu_22 Dico pogo lentamente,pogo,57.864989,0.7671205192743784,2.362086519274378,1.1071205192743747,1.4871205192743773,1.2271205192743793,1.3554215645675214,1.427120519274375,1.221037427475217,1.4169601462108545
