index,speaker,file,rec_date,ipu_prompt,word,time,sentence_ons,sentence_off,word_ons,word_off,v1_ons,c2_ons,v2_ons,c1_rel,c2_rel
22,pl06,pl06-022,21/02/2018 14:59:07,ipu_22 Mowie paka teraz,paka,57.969977,0.8953284739229019,2.0753284739229017,1.3153284739229036,1.7045792119350693,1.4417621094416617,1.5353284739229025,1.6491057058724437,1.4283069101448973,1.6115178032537187
23,pl06,pl06-023,21/02/2018 14:59:12,ipu_23 Mowie pudu teraz,pudu,60.919955,1.3143314172335607,2.5043534172335598,1.7643314172335565,2.110571812996966,1.9050470200436393,1.9614299278449963,2.0432760843308344,1.8644038368659324,2.0230267569461162
24,pl06,pl06-024,21/02/2018 14:59:17,ipu_24 Mowie paga teraz,paga,63.769977,1.0296595396825339,2.144671539682541,1.4800972371979313,1.8020254527088824,1.5819502319358563,1.6596595396825435,1.7292733136103564,1.5583483874409794,1.7179432265190044
25,pl06,pl06-025,21/02/2018 14:59:30,ipu_25 Mowie poto teraz,poto,66.7646291166323,1.2030871665189267,2.368435049886614,1.6650632497945281,2.023447049886613,1.7705538514873922,1.8287555627662044,1.9334470498866239,1.7412181573236012,1.8998996210999763
26,pl06,pl06-026,21/02/2018 14:59:35,ipu_26 Mowie pugu teraz,pugu,69.749977,1.297550696145123,2.572516696145115,1.8075506961451282,2.1537755851292815,1.9182405347978175,1.9800798530315546,2.058288402562468,1.893422577464193,2.0479082476284987
27,pl06,pl06-027,21/02/2018 14:59:39,ipu_27 Mowie poko teraz,poko,72.509977,1.073786523809531,2.203764523809525,1.4837865238095276,1.8346022529808295,1.6145270322078034,1.6800039573964796,1.783675755611867,1.5873014402408216,1.7338224901449877
28,pl06,pl06-028,21/02/2018 14:59:44,ipu_28 Mowie putu teraz,putu,75.319955,1.0973699659863883,2.3073919659863975,1.6116746401229989,1.9081396069494758,1.7189840452933254,1.7880985774369123,1.8790387513100626,1.6856957269915682,1.8549790940193418
29,pl06,pl06-029,21/02/2018 14:59:49,ipu_29 Mowie podo teraz,podo,77.959955,0.916145476190465,2.1911564761904714,1.4661454761904764,1.8061454761904656,1.5669558323000814,1.6597148096506942,1.7261454761904673,1.5478133193376493,1.7118916803989919
30,pl06,pl06-030,21/02/2018 14:59:53,ipu_30 Mowie pata teraz,pata,80.844989,1.0612248276643896,2.3161908276643857,1.584014410900565,1.909580233366441,1.6749545847737153,1.7586195447370159,1.844103308177779,1.6530154021542245,1.8252725693142224
31,pl06,pl06-031,21/02/2018 14:59:57,ipu_31 Mowie pogo teraz,pogo,83.364989,1.0386397936507734,2.28362779365078,1.5486397936507785,1.8966579917964168,1.6511195223389166,1.7402408927346045,1.7986397936507785,1.6297902698521227,1.7895989854053482
32,pl06,pl06-032,21/02/2018 15:00:02,ipu_32 Mowie puku teraz,puku,86.074966,1.0551020544217522,2.320091054421752,1.5619123643622146,1.9238542563773535,1.685591000829703,1.7619807468831539,1.8692901520534662,1.661196560411483,1.8620229497346799
33,pl06,pl06-033,21/02/2018 15:00:06,ipu_33 Mowie pada teraz,pada,88.789977,1.0069384512471373,2.606938451247146,1.5369384512471385,1.9169384512471481,1.6723562178999885,1.7614775882956764,1.8142228891421013,1.646216700978698,1.8058913945533135
34,pl06,pl06-034,21/02/2018 15:00:11,ipu_34 Mowie paka teraz,paka,91.589977,1.159863621315182,2.429841621315177,1.659863621315182,2.0440743550536666,1.7798636213151724,1.8676504177397533,1.9749598229100656,1.7549263310838654,1.9392799950728659
35,pl06,pl06-035,21/02/2018 15:00:15,ipu_35 Mowie pudu teraz,pudu,94.209977,0.9238091995464686,2.4087981995464673,1.5038091995464669,1.8472952329176309,1.6254012086671423,1.685421723423417,1.783809199546468,1.584948666001452,1.7524131105002994
36,pl06,pl06-036,21/02/2018 15:00:19,ipu_36 Mowie paga teraz,paga,96.669977,0.8644441201814033,2.089433120181397,1.3744441201813942,1.7065214880176853,1.480989856812272,1.5610172098206476,1.6344441201813993,1.4629018807354441,1.6196470691053975
37,pl06,pl06-037,21/02/2018 15:00:34,ipu_37 Mowie poto teraz,poto,99.809932,1.3457143129251676,2.5307483129251693,1.8228361356344323,2.159314778965097,1.935714312925171,1.9956224659934207,2.090200246821496,1.9062731293909678,2.063756474225201
38,pl06,pl06-038,21/02/2018 15:00:38,ipu_38 Mowie pugu teraz,pugu,102.564989,1.198276981859408,2.423264981859404,1.708276981859413,2.0419348232859704,1.8200407990354819,1.8982769818594107,1.9655450772325196,1.7944010955205698,1.949718325911192
39,pl06,pl06-039,21/02/2018 15:00:43,ipu_39 Mowie poko teraz,poko,105.259955,1.072018492063492,2.347029492063484,1.6220184920634892,1.9582311057699542,1.7120184920634927,1.8018140067081418,1.9018481979686044,1.6922105689726124,1.8685431628644977
40,pl06,pl06-040,21/02/2018 15:00:47,ipu_40 Mowie putu teraz,putu,107.9357791978509,0.9498381547669936,2.529024956916089,1.444552700636919,1.774013956916093,1.5464056953748582,1.6227954414282948,1.7119168118239827,1.5170198900798937,--undefined--
41,pl06,pl06-041,21/02/2018 15:00:51,ipu_41 Mowie podo teraz,podo,110.519955,0.9217690589568974,2.166757058956904,1.4517690589568986,1.7831429652263182,1.5703429583631419,1.6249070626870292,1.7067532191728674,1.549010383469792,1.6910873364062553
42,pl06,pl06-042,21/02/2018 15:00:56,ipu_42 Mowie pata teraz,pata,113.139955,0.9063042063491906,2.6112472063491907,1.5825613172058723,1.9117647466266732,1.6716826876015602,1.7608040579972482,1.8462878214380112,1.6515235207300094,1.8227345214522757
43,pl06,pl06-043,21/02/2018 15:01:00,ipu_43 Mowie pogo teraz,pogo,116.084943,0.9720178299319571,2.282040829931958,1.5920178299319616,1.9155154206863898,1.692017829931956,1.76091712510204,1.8409444781104014,1.6711540281718982,1.8180613055460952
44,pl06,pl06-044,21/02/2018 15:01:05,ipu_44 Mowie puku teraz,puku,118.864943,0.9540132947845592,2.2740132947845666,1.5183386732243775,1.882099368716979,1.6456549166467767,1.7040132947845592,1.805709622663528,1.6274785858250311,1.7732626809019365
45,pl06,pl06-045,21/02/2018 15:01:09,ipu_45 Mowie pada teraz,pada,121.629977,0.8978228049886354,2.262811804988644,1.537822804988636,1.8651769964615852,1.6105445096167585,1.697847076534984,1.7724180191109724,1.591183219644705,1.7524885745324923
46,pl06,pl06-046,21/02/2018 15:01:13,ipu_46 Mowie paka teraz,paka,124.339955,0.8678461564625621,1.9978681564625589,1.259690402364015,1.6289075082890037,1.3851878423089659,1.4743092127046538,1.5597929761454168,1.350948917433925,1.5314797484207503
47,pl06,pl06-047,21/02/2018 15:01:17,ipu_47 Mowie pudu teraz,pudu,126.624989,0.6799549863945344,1.8049429863945363,1.1499549863945333,1.434300751281171,1.2342323687602317,1.2997092939488937,1.377917843479807,1.2142194887097872,1.3554883464464211
48,pl06,pl06-048,21/02/2018 15:01:21,ipu_48 Mowie paga teraz,paga,128.964943,0.7791833628117786,1.8941953628117858,1.199422518632673,1.5304447515309505,1.3321951724874737,1.4013097046310747,1.4591833628117854,--undefined--,1.4486200826857214
49,pl06,pl06-049,21/02/2018 15:01:36,ipu_49 Mowie poto teraz,poto,131.924989,1.2663041927437462,2.3412701927437354,1.667283573147671,1.9928493956135753,1.780049388750399,1.849163920894,1.9263041927437428,1.760097063901867,1.9009818584567313
50,pl06,pl06-050,21/02/2018 15:01:41,ipu_50 Mowie pugu teraz,pugu,134.424989,1.1192293628117795,2.3141953628117733,1.6192293628117795,1.9447536972970738,1.7192293628117739,1.7737861704155478,1.8692293628117795,1.6864103239765313,1.8385432787827938
51,pl06,pl06-051,21/02/2018 15:01:46,ipu_51 Mowie poko teraz,poko,137.199955,0.8639912811790964,2.0340132811791136,1.3639912811790964,1.6754391798903896,1.4535451556398868,1.5339912811791123,1.6099622547017134,1.4239511635548467,1.587232736445884
52,pl06,pl06-052,21/02/2018 15:01:50,ipu_52 Mowie putu teraz,putu,140.054966,0.9790476326530495,2.099047632653054,1.4190476326530472,1.7290476326530495,1.5090476326530506,1.599047632653054,1.6790476326530381,--undefined--,--undefined--
53,pl06,pl06-053,21/02/2018 15:01:55,ipu_53 Mowie podo teraz,podo,142.344943,0.7264395986394447,1.9264395986394334,1.2164395986394538,1.560875830596757,1.3517134306885055,1.406277535012407,1.4753920671560081,1.3316633374415403,1.4525038267535706
54,pl06,pl06-054,21/02/2018 15:01:59,ipu_54 Mowie pata teraz,pata,144.894966,0.7222675873015874,1.8322445873015738,1.1422675873015748,1.4333880039209816,1.2222675873015874,1.2933401361563313,1.3722675873015646,1.2132922871159906,--undefined--
55,pl06,pl06-055,21/02/2018 15:02:03,ipu_55 Mowie pogo teraz,pogo,147.234966,0.7286621451247015,1.9536511451247236,1.2286621451247015,1.5831800988800921,1.3586621451247254,1.4249441963408174,1.518662145124722,1.3516964337561035,--undefined--
56,pl06,pl06-056,21/02/2018 15:02:07,ipu_56 Mowie puku teraz,puku,150.084989,1.036100111111125,2.196054111111124,1.4461001111111216,1.8181571063801982,1.586100111111108,1.6661001111111204,1.7761001111111057,1.5400362528589255,1.7412901655106623
57,pl06,pl06-057,21/02/2018 15:02:12,ipu_57 Mowie pada teraz,pada,152.834966,1.2086621451247197,2.2936511451246986,1.6286621451247072,1.9266583756477473,1.699307940964843,1.7702412765859208,1.848662145124706,1.679850446899053,--undefined--
58,pl06,pl06-058,21/02/2018 15:02:17,ipu_58 Mowie paka teraz,paka,156.049977,1.3934690634920628,2.548435063492036,1.8434690634920514,2.187718283226502,1.9603678485435978,2.0385763980745253,2.143469063492063,1.9452344226257594,2.0969579146941726
59,pl06,pl06-059,21/02/2018 15:02:21,ipu_59 Mowie pudu teraz,pudu,158.66606188306773,0.8980800236572861,2.1719731405895573,1.4655467086257659,1.786984140589567,1.5510304720665147,1.6292390215974422,1.69471594678609,1.5428772774576203,1.6768727851193148
60,pl06,pl06-060,21/02/2018 15:02:26,ipu_60 Mowie paga teraz,paga,161.534966,1.0734694013605406,2.2484804013605526,1.5425668575319094,1.8826831078175132,1.642601048792386,1.735360026143013,1.8062933617640624,1.6267852962228346,1.791082477575486
61,pl06,pl06-061,21/02/2018 15:02:41,ipu_61 Mowie poto teraz,poto,164.124989,0.923537752834477,2.138503752834481,1.4135377528344861,1.7835377528344907,1.5635377528344918,1.6168744287228094,1.713537752834469,1.536898286804842,1.6814100871853839
62,pl06,pl06-062,21/02/2018 15:02:45,ipu_62 Mowie pugu teraz,pugu,166.549977,0.7246708775510342,2.00965987755103,1.284670877551008,1.6352845052341536,1.4046708775510126,1.4624981748751793,1.5770827939553556,1.3744021086791918,1.5480330655902605
63,pl06,pl06-063,21/02/2018 15:02:49,ipu_63 Mowie poko teraz,poko,169.459955,1.057233911564623,2.247255911564622,1.4972339115646207,1.8702077368772336,1.6483137126267309,1.7247034586801817,1.8174624360308087,1.615026533732447,--undefined--
64,pl06,pl06-064,21/02/2018 15:02:54,ipu_64 Mowie putu teraz,putu,172.054966,0.8890703083900178,2.219047308390003,1.3390703083900064,1.680372202014155,1.4790703083900212,1.5439619412044294,1.636720918555028,1.4330519072719596,1.6064940437051973
65,pl06,pl06-065,21/02/2018 15:02:58,ipu_65 Mowie podo teraz,podo,174.690023,0.8770524784580402,2.1319724784580387,1.4158809653040692,1.741446787769945,1.5104587461321444,1.585029688708147,1.6486878104193465,1.478941926207881,1.6398157726595741
66,pl06,pl06-066,21/02/2018 15:03:03,ipu_66 Mowie pata teraz,pata,177.36,0.8883446712018213,2.1583216712018043,1.439176692664489,1.755648497743067,1.5283446712018076,1.593774988248839,1.6701647343022898,1.5185022858090917,1.6475995619599928
67,pl06,pl06-067,21/02/2018 15:03:07,ipu_67 Mowie pogo teraz,pogo,180.119955,0.7109754081632502,1.9259864081632543,1.1925986948974412,1.5472653730027446,1.3009754081632536,1.3835730600310683,1.4745132339042186,1.2916045670754102,1.468448343477803
68,pl06,pl06-068,21/02/2018 15:03:12,ipu_68 Mowie puku teraz,puku,182.824989,0.8385944421768272,1.9985484421768263,1.3053639515347584,1.6363861844330359,1.40903574975016,1.4708750679839113,1.5727280627218363,1.3916930913607928,1.5293692298680241
69,pl06,pl06-069,21/02/2018 15:03:16,ipu_69 Mowie pada teraz,pada,185.450023,1.0139232267573277,2.233877226757329,1.493923226757346,1.8593485961989416,1.6119913232639647,1.6847434623624906,1.766589618848343,1.5986339249258492,1.7553096879695431
70,pl06,pl06-070,21/02/2018 15:03:20,ipu_70 Mowie paka teraz,paka,188.290023,0.9165989637187693,2.1114739637187654,1.3896049474804215,1.696982735171673,1.476907514398647,1.5605724743619476,1.6465989637187874,1.4573827252582134,1.639117613287283
71,pl06,pl06-071,21/02/2018 15:03:25,ipu_71 Mowie pudu teraz,pudu,190.990023,1.1436737936507484,2.3736057936507393,1.6636737936507302,1.9830240331383777,1.75749240193295,1.8229693271216263,1.908453090562375,1.726476727559458,1.8873606462623798
72,pl06,pl06-072,21/02/2018 15:03:30,ipu_72 Mowie paga teraz,paga,194.004989,1.325805326530542,2.3808163265305495,1.7258053265305477,2.0583771228432965,1.8558053265305432,1.931060879420869,1.9783497698349208,--undefined--,1.9720580367439595
