speaker,file,word,time,f1,f2,f3,f0
it03,it03-002,paca,1,669.9811219027895,1239.3879247686477,2198.2970605857063,167.35120423184281
it03,it03-002,paca,2,732.5878661624824,1292.189807473154,2553.0031381254307,168.18452298364724
it03,it03-002,paca,3,766.1718766810554,1313.1877430555355,2599.384796130761,168.24898393171225
it03,it03-002,paca,4,831.0688978870493,1317.6218589353784,2468.67552235607,168.48343448099263
it03,it03-002,paca,5,901.5314106407919,1332.7425485992533,2420.7417101189544,169.28249428947342
it03,it03-002,paca,6,929.2189502112083,1338.2605900155324,2293.0696973459326,171.2316202956481
it03,it03-002,paca,7,963.341372581238,1356.7694175407282,2310.06574504739,178.26066965436644
it03,it03-002,paca,8,938.5188190333296,1313.388821493271,2169.186592727962,185.88647792707658
it03,it03-002,paca,9,804.2128437904336,1413.4597528590532,2282.000127539133,190.70532858435806
it03,it03-003,pudu,1,394.1606347534832,493.18771405270104,2088.790761010341,180.01278110798688
it03,it03-003,pudu,2,381.5844645047843,1290.2753084757637,2813.306174127559,183.00175640220067
it03,it03-003,pudu,3,366.2331078748474,464.87454619288627,1888.6109123616952,185.60788816259185
it03,it03-003,pudu,4,388.24474864710305,1879.236008212665,3855.5545243513475,188.75258677550636
it03,it03-003,pudu,5,383.8335760511145,551.2801891846161,1888.2616314679353,191.58654623297448
it03,it03-003,pudu,6,376.6766295354495,890.8228653178518,2167.417125627684,195.11366032259204
it03,it03-003,pudu,7,381.3647555728293,885.270966414038,2266.241279899402,199.29660070972463
it03,it03-003,pudu,8,388.1691825066199,1036.7514421229998,2687.2482436827027,201.4789269303004
it03,it03-003,pudu,9,368.58590047763704,1162.2020940271898,2636.506946498576,204.75289321206913
it03,it03-004,pucu,1,375.2839109915336,703.1379800545055,2167.7035350790306,190.08345851193943
it03,it03-004,pucu,2,367.47242882819,672.240428638165,2110.447695644091,193.01917998925475
it03,it03-004,pucu,3,377.5989801834975,625.9143481121536,2268.6570967894913,195.3778332640668
it03,it03-004,pucu,4,389.427849174094,622.0689353521938,2262.0402965999983,196.39603118799005
it03,it03-004,pucu,5,404.223453791901,580.6347533729216,2208.7623177675773,197.90468645541483
it03,it03-004,pucu,6,401.492791138171,629.2995265190386,2230.940099752427,199.22311147281974
it03,it03-004,pucu,7,409.67322559789,582.6779552075666,2262.9544973625343,200.79920198223667
it03,it03-004,pucu,8,397.9932895266261,559.4947890865508,2412.3026494573096,201.25456846819978
it03,it03-004,pucu,9,377.1943951067618,628.3921388481484,2202.5478358008754,197.20973195154207
it03,it03-005,pada,1,713.0411698122354,1403.2532920807093,2371.095600955878,169.47200393622097
it03,it03-005,pada,2,792.0789497095768,1429.9234436251556,2555.295722734042,165.90371358429877
it03,it03-005,pada,3,836.0824103450767,1436.620969082242,2615.439992107975,165.33680184929145
it03,it03-005,pada,4,846.4821185952173,1453.2681670138513,2614.863743815597,166.3982043561367
it03,it03-005,pada,5,810.6816307337876,1355.5371762214559,1426.3265449095645,171.10541846593446
it03,it03-005,pada,6,830.2161113548082,1354.9985157441638,2595.3038903173456,175.88871516464278
it03,it03-005,pada,7,849.1454986943124,1475.96178662336,2694.0705584083034,180.22478358577874
it03,it03-005,pada,8,752.3130399629968,886.7890349940394,1566.5939031854753,185.5499921667843
it03,it03-005,pada,9,649.8737509633816,951.3479258858656,1681.0245010327478,190.09817405955127
it03,it03-006,putu,1,359.23423864161475,656.8821730909915,2059.5309442623734,186.27775932169297
it03,it03-006,putu,2,377.92185159182645,547.9461059352927,2292.029009572917,186.89273092822177
it03,it03-006,putu,3,342.38045864739934,638.9792682996615,2440.6010709316115,188.86564010755882
it03,it03-006,putu,4,335.470560169263,644.0025867496707,2575.255855230526,193.00624222905256
it03,it03-006,putu,5,369.59289191430673,715.4382887932446,2472.1345837177782,198.66728152761632
it03,it03-006,putu,6,385.1694168175954,783.275428529604,2788.4243760551626,204.8271915194595
it03,it03-006,putu,7,382.10595243473557,865.6310395393012,2737.3987037545016,207.47351535008326
it03,it03-006,putu,8,367.9878354362942,1267.1243432064227,2911.158709942792,207.61427904011205
it03,it03-006,putu,9,324.86661296598334,1391.601260241542,3050.9413194733447,207.61964885573698
it03,it03-007,poco,1,510.4369652365958,939.8777230255317,2739.54101204773,173.39692250192726
it03,it03-007,poco,2,512.9712832159014,957.1913761409329,2754.2993735111777,170.61821091432716
it03,it03-007,poco,3,522.6728862614651,958.4420096507508,2847.940888470857,169.00942851081734
it03,it03-007,poco,4,527.5652196768215,954.7547594881369,2742.2806287022368,168.59126413482093
it03,it03-007,poco,5,527.4349799742345,947.505572714078,2794.1281157134,168.023492401481
it03,it03-007,poco,6,529.344199555852,937.7495669159966,2676.288484516858,167.51800231848514
it03,it03-007,poco,7,539.5866824242945,932.2674826417597,2744.360307828733,167.3398070786514
it03,it03-007,poco,8,538.8481496598126,931.2356181412631,2777.642677758938,169.10682728140122
it03,it03-007,poco,9,527.213296167578,931.0587960621887,2682.7138984094145,172.60295652897616
it03,it03-008,paga,1,697.8380153126197,1299.6049997218731,2568.408674421468,163.04686497152272
it03,it03-008,paga,2,764.9514199762804,1348.843763581065,2485.0542065870823,159.76537363693487
it03,it03-008,paga,3,782.3352655108181,1376.4331559419236,2440.7738555310398,158.18768454674895
it03,it03-008,paga,4,792.6985810388284,1388.7419091962445,2393.3571331094054,156.99073126861734
it03,it03-008,paga,5,800.1222390758651,1418.7421337507205,2371.4952117914963,157.9034672603365
it03,it03-008,paga,6,797.7751821666584,1426.8608505180682,2182.4912455175736,159.2123980052164
it03,it03-008,paga,7,823.8841221891024,1428.4450937630854,2200.542661648394,162.34905154703512
it03,it03-008,paga,8,773.0163011447653,1465.045953242893,2228.0114562366084,165.22555273132105
it03,it03-008,paga,9,651.2072457775566,1552.5356201502868,2361.5698687524255,167.74324271841672
it03,it03-009,pugu,1,357.5870226909444,705.2288806834332,2261.364775442542,169.68544801401669
it03,it03-009,pugu,2,364.10756459050697,723.0739325011249,2199.2667128407275,170.43883849980023
it03,it03-009,pugu,3,352.92344361645877,692.008707601302,2377.913711500818,170.75548198850728
it03,it03-009,pugu,4,351.5639847665497,686.1445859512689,2456.4879374505203,170.960401589957
it03,it03-009,pugu,5,358.88608736438874,699.5167898711337,2513.4125251938044,171.24080849920728
it03,it03-009,pugu,6,355.8975396707422,692.9425234707223,2353.763779265262,171.34527762115638
it03,it03-009,pugu,7,347.24621191315595,689.8339080718121,2457.406673835899,171.87478126445282
it03,it03-009,pugu,8,344.37795946692796,693.3094103430449,2520.000371051865,172.46585892612
it03,it03-009,pugu,9,340.5874410416093,693.626562390707,2402.011805119069,172.78156395885773
it03,it03-010,pata,1,750.9996607561612,1313.2694024666723,2529.2787440737425,159.90124458601284
it03,it03-010,pata,2,762.0489368574616,1316.468054958624,2591.3110741510773,156.12341234423945
it03,it03-010,pata,3,791.6778402376327,1340.2592968926665,2516.326994650377,152.10797407600305
it03,it03-010,pata,4,793.4491719277161,1329.7263749145793,2432.4001720311144,150.73709562890207
it03,it03-010,pata,5,812.9078343694994,1320.316435122597,2476.720916017963,154.15388301578
it03,it03-010,pata,6,835.6723215583473,1315.262582635032,2383.937739434428,156.70161895238985
it03,it03-010,pata,7,817.723272752765,1376.3279242530461,2390.1827301551234,161.12161300117245
it03,it03-010,pata,8,821.6752057074589,1443.8823365880598,2537.132321175106,165.6314485152236
it03,it03-010,pata,9,777.3722845948366,1399.1229825312835,2641.2077668278203,167.3006720914837
it03,it03-011,poto,1,489.70344554175557,939.3904746243925,2707.5717970535998,159.54758415204236
it03,it03-011,poto,2,511.6795631551401,900.465715623799,2803.3784574652504,157.501036998912
it03,it03-011,poto,3,527.2939890609931,854.473454275816,2846.0753581447016,155.8735647434806
it03,it03-011,poto,4,534.2817806489383,880.7969346149556,2869.359438877204,153.84757522771366
it03,it03-011,poto,5,546.6244828643312,868.8732809478628,2974.032022352852,152.16385608013846
it03,it03-011,poto,6,529.6583688334713,858.8746420211156,2954.2327707564527,156.97322622879668
it03,it03-011,poto,7,518.5585661671121,952.1873575992115,2962.8246121749958,162.77401943419235
it03,it03-011,poto,8,502.4456234405882,1075.7965685326092,2950.166674233515,166.61896001218395
it03,it03-011,poto,9,486.4887142866054,1204.8299829698867,3249.5942872752025,167.68055766334
it03,it03-012,pogo,1,501.14169086567057,963.0447087085503,2800.484263797647,166.09960480084735
