speaker,file,word,time,f1,f2,f3,f0
pl03,pl03-001,paka,1,618.1163580811484,1174.2632528746726,2046.71304882747,105.74620964510582
pl03,pl03-001,paka,2,645.1042411977984,1238.626461831179,1992.800094143159,107.31407174988009
pl03,pl03-001,paka,3,640.9096979683152,1237.3490115701723,2034.6948383361755,106.20063259464801
pl03,pl03-001,paka,4,637.1774825317904,1229.8922655903066,2084.9724719962387,102.96650001682748
pl03,pl03-001,paka,5,622.814775520811,1257.6112415934276,2102.6012736785083,100.74926531565977
pl03,pl03-001,paka,6,622.7070942118288,1304.3063491916605,1998.8446438701035,98.67207048028327
pl03,pl03-001,paka,7,617.0718419155373,1316.5405864013187,1997.06502428063,97.32465658401486
pl03,pl03-001,paka,8,536.0521036877432,1329.9155791507658,2032.0226545480273,96.22093169805929
pl03,pl03-001,paka,9,456.65648588191885,1313.6144312474203,1983.4356602626624,96.56748452648215
pl03,pl03-002,poko,1,538.7074750972968,834.519527852639,2296.616606822558,125.17764712429793
pl03,pl03-002,poko,2,543.6916227388704,888.7976180605192,2316.802445288393,123.80297702132069
pl03,pl03-002,poko,3,558.1025908769072,908.1955664990836,2324.3853517577913,123.1359511025545
pl03,pl03-002,poko,4,566.8469652137429,912.2486779306663,2346.308124804307,121.9367947358486
pl03,pl03-002,poko,5,562.1997514449489,906.8197511636911,2369.7857205983823,120.66542920727696
pl03,pl03-002,poko,6,546.4620299038663,905.1077568818092,2397.9832830901205,119.32208139822673
pl03,pl03-002,poko,7,524.740096958615,898.8485212361561,2339.772278601663,117.29988390694726
pl03,pl03-002,poko,8,473.4784338152067,900.0937828543424,2212.6038123978055,113.91388281737267
pl03,pl03-002,poko,9,426.4747558254184,873.3826806598072,2236.706218807908,108.58113696249413
pl03,pl03-003,pugu,1,332.8767718613134,686.9054226734139,2313.8294109039525,122.64065389920046
pl03,pl03-003,pugu,2,325.2779390468465,685.5828265430453,2351.779669350357,119.89691576488593
pl03,pl03-003,pugu,3,321.9750579917145,676.1116232323354,2298.6824796894903,118.06314550068731
pl03,pl03-003,pugu,4,329.89073286630816,674.8902271803453,2223.881380450065,116.84118931237226
pl03,pl03-003,pugu,5,327.7356315702656,668.3234645117723,2236.864013679886,115.69167324668442
pl03,pl03-003,pugu,6,319.95615465475055,649.1778183021274,2221.5825348303224,114.3169461117846
pl03,pl03-003,pugu,7,321.1151800704198,614.4765023854093,2203.590091662586,111.64506184816064
pl03,pl03-003,pugu,8,344.0572698369863,514.978467377072,2362.2990130335133,108.06781051440039
pl03,pl03-003,pugu,9,327.8572610076513,469.3366114474276,2550.292423430058,105.05470041872543
pl03,pl03-004,podo,1,479.45816493625347,912.6501317503597,2203.822385671037,125.12901756957545
pl03,pl03-004,podo,2,492.1999572428416,924.3591989950321,2246.7269429524417,124.17553233489718
pl03,pl03-004,podo,3,491.20762102342985,886.4838088118302,2305.9020926273674,122.7084519500226
pl03,pl03-004,podo,4,486.6768566999407,883.6764273115178,2334.98574834167,120.41435585733221
pl03,pl03-004,podo,5,496.08119557103197,903.3961945975423,2407.1401147302713,119.08475404226077
pl03,pl03-004,podo,6,490.289686573079,940.6459005914658,2454.8440734015107,118.13457705059484
pl03,pl03-004,podo,7,481.22993465886685,977.9821208837258,2455.107252491474,116.6849119844513
pl03,pl03-004,podo,8,460.1757223393267,1044.8924468089895,2489.191757920955,114.7170467126874
pl03,pl03-004,podo,9,431.07613781808493,1099.4071208701819,2565.4056345680287,112.20643156842613
pl03,pl03-005,putu,1,384.9839404391232,602.0017990227298,2152.402507618153,113.4123840481794
pl03,pl03-005,putu,2,346.8215075242188,651.219005298636,2303.366231191232,109.29168201318014
pl03,pl03-005,putu,3,356.2237396430079,629.2868624833555,2231.768060369234,108.7863462174933
pl03,pl03-005,putu,4,376.97018061521123,575.3692547641025,2139.817301196898,108.56654974665788
pl03,pl03-005,putu,5,441.75908697883,1668.0593596817985,3503.328294846564,108.61357711776719
pl03,pl03-005,putu,6,343.40134817377185,660.4470404139744,1994.8510337122068,108.19368089161354
pl03,pl03-005,putu,7,294.35440180461813,930.879951649112,1938.4865206215832,106.38301710355465
pl03,pl03-005,putu,8,259.41193570240927,1051.5864235141769,2136.856181999247,104.03615204582616
pl03,pl03-005,putu,9,193.64093101416893,1075.1445925211756,2144.8162701618235,101.35683487935182
pl03,pl03-006,poto,1,534.4948636544875,965.6565522487048,2310.1651900217316,127.34751948374388
pl03,pl03-006,poto,2,549.1273188703709,965.736110978302,2344.2626310513724,127.1665853442132
pl03,pl03-006,poto,3,544.7432231975004,960.283678681615,2421.7504391294783,126.00248041488048
pl03,pl03-006,poto,4,545.1703585138074,957.4554671914078,2468.770043083958,123.55438019979103
pl03,pl03-006,poto,5,555.6987473147152,962.0285798674628,2499.4040160775075,120.53508296497156
pl03,pl03-006,poto,6,540.9309004011094,977.7332046549582,2529.1268126700484,117.42910357652057
pl03,pl03-006,poto,7,512.0607857545701,1025.299089908256,2564.2689055789047,114.46764187559454
pl03,pl03-006,poto,8,508.1049472627519,1100.8207300479132,2547.387513858352,111.7198910805342
pl03,pl03-006,poto,9,484.76954451163436,1114.0684284865374,2582.266847368525,104.45913976211355
pl03,pl03-007,pada,1,621.084598145947,1201.486429820754,2051.2932032753506,121.0160707043277
pl03,pl03-007,pada,2,666.0186734769736,1254.3802373500523,2048.6353447745755,119.0571562240993
pl03,pl03-007,pada,3,675.4605442212356,1278.6867238658622,2096.3924476086095,114.65495550135775
pl03,pl03-007,pada,4,683.170173428461,1290.6858007136589,2167.8048382249526,114.74330016497215
pl03,pl03-007,pada,5,678.6318424194533,1298.362183487057,2215.8681125079556,113.32591026287548
pl03,pl03-007,pada,6,670.4850817574851,1281.9498066770893,2226.3625427251636,110.88739677318738
pl03,pl03-007,pada,7,650.1490437638877,1253.6702697605774,2274.8142672177573,109.19925530690173
pl03,pl03-007,pada,8,623.1726242610953,1235.5038219284074,2305.9490034450314,108.43164928613027
pl03,pl03-007,pada,9,554.7706011784858,1201.017519007786,2280.9974668701907,107.2386259616771
pl03,pl03-008,puku,1,388.3373440030479,658.5860259862516,2518.4429663215615,--undefined--
pl03,pl03-008,puku,2,388.78340105980175,649.5046533599607,2608.8676497974843,125.39636607481827
pl03,pl03-008,puku,3,401.7854652250912,613.2507825248019,2703.7937838554503,125.34614995491656
pl03,pl03-008,puku,4,391.67624855525554,592.4237392171026,2572.1823554124753,125.28912929186309
pl03,pl03-008,puku,5,378.5355527443648,584.9120425278385,2490.322497967632,124.11691612671096
pl03,pl03-008,puku,6,364.56888666566635,587.1773932867263,2446.582020810825,122.72420064013492
pl03,pl03-008,puku,7,355.3141625105728,587.4231821561958,2423.672497061172,120.62652010164982
pl03,pl03-008,puku,8,404.3212259460765,504.8037812696417,2661.0737453206166,118.34050070467472
pl03,pl03-008,puku,9,442.0303596838101,1747.4631435364404,3497.4076910884037,114.743228569842
pl03,pl03-009,paga,1,672.6067900539388,1206.7423674251866,2073.8163203746226,--undefined--
pl03,pl03-009,paga,2,699.8125899519542,1267.2647073211556,2120.180739246821,114.23532299947387
pl03,pl03-009,paga,3,690.1413861889293,1245.1397597078626,2139.1375427096127,113.32882438126305
pl03,pl03-009,paga,4,704.9060245322036,1283.6844840662595,2136.287051586419,108.52230179551829
pl03,pl03-009,paga,5,693.7152090855993,1323.8938949493156,2083.9419545940345,106.98097889512246
pl03,pl03-009,paga,6,677.3136853870657,1374.2772861918654,2053.0257088747967,105.70673032169204
pl03,pl03-009,paga,7,618.0562624877426,1401.6186006810383,2045.0357301511738,107.56696430402621
pl03,pl03-009,paga,8,559.6970873146374,1455.2145793566704,2067.7903357638957,105.29396296093509
pl03,pl03-009,paga,9,475.20926753638685,1503.479448225322,2016.8951488949556,101.71864235530228
pl03,pl03-010,pata,1,662.3214181906842,1286.803575448666,2117.066186543185,--undefined--
pl03,pl03-010,pata,2,671.6154546998696,1310.4380482724064,2155.858766662047,--undefined--
pl03,pl03-010,pata,3,685.2826570143496,1353.0071818613217,2179.9905126460203,--undefined--
pl03,pl03-010,pata,4,693.1261643639854,1330.0889827261014,2177.547739189085,--undefined--
pl03,pl03-010,pata,5,701.2746365846017,1324.777222120918,2189.186733152227,113.8098830666962
pl03,pl03-010,pata,6,698.955812167416,1344.2184424789043,2182.4114585749408,113.0745840019386
pl03,pl03-010,pata,7,678.5051458015166,1351.8544515945296,2226.51384954992,111.8102144889685
pl03,pl03-010,pata,8,658.8743195494782,1371.1902514003061,2267.766606592447,110.87423404453874
pl03,pl03-010,pata,9,618.1494956563348,1408.7379046491785,2317.300848965506,111.06098544024779
pl03,pl03-011,pudu,1,373.681860623242,752.035968541755,2538.9638881053143,110.45128048800332
pl03,pl03-011,pudu,2,363.88956423739666,770.6970931133785,2552.770768335805,107.50776136071107
pl03,pl03-011,pudu,3,372.00536455265603,783.7322995919866,2520.503066691661,106.39017817160138
pl03,pl03-011,pudu,4,360.6714430993582,842.432949104209,2463.684417607542,106.57777492885118
pl03,pl03-011,pudu,5,356.2870851661041,878.2790575380068,2479.7079654672852,105.96131836259339
pl03,pl03-011,pudu,6,356.8939964575402,926.5291540771728,2484.124038835223,104.88142433749508
pl03,pl03-011,pudu,7,344.1363248557472,983.197193874654,2458.4956395545664,103.25697115209863
pl03,pl03-011,pudu,8,350.4316046284312,1015.8994283542364,2423.112757115149,100.57951549579604
pl03,pl03-011,pudu,9,342.4205838292025,1074.7716144437156,2380.3972628726215,98.06529200215552
pl03,pl03-012,pogo,1,525.036608879222,892.1629141570994,2586.588013620032,114.09953147871383
pl03,pl03-012,pogo,2,514.9046011534825,885.507243784853,2334.625170582421,113.92995845951783
pl03,pl03-012,pogo,3,516.5923935794234,876.4846004058302,2360.141729938651,113.24190122475821
pl03,pl03-012,pogo,4,511.16706577511434,864.6363216004942,2390.218596567702,111.81119863176434
pl03,pl03-012,pogo,5,504.65976614455326,875.7295795446461,2425.01819185817,110.32724510643445
pl03,pl03-012,pogo,6,490.45930520778114,869.7366779435572,2429.1038236630393,109.48461759723217
pl03,pl03-012,pogo,7,464.172832091731,872.5122741726296,2453.0389534661535,108.21264118825296
pl03,pl03-012,pogo,8,431.6948609495146,866.9375137385557,2390.0105914300766,107.10415912121634
pl03,pl03-012,pogo,9,363.39718069618164,864.4312615127576,2264.609019397908,105.4107300972561
pl03,pl03-013,paka,1,621.8821531443275,1184.077760499495,2014.6438875654783,--undefined--
pl03,pl03-013,paka,2,642.9559179121494,1197.7990169180887,2000.249424527089,115.88818567383422
pl03,pl03-013,paka,3,662.388102858341,1214.7397191561943,2012.3322231832467,115.19240390650016
pl03,pl03-013,paka,4,669.2473601716085,1227.6749001979072,2027.766608638051,113.42341193226287
