index,speaker,file,rec_date,word,sentence_ons,sentence_off,word_ons,word_off,v1_ons,c2_ons,v2_ons,c1_rel,c2_rel
1,it11,it11-001,05/02/2018 17:52:08,poco,0.969977,2.524943,1.3279919868527832,1.719977,1.4311522938835635,1.5312784742369678,1.639977,--undefined--,1.6040648125691235
2,it11,it11-002,05/02/2018 17:52:13,pudu,1.2016783287981858,2.691610328798186,1.5216783287981857,1.881678328798186,1.6587711707464372,1.740692591035586,1.801678328798186,1.6151053921330139,--undefined--
3,it11,it11-003,05/02/2018 17:52:17,poto,0.7877100884353743,2.3526980884353748,1.098036087207472,1.5377100884353743,1.217710088435374,1.3477100884353739,1.4377100884353737,1.1968374055846782,1.415239444425592
4,it11,it11-004,05/02/2018 17:52:22,pugu,0.7199549863945585,2.3544400938434524,1.079954986394558,1.5499549863945585,1.2579970001016267,1.35205492710028,1.4299549863945575,1.214677086367665,--undefined--
5,it11,it11-005,05/02/2018 17:52:26,paga,0.8320178163265304,2.501995816326531,1.2120178163265312,1.6143564652335876,1.3220178163265306,1.4535477513326658,1.5157473482188717,--undefined--,--undefined--
6,it11,it11-006,05/02/2018 17:52:31,pucu,0.7181859410430835,2.398140941043083,1.0950126518288439,1.578185941043083,1.2581859410430827,1.3438110393736675,1.488185941043083,1.2100626109646484,1.411275890971302
7,it11,it11-007,05/02/2018 17:52:36,pata,0.8641269977324253,2.6541039977324257,1.3141269977324246,1.7541269977324259,1.4266650996634898,1.554098420113279,1.6541269977324244,1.3976179003905589,1.6415678225357357
8,it11,it11-008,05/02/2018 17:52:40,paca,0.6982766439909298,2.398231643990929,1.0802429254096992,1.528276643990928,1.1982766439909298,1.336626629647963,1.4582766439909278,1.185027535391022,1.4180004284621788
9,it11,it11-009,05/02/2018 17:52:45,putu,0.7756916099773221,2.4656686099773246,1.1632843341983694,1.6100443657997054,1.3256916099773228,1.4363557351621985,1.5356916099773237,1.2717133612449345,1.502968925391233
10,it11,it11-010,05/02/2018 17:52:49,pogo,0.7137418480725621,2.393741848072562,1.0982698412982934,1.543741848072564,1.2393567317962741,1.363755925568686,1.4537418480725641,1.2133289010425976,--undefined--
11,it11,it11-011,05/02/2018 17:52:54,pada,0.7698869727891164,2.489886972789119,1.1720757982045278,1.5898869727891167,1.289886972789116,1.4398869727891181,1.5098869727891184,1.2692039453464155,--undefined--
12,it11,it11-012,05/02/2018 17:52:59,podo,0.836916437641726,2.571882437641726,1.2511502668995433,1.6669164376417243,1.376916437641725,1.5302899212181238,1.6069164376417255,1.3514165074914075,1.5905718902585555
13,it11,it11-013,05/02/2018 17:53:20,poco,0.9679821972789142,2.55297019727891,1.3332700857821962,1.764116073969575,1.4500839628611715,1.559312523246703,1.6821946536804262,1.4262580105912406,1.6515391747743209
14,it11,it11-014,05/02/2018 17:53:26,pudu,0.9679368458049851,2.64290284580499,1.3479368458049876,1.7631620005083732,1.5219489296569932,1.6114556666395785,1.697936845804989,1.4703905240845216,1.682772105094493
15,it11,it11-015,05/02/2018 17:53:31,poto,0.9044898095238096,2.654466809523811,1.3103287378568567,1.72448980952381,1.4344898095238108,1.5644898095238062,1.6644898095238077,1.40530306271409,1.638862990637044
16,it11,it11-016,05/02/2018 17:53:36,pugu,0.8960997732426321,2.6910657732426273,1.3364882913221692,1.7900902295898575,1.5185358919647172,1.600457312253866,1.6860997732426313,1.4659480556521842,1.672147518617443
17,it11,it11-017,05/02/2018 17:53:41,paga,1.0307486235827668,2.710702623582762,1.4207486235827602,1.8424826756375055,1.5507486235827628,1.6831910250752742,1.7575271286709793,1.5261992380358649,1.7445061216936466
18,it11,it11-018,05/02/2018 17:53:46,pucu,0.8908386780045348,2.685804678004537,1.345923877342237,1.8408386780045376,1.5143179079366007,1.625063531660821,1.7608386780045322,1.470564057273748,--undefined--
19,it11,it11-019,05/02/2018 17:53:51,pata,0.8875737097505692,2.5725627097505708,1.2575737097505666,1.705281034332934,1.3875737097505692,1.5175737097505717,1.617573709750566,1.3810298829173462,1.6013832845742257
20,it11,it11-020,05/02/2018 17:53:56,paca,1.0199093106575958,2.779909310657594,1.4309937971897,1.8891469254734545,1.549909310657597,1.6904116281053376,1.799909310657597,--undefined--,1.7655191703301796
21,it11,it11-021,05/02/2018 17:54:01,putu,0.9934243877550983,2.6784123877550954,1.3993102135317486,1.8377415184125638,1.5634243877550986,1.6465915377378835,1.7679566048329178,1.5106060043624936,1.739809069319584
22,it11,it11-022,05/02/2018 17:54:06,pogo,0.9998642834467049,2.6298412834467086,1.3498642834467063,1.779864283446706,1.4838402999197413,1.6198642834467094,1.6998642834467077,1.4433063059250415,--undefined--
23,it11,it11-023,05/02/2018 17:54:11,pada,0.8931972925170015,2.6181862925170023,1.2724995135784951,1.7124478817979991,1.3831972925170035,1.543197292517,1.6290093981701617,1.359185355711375,--undefined--
24,it11,it11-024,05/02/2018 17:54:16,podo,1.0194561201814025,2.6694331201813952,1.3766696528259104,1.8226862744001693,1.4994561201813923,1.6694628771926858,1.7494561201813923,1.4753494957521838,1.7394902332072917
25,it11,it11-025,05/02/2018 17:54:32,poco,0.9767797210884197,2.6567797210884265,1.3455909619887905,1.7703686968214214,1.4567797210884237,1.5807357794854227,1.6945155298870134,1.432699146776912,1.6453948246832937
26,it11,it11-026,05/02/2018 17:54:37,pudu,0.903219616780035,2.638140616780035,1.2856439770601327,1.7028363951993128,1.4432196167800413,1.5432196167800356,1.633219616780039,1.3972677569009875,1.6243098212152063
27,it11,it11-027,05/02/2018 17:54:43,poto,1.054920648526064,2.814920648526069,1.470189699257915,1.9349206485260737,1.5949206485260703,1.7349206485260709,1.8549206485260754,1.5582972985541232,1.8246125846494579
28,it11,it11-028,05/02/2018 17:54:48,pugu,1.1366896802720987,2.8066666802721016,1.5041970000818594,1.9441453683013634,1.672591030676216,1.7620977676588154,1.8566896802720976,1.6272707800275015,1.8427574505242035
29,it11,it11-029,05/02/2018 17:54:53,paga,0.7346031882086095,2.4245801882086084,1.1277226016800057,1.5494662098352592,1.2346031882086095,1.3765209892248293,1.459959472852674,1.2195191189337464,1.4536273312173762
30,it11,it11-030,05/02/2018 17:54:58,pucu,0.8219497891156351,2.596915789115627,1.2305165768731712,1.7235621619467594,1.4019497891156334,1.4960026611435637,1.6419497891156283,1.344907296796336,1.572049406118225
31,it11,it11-031,05/02/2018 17:55:03,pata,0.9260774353741397,2.6610434353741397,1.3454287659743613,1.8081330842741892,1.4560774353741408,1.5960774353741272,1.712558093936849,1.4307082529305006,1.695516019036802
32,it11,it11-032,05/02/2018 17:55:08,paca,0.9560544217686981,2.696009421768693,1.376865944689115,1.8360544217686936,1.4860544217686993,1.6317325855886935,1.7460544217686902,--undefined--,1.7082542170028034
33,it11,it11-033,05/02/2018 17:55:13,putu,1.0384577256235588,2.7684357256235614,1.454769030759394,1.9384577256235644,1.6184577256235713,1.6984577256235696,1.824932485399259,1.566038305439207,1.805778367643498
34,it11,it11-034,05/02/2018 17:55:18,pogo,0.9260320975056544,2.691020097505657,1.35394985856162,1.8060320975056499,1.4874514323661572,1.6209530061707085,1.7260320975056516,1.4522609472112435,--undefined--
35,it11,it11-035,05/02/2018 17:55:23,pada,0.9869387891156265,2.776915789115634,1.4080646603908633,1.876938789115627,1.5269387891156327,1.6969387891156344,1.7869387891156379,--undefined--,1.7783948186602458
36,it11,it11-036,05/02/2018 17:55:28,podo,1.0183676848072452,2.72834468480724,1.4057660823323346,1.833577943842343,1.528367684807236,1.6883676848072469,1.75836768480724,1.500136676739075,1.749456635256223
37,it11,it11-037,05/02/2018 17:55:49,poco,1.024852283446691,2.7148302834466875,1.387702894223679,1.833719515797938,1.504852283446695,1.6258818383976887,1.7648522834467002,1.4857234789825355,1.7091737284991524
38,it11,it11-038,05/02/2018 17:55:54,pudu,0.7110661111110943,2.4460771111110944,1.1244068970937775,1.5810661111110988,1.2910661111110926,1.381066111111096,1.4810661111110903,1.2358535366948473,1.4739465632212614
39,it11,it11-039,05/02/2018 17:55:59,poto,1.050793326530595,2.840771326530586,1.488732858791053,1.9307933265305905,1.6192003059182127,1.7407933265305928,1.8695157568017322,1.5923020614897894,1.8318817619047394
40,it11,it11-040,05/02/2018 17:56:04,pugu,0.9228574943310548,2.8078454943310476,1.3562169328734797,1.8522966446244453,1.5328574943310542,1.6490101572402551,1.752857494331053,1.4757286508491205,1.7319906004830727
41,it11,it11-041,05/02/2018 17:56:08,paga,0.919773594104285,2.619773594104288,1.2897735941042896,1.755080261487052,1.4097735941042941,1.5760667875218815,1.6458517011015203,--undefined--,1.632664402464016
42,it11,it11-042,05/02/2018 17:56:13,pucu,0.8178234671201636,2.567800467120165,1.239138594723002,1.7278234671201744,1.3978234671201761,1.5178234671201665,1.6478234671201761,1.3463655697472774,1.5708889507914847
43,it11,it11-043,05/02/2018 17:56:18,pata,0.8337411587301489,2.56367315873014,1.2037411587301534,1.6721700803804822,1.3237411587301438,1.4612982763028555,1.570526836688387,--undefined--,1.536715093619108
44,it11,it11-044,05/02/2018 17:56:24,paca,0.9711564625850144,2.781088462585018,1.390408695218028,1.87115646258502,1.5311564625850167,1.658928906165798,1.7911564625850218,1.5115841793653715,1.7482724367264666
45,it11,it11-045,05/02/2018 17:56:29,putu,0.9567797210884237,2.6817687210884174,1.3406441637192188,1.806382608696424,1.506779721088435,1.6067797210884294,1.726779721088434,1.471141993101071,1.7084030081777826
46,it11,it11-046,05/02/2018 17:56:34,pogo,0.9052154331065481,2.6802264331065544,1.3461033584346467,1.8072906133957929,1.4811219955778654,1.616140632721084,1.7147497497358302,1.4750467885451428,1.696219419935602
47,it11,it11-047,05/02/2018 17:56:39,pada,1.0683903741496579,2.8384123741496694,1.4583903741496727,1.9560056737577725,1.588390374149668,1.7783903741496658,1.8543624300656631,1.5737469495201992,--undefined--
48,it11,it11-048,05/02/2018 17:56:44,podo,0.9534690634920651,2.6834470634920535,1.3070840401134092,1.771305421751947,1.4334690634920548,1.6134690634920617,1.6924181281401616,1.3964037680045749,--undefined--
49,it11,it11-049,05/02/2018 17:57:34,poco,1.0103851632653118,2.830340163265305,1.4286739285908823,1.9095830069549606,1.5576243123793745,1.6865746961678383,1.820385163265314,1.5323829116552474,1.7759258382760095
50,it11,it11-050,05/02/2018 17:57:38,pudu,0.7239002403628092,2.558911240362818,1.139660575430014,1.655462110583926,1.3323276194433902,1.4612780032318824,1.5539002403628217,1.268202920934499,1.5414146124558954
51,it11,it11-051,05/02/2018 17:57:43,poto,0.888208954648519,2.645553680044941,1.2755250252460542,1.7282089546485224,1.39820895464851,1.5482089546485156,1.6582089546485292,1.3806640694920418,1.635531171245674
52,it11,it11-052,05/02/2018 17:57:48,pugu,0.7914742607709684,2.591428260770954,1.1702586370687698,1.6906113622387409,1.3614742607709616,1.469120114790286,1.5714742607709695,1.299909702333224,1.5529760369113887
