index,speaker,file,rec_date,word,time,sentence_ons,sentence_off,word_ons,word_off,v1_ons,c2_ons,v2_ons,c1_rel,c2_rel
1,it03,it03-001,10/06/2017 19:33:13,podo,0.834966,0.834966,2.789932,1.324688060820681,1.844409915941521,1.464966,1.6640982519200052,1.7468294860004654,1.4558935458232594,--undefined--
2,it03,it03-002,10/06/2017 19:35:30,paca,4.029977,0.9533330090702945,2.943311009070295,1.4033330090702947,1.9186487597308322,1.538933720006325,1.6746977565558696,1.843333009070295,1.5290739949422365,1.78728029564377
3,it03,it03-003,10/06/2017 19:35:36,pudu,6.789977,0.6134690634920634,2.6684350634920637,1.093469063492063,1.6634690634920632,1.303469063492063,1.4530435546356744,1.5434690634920631,1.2526825269087194,1.5330166418670599
4,it03,it03-004,10/06/2017 19:35:42,pucu,9.649977,0.6174146417233555,2.917369641723356,1.1574146417233564,1.8112439121864927,1.4174146417233562,1.5274146417233556,1.7094209105196878,1.355007486750118,1.6366988629945318
5,it03,it03-005,10/06/2017 19:35:47,pada,12.850023,0.6827667641723352,2.7677097641723343,1.1827667641723352,1.7627667641723352,1.3451918015314064,1.5527667641723344,1.6421755563929192,1.3272804456449592,--undefined--
6,it03,it03-006,10/06/2017 19:35:56,putu,16.134966,0.8910657732426284,3.1009977732426304,1.2895051150010968,1.8410462810602812,1.4783018987675103,1.6055806293965507,1.7455872330884983,1.4249876102258892,1.730021734345522
7,it03,it03-007,10/06/2017 19:36:36,poco,19.559955,0.80984162131519,2.594829621315192,1.169841621315193,1.6706320044662064,1.3036450132842248,1.4394089869006805,1.600628705570223,--undefined--,1.5549367864173185
8,it03,it03-008,10/06/2017 19:36:41,paga,22.314966,0.6043084036281137,2.4342854036281167,0.9943084036281142,1.4662276503062266,1.1162111558262993,1.2965226832856551,1.3843084036281148,--undefined--,1.374034241013014
9,it03,it03-009,10/06/2017 19:36:47,pugu,24.909977,0.784444120181405,2.589433120181404,1.168356151232203,1.6144441201814033,1.3344441201814021,1.4144283534120277,1.5247365819753966,1.2916558145318646,1.5046753772466879
10,it03,it03-010,10/06/2017 19:36:53,pata,27.294966,0.533968267573691,2.3539682675736913,0.9339682675736931,1.4141890533410546,1.0705364951244007,1.2275135896184288,1.3547923148838557,1.0257826769934795,1.330816819763264
11,it03,it03-011,10/06/2017 19:36:59,poto,29.574966,0.4803628253968206,2.3103858253968212,0.8803628253968192,1.3961930236574567,1.0303628253968213,1.192547063232773,1.3240684126737143,0.9991400442894296,1.3022842098702796
12,it03,it03-012,10/06/2017 19:37:05,pogo,32.059955,0.4808166780045333,2.2758276780045286,0.8700065170024978,1.353665550720681,1.0208166780045325,1.1669901341978708,1.2708166780045325,0.9915711428528375,1.2389229913494226
13,it03,it03-013,10/06/2017 19:38:49,podo,34.749977,0.8256232585033985,2.5205892585033993,1.1756232585033999,1.624937929254969,1.3256232585033985,1.465623258503399,1.5464494084684617,1.2843228243124756,1.5294947174585616
14,it03,it03-014,10/06/2017 19:37:25,paca,37.624989,0.9258506780045295,2.755827678004529,1.31585067800453,1.785850678004529,1.460365602965986,1.5876442853224901,1.7258506780045266,1.4434498355325545,1.6821519876323023
15,it03,it03-015,10/06/2017 19:37:30,pudu,40.399955,0.7054425283446619,2.460453528344665,1.032600124971161,1.527220480576645,1.21544252834466,1.3254425283446665,1.435442528344666,1.1815842810057333,1.4091720535273353
16,it03,it03-016,10/06/2017 19:37:36,pucu,42.804989,0.556281517006795,2.3712475170067933,0.9637185061445948,1.4462815170067955,1.1262815170067952,1.2062815170067935,1.336281517006796,1.1018081619733167,1.3094743239473061
17,it03,it03-017,10/06/2017 19:37:41,pada,45.344989,0.6001363922902385,2.2751023922902434,0.9201363922902388,1.3529355624573611,1.0517093475469679,1.1959585208843393,1.2801363922902382,1.0140056154198547,1.2716599966773146
18,it03,it03-018,10/06/2017 19:37:46,putu,48.024989,0.6098416077097397,2.294784607709744,0.9583068648460937,1.41014618721168,1.1068874340773718,1.212953002707792,1.3465956191821178,1.0684369111766827,1.3043165257099574
19,it03,it03-019,10/06/2017 19:37:52,poco,50.684943,0.622720777777765,2.2827207777777687,0.9709368257228022,1.4291400822062101,1.0897302625888727,1.195795831219293,1.3527728727923076,1.0671605647922036,1.2892073845979652
20,it03,it03-020,10/06/2017 19:37:59,paga,53.224989,0.6317917210884261,2.361723721088424,1.0152570146577062,1.4649750256506806,1.1616274993676825,1.2952701158420084,1.381791721088426,1.1369065176666098,1.375644714176019
21,it03,it03-021,10/06/2017 19:38:04,pugu,55.684989,0.5492066870748218,2.24916068707482,0.9226325957941413,1.359206687074817,1.089206687074821,1.1708260263893209,1.2792066870748187,1.0632306407897403,--undefined--
22,it03,it03-022,10/06/2017 19:38:10,pata,58.344989,0.8639912675736809,2.5889792675736842,1.2139912675736824,1.710714278632203,1.3564552794066032,1.5155536323522298,1.6364683805909124,1.3310642900803558,1.6054614247563137
23,it03,it03-023,10/06/2017 19:38:16,poto,60.909977,0.7819044376417068,2.516870437641707,1.1219044376417102,1.6178994137028724,1.2719044376417088,1.4019044376417114,1.5415322042889699,1.2427893929183682,1.515876663504116
24,it03,it03-024,10/06/2017 19:38:21,pogo,63.374966,0.6230385623582606,2.3330155623582556,1.0030385623582632,1.481301073851057,1.1630385623582598,1.2988683419338258,1.3730385623582606,1.11357536006021,--undefined--
25,it03,it03-025,10/06/2017 19:39:09,podo,66.18,0.9435374149659737,2.6185034149659714,1.303537414965973,1.764218888421638,1.4535374149659646,1.6157272049749878,1.685730427171265,1.4210484805883397,--undefined--
26,it03,it03-026,10/06/2017 19:39:14,paca,68.759955,0.7603178117913671,2.555283811791355,1.1603178117913586,1.6218615299496548,1.240317811791357,1.4003178117913677,1.5503178117913592,--undefined--,1.5003858187851478
27,it03,it03-027,10/06/2017 19:39:20,pudu,71.244943,0.5053511632652885,2.3303401632652765,0.9480864460354752,1.4402303111729822,1.115351163265288,1.2599189812734721,1.3384074425238452,1.0672150749672795,1.3212568172811245
28,it03,it03-028,10/06/2017 19:39:27,pucu,74.509977,0.92594071882084,2.8559187188208313,1.3026974436581895,1.9093920360259773,1.4959407188208331,1.6081660496056003,1.8054478576133164,1.4417606026789684,1.7446199416657464
29,it03,it03-029,10/06/2017 19:39:32,pada,77.529977,0.6370971814058635,2.4170971814058646,0.9970971814058629,1.4829963749582333,1.124495024922723,1.304806354822233,1.3770971814058584,1.108378743639605,1.3567328766431643
30,it03,it03-030,10/06/2017 19:39:39,putu,80.549977,0.6617230317459928,2.1717010317459966,0.951723031745999,1.375014491461954,1.099244222203879,1.1819753029813,1.2986473399751048,1.0546491930904267,1.2609922080638256
31,it03,it03-031,10/06/2017 19:39:46,poco,83.299955,0.6485264285713868,2.153469428571384,0.9285264285713879,1.3613469242195464,1.0431504596909917,1.1428520185766047,1.2785264285713964,1.0141726870747902,1.241227699519527
32,it03,it03-032,10/06/2017 19:39:54,paga,85.834966,0.6525623718820412,2.1625393718820476,0.9225623718820515,1.3397352397699933,1.0533584216942842,1.2025623718820526,1.2612467785196202,--undefined--,--undefined--
