index,speaker,file,rec_date,word,time,sentence_ons,sentence_off,word_ons,word_off,v1_ons,c2_ons,v2_ons,c1_rel,c2_rel
1,pl07,pl07-001,16/03/2018 14:43:38,poko,0.929977,0.929977,1.959955,1.2157973317941582,1.5515680546485602,1.3332140876389489,1.3857426363063554,1.5155190506611245,1.3034429761454964,1.4725875999246982
2,pl07,pl07-002,16/03/2018 14:43:42,podo,2.809977,0.5576413990929705,1.5521231234626263,0.7899441820139832,1.154554108058334,0.9269303971662395,0.9990284051411109,1.096875701678437,0.8864731323934154,1.074181129689208
3,pl07,pl07-003,16/03/2018 14:43:46,putu,4.969977,0.7091153219954656,1.8240363219954654,1.0191153219954652,1.3800237995631672,1.1616698325535557,1.21522835276346,1.3336750801507495,1.1169048300132793,1.294387202437414
4,pl07,pl07-004,16/03/2018 14:43:50,pada,7.354966,0.5979591972789118,1.7379591972789115,0.8898892188700254,1.2915781204443118,1.0227555478522898,1.1370823890695858,1.2091803970444577,0.9919372993796518,1.1914380465210446
5,pl07,pl07-005,16/03/2018 14:43:54,pugu,9.424943,0.5897502562358294,1.7297502562358282,0.8897502562358284,1.3112088851085861,1.0537159994840426,1.1062445481514498,1.2483806210161976,0.9990936615350563,1.2010022378346896
6,pl07,pl07-006,16/03/2018 14:43:58,paka,11.599955,0.5820865192743767,1.7270295192743763,0.9089799243634467,1.2993391389702538,1.0387563387182155,1.1232140052030655,1.255050362642832,1.0061951261255118,1.2116906588118397
7,pl07,pl07-007,16/03/2018 14:44:01,pata,13.399955,0.08331100907029487,1.3333330090702944,0.493311009070295,0.900402979028657,0.6133110090702942,0.716038072921485,0.8324248572237778,0.5751589461976643,0.8056910981036491
8,pl07,pl07-008,16/03/2018 14:44:05,pogo,16.249977,0.8435370907029487,1.963492090702946,1.146654136854579,1.5431931807163721,1.277460522751845,1.3577983030667014,1.4710951727414994,1.2439828868057532,1.4476196962519232
9,pl07,pl07-009,16/03/2018 14:44:09,puku,18.499955,0.585759988662133,1.7207709886621316,0.8957599886621317,1.293165255197156,1.048032028082595,1.1026205198349963,1.248876478869736,0.9974294621220245,1.172763821809525
10,pl07,pl07-010,16/03/2018 14:44:13,paga,20.764943,0.6100223650793666,1.7550563650793691,0.9350343473814391,1.3356932774132275,1.058630932481222,1.1575082005610433,1.2563854686408682,1.0247344132273604,1.2263114103460637
11,pl07,pl07-011,16/03/2018 14:44:18,pudu,23.134966,0.7509297188208635,1.9509297188208663,1.0209297188208666,1.4944847981597427,1.2209297188208659,1.3492588106675,1.4501960218323227,1.1661986124299837,1.4032993197278927
12,pl07,pl07-012,16/03/2018 14:44:22,poto,25.749977,0.7420858435374207,1.912063843537421,1.0773041608434362,1.4851728916727076,1.2338598353031571,1.3183175017880053,1.4305843999203063,1.18406212776204,1.4037939632169092
