speaker,file,word,time,f1,f2,f3,f0
it07,it07-001,pata,1,621.9816324406962,1107.2902251701246,2318.394994003883,146.14445450198792
it07,it07-001,pata,2,635.4843690607662,1132.1250415477682,2350.9028314918833,139.9349814263653
it07,it07-001,pata,3,648.3038310595724,1161.249339227305,2406.776450789732,137.1469628177262
it07,it07-001,pata,4,659.4654438418104,1184.22703558675,2434.5595793309526,135.85287439048463
it07,it07-001,pata,5,678.5016333072077,1205.8577404993255,2500.9128355743433,134.94440859401857
it07,it07-001,pata,6,672.3852535148568,1241.8106135426099,2507.3768013612216,134.32560608413564
it07,it07-001,pata,7,649.4757535655255,1267.948794669734,2404.292183402773,134.07444431830578
it07,it07-001,pata,8,649.7974581606296,1289.0264567543556,2397.5806016381407,134.46591873825457
it07,it07-001,pata,9,585.1045225657024,1294.6711350668609,2248.507301149104,134.93991984388686
it07,it07-002,pogo,1,486.98407536297356,902.9733971713798,2345.0039823554857,131.38248139122592
it07,it07-002,pogo,2,510.1615312902043,909.0435468527787,2301.71536650535,133.2429780255964
it07,it07-002,pogo,3,517.4175625287471,903.3388219397498,2290.9922084231653,134.12844790222928
it07,it07-002,pogo,4,525.072057411623,893.634434967871,2285.3295634921697,134.0343860775901
it07,it07-002,pogo,5,517.8587116028166,881.5997574193138,2266.975541515444,134.80918168725407
it07,it07-002,pogo,6,499.43703970588314,853.887413324302,2263.0593032058905,135.013604694988
it07,it07-002,pogo,7,468.4753681979201,885.6578784100717,2225.3066000903336,137.76020495476428
it07,it07-002,pogo,8,439.7075900478342,867.7413352951476,2261.399005894305,137.9246598987399
it07,it07-002,pogo,9,407.33912083050615,835.987598461934,2293.731205085848,137.24046073726086
it07,it07-003,podo,1,510.38061212184084,865.5919604980404,2487.2382887254325,127.59456599021316
it07,it07-003,podo,2,523.6034526329083,863.8180744696705,2522.1443493891607,129.5694603146933
it07,it07-003,podo,3,538.1405432840351,859.3752525292522,2523.6141088202935,130.55469513248502
it07,it07-003,podo,4,534.4525097154049,849.6295332554516,2542.5827092288505,131.84867139201376
it07,it07-003,podo,5,530.647193667218,858.6954893320436,2545.6939446372035,133.73892922766075
it07,it07-003,podo,6,526.7562443777704,854.4396867928907,2560.006642961809,135.33708075195847
it07,it07-003,podo,7,520.2079726388757,927.5563196731098,2559.3911513979865,136.63698074656637
it07,it07-003,podo,8,498.5154516366195,979.7157644802047,2575.0460013259144,137.89062896579915
it07,it07-003,podo,9,465.0636912264695,1031.2838434177595,2625.7621013984817,137.22450516628948
it07,it07-004,paca,1,652.0863837791916,1114.5581615174913,2375.114374886646,119.27976371222336
it07,it07-004,paca,2,676.7850029751967,1155.8799320736268,2401.046905395572,120.35833084888164
it07,it07-004,paca,3,692.6110441286104,1180.7522035844472,2376.8944867225423,121.97019361724865
it07,it07-004,paca,4,700.2680631982089,1185.152964016898,2351.3732515584816,122.9628987092619
it07,it07-004,paca,5,708.4684152079315,1197.3540127858444,2342.0577419971764,123.80747401102559
it07,it07-004,paca,6,719.4705550890992,1208.4785906612467,2309.1611557256697,124.88676560697559
it07,it07-004,paca,7,720.1209801835786,1241.862773258516,2255.0675001227114,126.59027835850607
it07,it07-004,paca,8,660.3850197817119,1268.871796256018,2205.3463829599855,128.80621318467058
it07,it07-004,paca,9,641.097938350669,1306.5951985367096,2200.3649576377115,129.04325009203603
it07,it07-005,poto,1,493.55130721671355,845.4757684542463,2484.2844950128087,126.35379006929715
it07,it07-005,poto,2,504.4598087726242,848.6383420547695,2499.060094594697,128.1931895489424
it07,it07-005,poto,3,514.182847018184,858.8103958377365,2530.389959795228,128.97232168046196
it07,it07-005,poto,4,523.8908250751656,856.4563724283222,2531.970723477007,129.33629001279132
it07,it07-005,poto,5,527.9535822212212,857.5611358406646,2528.5336480515275,130.41145011868474
it07,it07-005,poto,6,526.8374614913938,882.1146613762526,2512.787219821911,132.12959077754903
it07,it07-005,poto,7,524.9532875894415,912.2734998490378,2468.83785547978,134.41255229520368
it07,it07-005,poto,8,515.4365983802173,945.8387127237024,2570.9694399182513,136.84372372919935
it07,it07-005,poto,9,484.346737680666,982.2841952894906,2701.82778265268,138.19029187193914
it07,it07-006,poco,1,480.02668838122247,884.0455159034534,2271.591464487374,122.0587016852347
it07,it07-006,poco,2,496.0008992110642,893.2845877645684,2236.5855073622643,122.81710752816471
it07,it07-006,poco,3,502.7419421538802,900.8240331972776,2223.854957871822,123.84261182347632
it07,it07-006,poco,4,503.34993809266234,895.6754732642443,2207.8910772156432,124.13040372214026
it07,it07-006,poco,5,504.28778393575396,897.9779556884989,2203.484490016494,125.36605213635056
it07,it07-006,poco,6,499.3208839893359,895.3200724596443,2181.948881866392,126.14092423408124
it07,it07-006,poco,7,490.55513703650263,888.2931835235235,2136.0729665473846,125.98276847156951
it07,it07-006,poco,8,481.02421578191337,869.3582369368703,2043.5706438816442,128.23340333803912
it07,it07-006,poco,9,458.78786290665533,826.6979861251278,2137.1284504108285,130.09357862460013
it07,it07-007,paga,1,678.7976585878514,1118.569142597816,2383.6099434900793,146.63054708731423
it07,it07-007,paga,2,710.1722173752295,1169.5388010947192,2402.518112887085,131.73117708996327
it07,it07-007,paga,3,728.0932229483692,1184.3087692575596,2423.0686352635025,123.06305308242018
it07,it07-007,paga,4,741.889153559334,1210.690189594452,2397.0792992341326,122.8139935618039
it07,it07-007,paga,5,748.1615215532133,1236.3118683511475,2338.96469094062,124.87745283115848
it07,it07-007,paga,6,732.1394242101516,1279.1974475704667,2204.3397312268053,127.50566597950949
it07,it07-007,paga,7,657.1431051412179,1322.2319858048243,2083.051235282922,129.51606675128664
it07,it07-007,paga,8,602.6534715631809,1403.4513832684145,2007.8747682474796,130.341427636619
it07,it07-007,paga,9,564.1300086053598,1442.8078655892791,1935.1685063662285,130.32075253669964
it07,it07-008,pada,1,671.3740029935379,1137.3138126402575,2487.9861060829485,118.11225392668173
it07,it07-008,pada,2,700.7859898902153,1166.1130276878573,2525.4610814644498,122.03997287632123
it07,it07-008,pada,3,722.7124900706941,1191.7197150852737,2566.2750356505153,124.15448982336406
it07,it07-008,pada,4,744.7459665286224,1198.7457503890162,2603.1972376281674,122.46355266622503
it07,it07-008,pada,5,749.7261303234716,1210.3465669805587,2619.3457672558716,121.8856949222937
it07,it07-008,pada,6,747.6095084379031,1230.546281369194,2672.3355980659676,123.35789495045849
it07,it07-008,pada,7,747.3911729210761,1271.2170565352349,2641.7993379952486,123.82914206013767
it07,it07-008,pada,8,719.0538679517606,1303.1431089289229,2626.861225031416,123.7726028440288
it07,it07-008,pada,9,649.9077025763904,1329.0531703346305,2592.9108592082453,122.85052679236182
it07,it07-009,pata,1,636.084430611729,1112.319821602691,2477.468783161188,--undefined--
it07,it07-009,pata,2,682.282557732966,1150.3577513715593,2503.951460122398,132.27642389767706
it07,it07-009,pata,3,706.3480534656145,1161.1166485941371,2499.9201307454287,131.00954237982725
it07,it07-009,pata,4,731.268972830463,1169.0209502622615,2494.9982741325503,130.60835718580077
it07,it07-009,pata,5,754.3206194049286,1181.5816075181992,2508.853766860792,131.4968051339586
it07,it07-009,pata,6,748.9431102793777,1196.3479881384903,2530.604382041852,132.86739881268326
it07,it07-009,pata,7,727.2561872021806,1222.081986251885,2544.5342755293627,134.3526737330635
it07,it07-009,pata,8,712.3701752760286,1258.7770482275569,2557.648774773687,135.98515090328746
it07,it07-009,pata,9,717.345969074915,1258.7167903172196,2536.4983320258234,137.11457267720198
it07,it07-010,pogo,1,490.35448326408834,920.8482240954173,2407.8254438244735,123.67292127008663
it07,it07-010,pogo,2,503.346713240413,925.5190299069659,2367.33555258878,121.37223884093567
it07,it07-010,pogo,3,524.680468456635,921.8913126476076,2366.214321059309,120.31157578591409
it07,it07-010,pogo,4,539.114455791727,921.0733521716712,2346.1691009367396,120.73160236078762
it07,it07-010,pogo,5,541.5668793958764,922.604841804696,2326.3198100128357,120.87733296494115
it07,it07-010,pogo,6,543.862961760275,911.9150078778275,2342.6370984496716,121.27277535794379
it07,it07-010,pogo,7,535.8875708617618,887.8535798904778,2352.3322890150284,122.09867431667023
