index,speaker,file,rec_date,word,time,sentence_ons,sentence_off,word_ons,word_off,v1_ons,c2_ons,v2_ons,c1_rel,c2_rel
1,pl03,pl03-001,24/03/2017 14:44:27,paka,1.024989,1.024989,2.159955,1.3972906986788678,1.7821592989662935,1.4993860669223167,1.604575234203446,1.7054330828318227,1.4884001988661413,1.6795322704035738
2,pl03,pl03-002,24/03/2017 14:44:32,poko,3.529977,0.7435824421768706,1.7885264421768703,1.043670845666281,1.4109215933433221,1.174555685607297,1.2401440451419807,1.3535824421768705,1.154703064147283,1.3170937936750633
3,pl03,pl03-003,24/03/2017 14:44:36,pugu,5.699955,0.6147849319727889,1.6972462778995743,0.9347849319727892,1.2906587341880416,1.0647346856601896,1.1464878948153636,1.2126951043126875,1.0288158009849298,1.197131840491993
4,pl03,pl03-004,24/03/2017 14:44:40,podo,8.224943,0.771337557823129,1.9113835578231289,1.109941207995183,1.5056616159105811,1.2464018124588048,1.334884275212037,1.4085165344262638,1.2124070387921915,1.4062677890801556
5,pl03,pl03-005,24/03/2017 14:44:44,putu,10.579955,0.688254319727891,1.8232653197278914,1.0082543197278913,1.3955041964354393,1.142967044177265,1.2320682654112893,1.3382543197278913,1.1170353878451458,1.3141983859433068
6,pl03,pl03-006,24/03/2017 14:44:48,poto,13.059955,0.799818945578231,1.874829945578231,1.1098189455782297,1.4697493648398705,1.2398189455782305,1.3181535370458732,1.4198189455782302,1.1965233866849836,1.3970694717680985
7,pl03,pl03-007,24/03/2017 14:44:52,pada,15.419180942777846,0.9531491967461001,2.0039452539682543,1.2339452539682547,1.6356742187007356,1.3739452539682535,1.4706030977890752,1.5509043795378403,1.3301390613385298,1.5376245446187653
8,pl03,pl03-008,24/03/2017 14:44:56,puku,17.539955,0.7287078344671194,1.8136958344671186,1.052794829686178,1.4435786765999303,1.2130530013098593,1.2619348374421762,1.3887078344671195,1.1823857357524297,1.3506848276492676
9,pl03,pl03-009,24/03/2017 14:45:04,paga,19.444943,0.2768704376417226,1.2718824376417253,0.5468704376417257,0.9018835838958594,0.6468704376417236,0.7441004419497652,0.8090699709863927,0.6365532995374075,0.7997932172316702
10,pl03,pl03-010,24/03/2017 14:45:08,pata,21.744943,0.83228993877551,1.8823129387755095,1.1408414401370806,1.5022098179944194,1.2472677162732708,1.332037482730584,1.423627625731072,1.234545523004602,1.4001034566499087
