index,speaker,file,rec_date,word,sentence_ons,sentence_off,word_ons,word_off,v1_ons,c2_ons,v2_ons,c1_rel,c2_rel
26,pl05,pl05-026,26/05/2017 18:30:47,paga,0.7297956077097467,1.7997736077097457,1.0297956077097439,1.442493788622457,1.1594428796985952,1.2773002547453913,1.3397956077097462,1.1306106681974057,--undefined--
27,pl05,pl05-027,26/05/2017 18:30:51,puku,0.7408620294784498,1.7608160294784554,1.020862029478451,1.3941095688044598,1.1408620294784555,1.214425374060987,1.3208620294784552,1.1117331820107381,1.2998725384595815
28,pl05,pl05-028,26/05/2017 18:30:54,poto,0.6420865192743719,1.6870745192743755,0.9563555905202747,1.335412168727899,1.0720865192743716,1.166354458619793,1.2520865192743713,1.0345324630766726,1.235596256412876
29,pl05,pl05-029,26/05/2017 18:30:58,pudu,0.702992873015873,1.7779588730158622,1.023267463801929,1.3971262571323706,1.1529928730158616,1.2396611839725296,1.3129928730158724,1.1190510062547219,1.295339961990564
30,pl05,pl05-030,26/05/2017 18:31:01,podo,0.8170971814058845,1.8870751814058906,1.1170971814058817,1.5250130295276136,1.2570971814058822,1.3658950407540118,1.427097181405884,1.2191890426127827,1.4160766732175745
31,pl05,pl05-031,26/05/2017 18:31:04,pugu,0.6826303990929716,1.6926073990929638,0.9651004173049103,1.3167402125821184,1.082630399092963,1.1679695299648358,1.2526303990929648,1.0447685420908641,1.228949751940874
32,pl05,pl05-032,26/05/2017 18:31:08,pada,0.7780045487528326,1.7980045487528287,1.0744731615128984,1.463788649141236,1.178805848023714,1.2985952288324398,1.3623540928112732,1.1629476945991541,1.3478800590746687
33,pl05,pl05-033,26/05/2017 18:31:11,poko,0.8088889024943171,1.8338779024943221,1.0888889024943182,1.4881500105687309,1.2137936867810168,1.3017036356003189,1.4088889024943256,1.179387536754632,1.3793933185938414
34,pl05,pl05-034,26/05/2017 18:31:14,paka,0.6804535283446711,1.705442528344662,0.9604535283446722,1.3465460073378352,1.0804535283446626,1.180453528344671,1.2704535283446603,1.0516253091485765,1.246727605243322
35,pl05,pl05-035,26/05/2017 18:32:24,putu,1.0032649954648463,2.0232649954648423,1.2832649954648474,1.65641229813356,1.4193681305930141,1.4889232549335532,1.5832649954648446,1.391587512431002,1.5593361790672589
36,pl05,pl05-036,26/05/2017 18:31:22,pogo,0.7014515986394372,1.6764625986394464,0.9614515986394423,1.3266455874328358,1.0832026522409137,1.1701465576665981,1.2464639857624888,1.0493348034792689,--undefined--
37,pl05,pl05-037,26/05/2017 18:32:40,pata,1.0655779070294642,2.135555907029456,1.3455779070294653,1.7646739097062323,1.4777590218014751,1.5859558818867754,1.6700016571315928,1.4361669411350277,1.6582908497398137
38,pl05,pl05-038,26/05/2017 18:32:43,paga,0.6428568049886394,1.787800804988649,0.9636146232126634,1.4311796257241127,1.1104532190426966,1.2476313809365536,1.3181525486707244,1.0828589465947118,1.2953466071591038
39,pl05,pl05-039,26/05/2017 18:32:46,puku,0.582856818594081,1.6178228185940782,0.8615245599494159,1.2460098306096654,0.9828568185940725,1.0537671952795336,1.1728568185940844,0.9468547042183957,1.133852930643684
40,pl05,pl05-040,26/05/2017 18:32:49,poto,0.692562696145103,1.81251669614511,0.9998419732686301,1.422531710802886,1.1283257446199286,1.2220319538009363,1.323466510130899,1.094210159640994,1.3101784733236599
41,pl05,pl05-041,26/05/2017 18:32:52,pudu,0.6523806417233402,1.7523806417233345,0.9217129020206443,1.362228689510772,1.0823806417233328,1.1844767050849327,1.2623806417233396,1.041441204672111,1.240601192150848
42,pl05,pl05-042,26/05/2017 18:32:55,podo,0.6687074965986142,1.7286624965986164,0.9187074965986142,1.3601261967494906,1.0519583541851176,1.1765779519619315,1.245167032908867,1.0213254324692826,1.23465679717836
43,pl05,pl05-043,26/05/2017 18:32:58,pugu,0.7951924195011202,1.8151474195011161,1.0651924195011162,1.449383262095509,1.1951924195011117,1.2658350173079498,1.3624393566698245,1.1601193539374322,1.339455671560259
44,pl05,pl05-044,26/05/2017 18:33:01,pada,0.7570064784580239,1.8519724784580234,1.0366733521047138,1.481335817947155,1.1625414980529882,1.3035838335213157,1.3570064784580325,1.144995342932262,--undefined--
45,pl05,pl05-045,26/05/2017 18:33:04,poko,0.7721995600906837,1.832199560090686,1.064424433106879,1.4643663980650246,1.1921995600906854,1.28468232685195,1.3890150133627657,1.1615216661583787,1.3603221889324857
46,pl05,pl05-046,26/05/2017 18:33:07,paka,0.6977327777777447,1.7677097777777533,0.9863694133713494,1.417224766925301,1.1167852715098832,1.2346425655313595,1.3380092086485575,1.0971020222793442,1.3065136054757431
47,pl05,pl05-047,26/05/2017 18:33:11,putu,0.6432649954648184,1.7032199954648206,0.9032649954648235,1.3461332876403702,1.0466598356185557,1.1451962617676656,1.2340722539805995,1.0132184649527147,1.2153608708415646
48,pl05,pl05-048,26/05/2017 18:33:14,pogo,0.6917010317460068,1.701723031745999,0.9637118312440549,1.341434798148967,1.082535168659163,1.1801055514146412,1.251701031745995,1.0511094421412395,1.2202785789192205
49,pl05,pl05-049,26/05/2017 18:33:26,pata,1.257097181405868,2.287075181405868,1.5393636898956942,1.9216375447576013,1.6514247235554649,1.7460969761300902,1.8346936393319169,1.6256493524085869,1.8211150222641805
50,pl05,pl05-050,26/05/2017 18:33:29,paga,0.8700223514738923,1.9299773514738945,1.1388462553853742,1.582260173056369,1.270022351473898,1.4000223514738934,1.4692330960029665,1.2410525658022067,1.4463279391750632
51,pl05,pl05-051,26/05/2017 18:33:33,puku,0.6441266598639146,1.6741046598639144,0.9241266598639157,1.2949032870448747,1.0541266598639112,1.1248796497679763,1.2141266598639078,1.0176452957385038,1.2080315772056167
52,pl05,pl05-052,26/05/2017 18:33:36,poto,0.6767800589568793,1.7267570589568777,0.9353507000985957,1.3700389282520433,1.056780058956889,1.1623708975990041,1.260907323748114,1.0303661760520697,1.239381710740389
53,pl05,pl05-053,26/05/2017 18:33:39,pudu,0.7692066870747993,1.809160687074808,1.0192066870747993,1.4364503761008223,1.169206687074805,1.2490379577387927,1.3192066870747965,1.1257599608306919,1.3065707912056723
54,pl05,pl05-054,26/05/2017 18:33:42,podo,0.5594107687074512,1.5743767687074524,0.8197670167358808,1.205218330789748,0.9394107687074609,1.0380928236937166,1.1047498178534028,0.9052901730642873,1.0902280775712967
55,pl05,pl05-055,26/05/2017 18:33:46,pugu,0.6739225782312559,1.7488885782312593,0.943003204919421,1.3670962547180494,1.0739225782312616,1.152634621334684,1.2539225782312684,1.035205106339717,1.2268269174197428
56,pl05,pl05-056,26/05/2017 18:33:49,pada,0.6889345918366985,1.6689345918367025,0.9240334680892488,1.322043346260159,1.035128458355402,1.1645782731003038,1.2189345918366996,1.0205983876928144,1.2055532605750017
57,pl05,pl05-057,26/05/2017 18:33:52,poko,0.6707486507936125,1.6956916507936057,0.9312330631613719,1.3562921563536037,1.070748650793604,1.1698457813851917,1.2707486507936068,1.0459453590619887,1.2402022122433607
58,pl05,pl05-058,26/05/2017 18:33:56,paka,0.70907061904758,1.7639906190475756,1.0134496924417107,1.4286093239861941,1.1397624596155538,1.2643820097955256,1.3493937959648292,1.120204634442402,1.3228612856580355
59,pl05,pl05-059,26/05/2017 18:33:59,putu,0.839364768707469,1.894376768707474,1.0979027749406498,1.532867884420682,1.2293647687074554,1.3142963298136863,1.4179088083943725,1.191919209782327,1.3936863744887944
60,pl05,pl05-060,26/05/2017 18:34:03,pogo,0.6569160997732126,1.7168710997732148,0.9834567639254885,1.3524850583964962,1.0869160997732195,1.1836261397795624,1.2715360214467353,1.052614199518814,1.2494479868558699
61,pl05,pl05-061,26/05/2017 18:34:44,pata,1.0158273401360134,2.1058053401360155,1.3473493243659505,1.750189111785886,1.4584442297695261,1.565674964550368,1.6487546329391307,1.4362566903755578,1.632418706774473
62,pl05,pl05-062,26/05/2017 18:34:47,paga,0.691292192743731,1.8212701927437251,1.0212921927437435,1.4757829574828634,1.1540907531403377,1.29223485290305,1.3656540947349924,1.133331339283984,1.3463336832360824
63,pl05,pl05-063,26/05/2017 18:34:51,puku,0.703446387755065,1.7884353877550723,1.0270225031456448,1.401847053550739,1.1334463877550718,1.1854534986777026,1.3081409159494797,1.0982430504597005,1.2717443393244423
64,pl05,pl05-064,26/05/2017 18:34:54,poto,0.6797282426303752,1.7297502426303595,0.9297282426303752,1.3612633123931062,1.0753146863108327,1.1641906106337103,1.2597282426303593,1.0392365784747142,1.240854625262216
65,pl05,pl05-065,26/05/2017 18:34:57,pudu,0.5894331201813827,1.7193651201813793,0.9019589531857832,1.3540669160455536,1.0294331201813804,1.1231827213372583,1.2043303044146398,0.9892984259998627,1.1871621091103748
66,pl05,pl05-066,26/05/2017 18:35:00,podo,0.5894781337868267,1.6194561337868265,0.8843138823159507,1.2572063474096922,0.9994781337868233,1.0920130532878716,1.149478133786829,0.9615436584601014,--undefined--
67,pl05,pl05-067,26/05/2017 18:35:04,pugu,0.6552837845804902,1.6702497845804771,0.9186338231899072,1.3243717385769003,1.050981667018533,1.1292311221288571,1.2352837845804743,1.0068788650958709,1.2029145401105268
68,pl05,pl05-068,26/05/2017 18:35:07,pada,0.7199546621314994,1.7249436621315226,1.00301269624822,1.3894297585215156,1.1099546621315142,1.227134592366724,1.2799546621315017,1.0883609084576165,1.2702529922948997
69,pl05,pl05-069,26/05/2017 18:35:10,poko,0.6664395850339986,1.6663945850339985,0.9380208945659092,1.3312443216897236,1.056439585033985,1.160210705373089,1.2519847576629957,1.0182266194523777,1.2220469813549641
70,pl05,pl05-070,26/05/2017 18:35:13,paka,0.5911114625850189,1.6110654625850316,0.8645350518089003,1.2857296496868003,0.9804601704908862,1.0905890332387855,1.1891253841184835,0.9483573500253897,1.1614700683093986
71,pl05,pl05-071,26/05/2017 18:35:16,putu,0.635465204081612,1.6904762040816195,0.9020032295256897,1.324163870059266,1.0420794145997547,1.1290232536112512,1.2275596044909491,0.9957750288151033,1.204890596794712
72,pl05,pl05-072,26/05/2017 18:35:20,pogo,0.699863945578187,1.7798639455781995,0.9688559886425594,1.424165505120186,1.0992717471598041,1.2219591644315813,1.3098639455782006,1.0558596966014875,1.2806475049648327
