speaker,file,word,time,f1,f2,f3,f0
it14,it14-001,paga,1,593.1824645328713,1143.4622618500782,2290.1673301719743,144.54138814165466
it14,it14-001,paga,2,638.927804416938,1204.8753441907113,2312.5859061802585,141.38249083963024
it14,it14-001,paga,3,674.7362005887718,1244.3358814039639,2291.7505363795435,140.30381352159233
it14,it14-001,paga,4,672.7747987306117,1256.2911255616357,2251.453802398143,143.10853107984244
it14,it14-001,paga,5,688.0359688788219,1277.1318150432999,2243.8885815204826,146.0145616377681
it14,it14-001,paga,6,708.7764076391134,1311.861742103633,2240.722332773319,146.94265948005764
it14,it14-001,paga,7,674.1435880576496,1356.1455827773964,2124.8943152049847,149.53151483352585
it14,it14-001,paga,8,626.0674756534214,1427.819438246057,2088.9037342292595,151.0025215590962
it14,it14-001,paga,9,555.2078447063712,1517.174129607512,2054.5494542076053,151.24769069026553
it14,it14-002,poto,1,498.78483738463393,837.2700701545241,2471.397671698846,136.9651634884266
it14,it14-002,poto,2,523.1899551465942,836.6664262851924,2464.5661294643187,138.60264235911868
it14,it14-002,poto,3,529.0519956925684,840.6100725701106,2430.7081398595897,140.005481861661
it14,it14-002,poto,4,537.7426451357146,849.3642588797723,2456.645712305055,142.00665283033297
it14,it14-002,poto,5,535.2750860291525,850.1116282426539,2444.3700494009627,143.47946781038888
it14,it14-002,poto,6,539.4906082161772,861.8047959051747,2475.5234824357567,145.2084338737999
it14,it14-002,poto,7,542.9511320803485,883.1397997167686,2488.3018791477793,146.09398500533203
it14,it14-002,poto,8,534.2426994261572,910.0366298076017,2473.062340726405,146.80291510082677
it14,it14-002,poto,9,502.947803218991,941.361063546822,2435.562386760407,146.97267545298976
it14,it14-003,pada,1,596.9414088041128,1076.1874557158412,2283.8756137324594,133.421406491037
it14,it14-003,pada,2,660.8439915739651,1171.8852562008815,2310.469858683229,132.7750475535359
it14,it14-003,pada,3,665.6421958908303,1157.1657848657303,2107.450655788389,135.2281006217696
it14,it14-003,pada,4,672.0430962045506,1150.1141671770765,2091.2277393705035,138.25705257227668
it14,it14-003,pada,5,671.7307704220048,1196.104774987572,2195.908264232499,145.85658756966984
it14,it14-003,pada,6,670.7802378074044,1161.0770153103265,1756.1349247766957,146.51183073376228
it14,it14-003,pada,7,719.7030122940192,1250.371737147177,2345.760334562993,146.18191225503622
it14,it14-003,pada,8,671.9488557308053,1292.0863571422599,2384.85025030877,147.5690057147346
it14,it14-003,pada,9,626.1006229493138,1270.0694388528686,2297.0233152333403,148.6707744719433
it14,it14-004,putu,1,364.9522608434208,696.9642930595966,2236.2786681643706,152.54616214020677
it14,it14-004,putu,2,346.0138280041598,638.6322554831862,2275.5160924700494,152.8487217909225
it14,it14-004,putu,3,331.06834891308586,633.347784448623,2335.641735677943,151.94220629716762
it14,it14-004,putu,4,323.40948543991647,636.9881669711172,2454.5611622523616,151.09580195242592
it14,it14-004,putu,5,334.30570289848555,640.1035841153921,2289.4969911685785,151.16462461668857
it14,it14-004,putu,6,346.69545943816087,709.1045465426062,2276.8311048335445,151.33589945790519
it14,it14-004,putu,7,334.45871431064967,838.2538631101964,2309.7012292574736,151.1567274566682
it14,it14-004,putu,8,331.6764234554175,918.1178645332926,2386.563658053473,151.66796520652545
it14,it14-004,putu,9,335.5761263780843,947.1007394021617,2359.0386850831105,151.52830436182452
it14,it14-005,pogo,1,464.81398450376406,841.8243914019856,2401.002065055613,--undefined--
it14,it14-005,pogo,2,512.39927302362,858.2370921576043,2446.8217128395972,129.29862220569504
it14,it14-005,pogo,3,515.9819854097988,879.0483618465531,2411.5933882311506,130.33561560038643
it14,it14-005,pogo,4,518.8282938989197,860.9080307708595,2459.6900526738787,131.55002816107444
it14,it14-005,pogo,5,518.1472917515474,844.5115091635806,2485.3314427475193,133.278445305808
it14,it14-005,pogo,6,509.81730098086837,836.8028210329751,2361.9508667633145,134.47441139006474
it14,it14-005,pogo,7,511.0917941181556,859.5408652964016,2159.7470169223884,135.1973894766741
it14,it14-005,pogo,8,477.45285339745493,849.6089960923553,2259.7579424147557,136.4839872042318
