speaker,file,word,time,f1,f2,f3,f0
it12,it12-001,paca,1,610.2362104431826,1152.1365889414162,2467.8290232558434,142.38719056682092
it12,it12-001,paca,2,673.6770833230985,1220.5699410523846,1938.152639789562,143.9058004461091
it12,it12-001,paca,3,684.6906167465553,1241.138931212383,2483.481006473652,145.38069716730587
it12,it12-001,paca,4,689.1444882050528,1270.7515127031063,2314.4782761257925,146.77605505567112
it12,it12-001,paca,5,682.36416492419,1288.773617115067,2347.306972351372,148.29003920951618
it12,it12-001,paca,6,660.9949721595675,1340.55726064058,2031.493416474897,150.86502163253022
it12,it12-001,paca,7,583.8479460698279,1377.917844284844,2065.859291935586,153.9550650608321
it12,it12-001,paca,8,490.47373472038015,1397.1226391779794,1906.8749619565424,154.07887130418555
it12,it12-001,paca,9,427.16205753285675,1471.905973547627,1878.2796368997701,147.3578655544732
it12,it12-002,pogo,1,466.98369122757776,915.6450435799088,2469.989621343576,133.9700169340506
it12,it12-002,pogo,2,502.0524229987349,940.7385654673025,2456.694341586417,136.14316374416762
it12,it12-002,pogo,3,520.1668915226467,942.3687923854808,2453.411443587972,136.88057366596715
it12,it12-002,pogo,4,522.5470212384791,946.198075733539,2442.4030474696847,137.98483479953254
it12,it12-002,pogo,5,513.9150435048462,948.439280565887,2422.9646626311105,139.02787072572505
it12,it12-002,pogo,6,484.05129410111084,928.2048022110616,2369.4698598045093,140.50755407628
it12,it12-002,pogo,7,443.7186911044108,880.1886096941665,2355.0846661606006,141.9413355610112
it12,it12-002,pogo,8,419.43599982172384,864.9588113959047,2249.2905829020997,142.20646546905203
it12,it12-002,pogo,9,408.49885818632606,854.8902032466184,2131.315579954462,142.00204136726302
it12,it12-003,pucu,1,428.98884966934077,969.461953853124,3046.9820712658397,151.8421633199426
it12,it12-003,pucu,2,363.5483418868022,466.1960921902145,2905.858224935259,150.911444742744
it12,it12-003,pucu,3,336.6481484837858,530.1857050714749,3026.319149447651,153.01436364408883
it12,it12-003,pucu,4,328.5845632304179,519.5945561708534,3103.900561055194,154.8121961054145
it12,it12-003,pucu,5,332.70001837304943,457.2341333863121,3262.367286098108,156.16309452189336
it12,it12-003,pucu,6,279.99279197026596,557.9590615653389,3111.057835412662,156.52998262868323
it12,it12-003,pucu,7,192.3321704658526,577.1495452887214,2810.0195064746117,154.90550088932173
it12,it12-003,pucu,8,515.6514612698224,2515.571129343758,3587.938715755818,151.87840446942934
it12,it12-003,pucu,9,445.8419516157092,2316.8164402282773,3675.681169153219,149.15020070107008
it12,it12-004,poto,1,470.05613530459686,878.340810674938,2664.3319616085255,137.5230836468635
it12,it12-004,poto,2,490.9545854789797,907.5166497922276,2654.4291270531153,139.3579119895108
it12,it12-004,poto,3,488.92371409423686,925.2785237850372,2680.8046296163657,141.20451473011082
it12,it12-004,poto,4,485.78026297179076,938.42370037407,2700.293596372903,142.17603199161255
it12,it12-004,poto,5,479.4278676992746,951.147889762547,2669.8484122637847,143.33231406107058
it12,it12-004,poto,6,483.13575949655603,966.1476667283745,2698.680606220292,144.70098889120396
it12,it12-004,poto,7,472.6523779223313,996.6617769786883,2686.297504505779,145.42871164453922
it12,it12-004,poto,8,455.04615807406583,1014.2726192430979,2645.5480042853574,146.12128541464472
it12,it12-004,poto,9,433.98385335862827,1047.3143960419673,2650.885238938904,145.48624219468243
it12,it12-005,putu,1,388.8303003180417,1173.9307921417828,3100.8576877939586,149.00192518775495
it12,it12-005,putu,2,295.3297883518313,479.8592086846739,2737.200587338134,149.8820181710065
it12,it12-005,putu,3,316.79075348052965,523.1131037533794,2543.766982664021,150.98420919408875
it12,it12-005,putu,4,336.7369402026993,568.7109717655792,2505.413682477382,151.19430991698397
it12,it12-005,putu,5,319.83469901124937,612.4435668159409,2510.076951019493,150.81390072476705
it12,it12-005,putu,6,327.17026143050384,730.5218309507459,2586.256262430324,150.31828270667344
it12,it12-005,putu,7,340.0482097307183,705.6067217057983,2464.7273977297145,149.8668807859658
it12,it12-005,putu,8,311.74446110759885,876.8038221289565,2425.065714784292,149.49019026389436
it12,it12-005,putu,9,312.2016302140199,779.2931347008728,2427.945515718262,149.39715127490635
it12,it12-006,paga,1,610.8678982733948,1147.3483886126762,2448.876674763873,131.13878317593105
it12,it12-006,paga,2,642.5003510072866,1180.6286186513357,2344.6892091356094,131.82521356643593
it12,it12-006,paga,3,660.1498347526019,1205.37349140834,2458.1822975292757,132.3554370635841
it12,it12-006,paga,4,670.6624028585126,1232.8729638492998,2447.8955040590204,132.6162898276689
it12,it12-006,paga,5,672.9297811425404,1260.9825878145302,2423.116758793057,132.97297294083555
it12,it12-006,paga,6,652.4557014195909,1271.5712882247165,2367.683689872218,134.05693008636763
it12,it12-006,paga,7,614.857228401169,1314.0806036059635,2245.813500294405,135.61491870559232
it12,it12-006,paga,8,550.2361786252626,1365.389842472685,2070.1258427967023,137.3086015922781
it12,it12-006,paga,9,482.4319371622309,1421.6308872054672,1976.3750091784163,137.725615983925
it12,it12-007,poco,1,448.4517092485462,834.3856347287506,2586.979534477669,138.19691846910544
it12,it12-007,poco,2,469.7620682029634,851.8546702141585,2796.6940118227303,139.19548825344071
it12,it12-007,poco,3,482.3486390276926,890.1579321050222,2692.859181331853,140.41210968761862
it12,it12-007,poco,4,481.44034285203804,899.9745610662969,2572.9790498540096,141.58519037626397
it12,it12-007,poco,5,460.027091534192,891.7541685631317,2455.508994673104,142.85751175204132
it12,it12-007,poco,6,437.5481205999817,871.3449692961001,2459.33254136998,143.2016621939322
it12,it12-007,poco,7,420.78700427471784,862.4107279382438,2510.1001356046004,142.5991401180957
