speaker,file,word,time,f1,f2,f3,f0
pl05,pl05-001,pata,1,581.1515780917413,934.4989325554322,2457.482655421819,153.8352372174943
pl05,pl05-001,pata,2,617.0698298738525,993.1740104322303,2544.0739981957654,152.17102368447314
pl05,pl05-001,pata,3,670.1552733407133,1064.414225103048,2587.6592044510885,150.54036927164594
pl05,pl05-001,pata,4,705.8221938027848,1130.886778307148,2553.0320043670476,148.9240312081297
pl05,pl05-001,pata,5,707.7647208604558,1149.8682256075058,2251.2147644209695,147.5784446203729
pl05,pl05-001,pata,6,716.8208421883063,1203.6413745059356,2328.011578294042,146.25296819239796
pl05,pl05-001,pata,7,708.4915070542509,1216.3998447289623,2403.9733022447094,144.8421907506528
pl05,pl05-001,pata,8,684.1911518308223,1164.9704201082866,2332.1026751838217,143.435561524669
pl05,pl05-001,pata,9,664.6660739198633,1150.837929321392,2599.3721361317093,140.98906226140681
pl05,pl05-002,paga,1,710.702442236585,865.9339881944463,2387.6918176776235,159.95127888841938
pl05,pl05-002,paga,2,740.591283900778,1093.2657878480823,2345.437925920065,159.0334669595287
pl05,pl05-002,paga,3,744.3783154738618,1163.5600182613791,2359.2352689265217,156.45468386430224
pl05,pl05-002,paga,4,729.82682480048,1190.6249383817735,2346.5875114385153,154.21947470766753
pl05,pl05-002,paga,5,707.0351024631509,1192.1406518510078,2316.6691470677174,152.21925634607825
pl05,pl05-002,paga,6,697.2952944166902,1234.12863140038,2317.501828359056,150.2523447966671
pl05,pl05-002,paga,7,681.8295579647494,1308.721870482068,2315.755040821047,148.16534140855202
pl05,pl05-002,paga,8,650.0227557789236,1407.2629123033778,2329.9272246705996,145.30130501587814
pl05,pl05-002,paga,9,520.7857531160238,1419.0816436932416,2261.9156141639423,139.09931866690917
pl05,pl05-003,puku,1,375.94906395924636,764.3212639329298,2168.4737130379735,170.1111926925398
pl05,pl05-003,puku,2,371.36972814181405,732.5856892156631,2403.9865379487333,167.359774955618
pl05,pl05-003,puku,3,366.6988932776868,744.7922834225325,2479.4179514270186,165.23305945052144
pl05,pl05-003,puku,4,361.9044025743963,749.8282833074663,2302.9517538343516,163.23276202938348
pl05,pl05-003,puku,5,356.780207129955,741.6172417304432,2453.758877298096,160.93429855907036
pl05,pl05-003,puku,6,354.14074982665835,722.5726612909308,2411.1903102083684,158.3625730895907
pl05,pl05-003,puku,7,352.5569156639433,704.9584685931134,2306.523208535886,155.46730616398068
pl05,pl05-003,puku,8,361.57393316130634,695.411568337001,2586.787138066461,152.25338355268693
pl05,pl05-003,puku,9,374.4637195526089,677.3700923731559,2665.488429884391,148.85656787336993
pl05,pl05-004,poto,1,482.18209762592403,802.0444437721145,2782.0180512491092,164.3255203497094
pl05,pl05-004,poto,2,518.5747348012143,846.1547637515248,2937.039953628165,160.8121505402074
pl05,pl05-004,poto,3,553.2081659740269,870.6984144855114,2576.292061166841,159.245207736587
pl05,pl05-004,poto,4,567.4279401294953,882.0735457741591,2677.736054298281,157.6314059127469
pl05,pl05-004,poto,5,573.2859043831753,890.9348886099687,2657.629976224105,156.28701588206962
pl05,pl05-004,poto,6,576.3439517987588,915.7664649990612,2641.105213867091,154.75291449394857
pl05,pl05-004,poto,7,565.2494175332574,944.2730678311198,2690.4689187825597,152.9899067573101
pl05,pl05-004,poto,8,540.7639401176046,963.6566134352963,2734.468390274535,151.44140604174626
pl05,pl05-004,poto,9,513.4950107576178,945.0652732858483,2511.6147887637812,150.23429260077737
