speaker,file,rec_date,word,voicing_start,voicing_end,voicing_duration,voiced_points
it01,it01-001,29/11/2016 15:10:47,pugu,1.488411254415258,2.001017467620606,512.6062132053479,5
it01,it01-002,29/11/2016 15:10:52,pada,0.9168302344373411,1.4810334571831456,564.2032227458045,5
it01,it01-003,29/11/2016 15:10:57,poco,1.1356077242880798,1.2727370271701222,137.1293028820424,0
it01,it01-004,29/11/2016 15:11:03,pata,1.0369384308405407,1.1852427955840346,148.30436474349384,2
it01,it01-005,29/11/2016 15:11:08,boco,0.9401118196438116,1.2294178264577,289.3060068138884,2
it01,it01-006,29/11/2016 15:11:14,podo,1.0761324392451894,1.5708041431857231,494.67170394053375,5
it01,it01-007,29/11/2016 15:11:19,boto,0.9835768925761486,1.2740959664163938,290.5190738402452,1
it01,it01-008,29/11/2016 15:11:25,paca,0.9232490944585883,1.0407978156731044,117.54872121451609,0
it01,it01-009,29/11/2016 15:11:30,bodo,0.8255698574650736,1.1506750322592505,325.1051747941769,5
it01,it01-010,29/11/2016 15:11:35,pucu,0.9875396865097885,1.0940943962939227,106.55470978413418,1
it01,it01-011,29/11/2016 15:11:40,paga,1.1542367119989256,1.6967508074856423,542.5140954867167,5
it01,it01-012,29/11/2016 15:11:46,bada,0.8935042751377488,1.5895152339323835,696.0109587946347,5
it01,it01-013,29/11/2016 15:11:52,bogo,0.92633704059761,1.6172036524820814,690.8666118844714,5
it01,it01-014,29/11/2016 15:11:57,putu,1.2583824263035703,1.3856932612947024,127.31083499113205,1
it01,it01-015,29/11/2016 15:12:03,bata,0.8693040838019642,1.145492124580912,276.18804077894777,1
it01,it01-016,29/11/2016 15:12:08,bucu,0.9375781370803198,1.2103968914449088,272.81875436458904,2
it01,it01-017,29/11/2016 15:12:13,baca,0.9412018075487754,1.2326759487381038,291.47414118932846,0
it01,it01-018,29/11/2016 15:12:19,butu,0.998261999250432,1.2881511452699739,289.88914601954184,1
it01,it01-019,29/11/2016 15:12:24,bugu,0.8973156267963981,1.5939424996360958,696.6268728396977,5
it01,it01-020,29/11/2016 15:12:30,pudu,1.071870781707197,1.5808362898173047,508.96550811010763,5
it01,it01-021,29/11/2016 15:12:36,baga,1.1215655919232679,1.7783618378785975,656.7962459553296,5
it01,it01-022,29/11/2016 15:12:42,pogo,1.2133042645834529,1.742514462631097,529.2101980476442,5
it01,it01-023,29/11/2016 15:12:47,budu,1.0342810295552498,1.7249591447611754,690.6781152059256,5
it01,it01-024,29/11/2016 15:12:53,poto,1.1840732532135732,1.317930699718352,133.8574465047788,0
it01,it01-025,29/11/2016 15:13:33,pugu,1.5612084781223456,2.080556517111002,519.3480389886564,5
it01,it01-026,29/11/2016 15:13:39,pada,1.0131078951180454,1.529200803811521,516.0929086934756,5
it01,it01-027,29/11/2016 15:13:44,poco,0.893275093317965,1.0311056395004234,137.83054618245848,1
it01,it01-028,29/11/2016 15:13:49,pata,1.0117285138375982,1.136985239942664,125.25672610506588,0
it01,it01-029,29/11/2016 15:13:54,boco,0.8968873656400597,1.1834665726982496,286.57920705819,1
it01,it01-030,29/11/2016 15:13:59,podo,1.0507380460703493,1.5727394310318685,522.0013849615193,5
