speaker,file,rec_date,word,voicing_start,voicing_end,voicing_duration,voiced_points
it07,it07-001,28/07/2017 15:38:24,pata,0.893664716257837,1.0041370836356007,110.47236737776367,3
it07,it07-002,28/07/2017 15:38:29,pogo,0.9090644523272623,1.3724717533905142,463.4073010632519,5
it07,it07-003,28/07/2017 15:38:35,podo,1.0629103528604187,1.5494213805480743,486.51102768765566,5
it07,it07-004,28/07/2017 15:38:39,paca,0.8697039178223602,0.9817779352199804,112.07401739762012,2
it07,it07-005,28/07/2017 15:38:44,poto,0.9687468944655224,1.0903355882856671,121.5886938201447,3
it07,it07-006,28/07/2017 15:38:50,poco,1.0808196193381236,1.1892527642725057,108.43314493438206,3
it07,it07-007,28/07/2017 15:38:55,paga,1.0860552833686192,1.5415363692778428,455.48108590922357,5
it07,it07-008,28/07/2017 15:39:00,pada,0.935148242104467,1.4065264438373135,471.3782017328465,5
it07,it07-009,28/07/2017 15:39:28,pata,0.8791136684516094,0.9914423455523494,112.32867710074001,2
it07,it07-010,28/07/2017 15:39:33,pogo,1.0067347652812766,1.4839681282012913,477.2333629200147,5
it07,it07-011,28/07/2017 15:39:38,podo,1.0620609541608108,1.5180703619005211,456.00940773971035,5
it07,it07-012,28/07/2017 15:39:43,paca,0.9078959866375511,1.0049931422291067,97.09715559155563,2
it07,it07-013,28/07/2017 15:39:48,poto,1.0012104449425911,1.109960493042081,108.75004809948985,4
it07,it07-014,28/07/2017 15:39:53,poco,0.9552289837760616,1.0657988529758413,110.56986919977973,2
it07,it07-015,28/07/2017 15:39:59,paga,0.8658627708396921,1.3067597901431893,440.89701930349725,5
it07,it07-016,28/07/2017 15:40:04,pada,0.9508834275390411,1.3972944025670355,446.4109750279944,5
it07,it07-017,28/07/2017 15:40:34,pata,0.8839886754001165,0.9806273284789256,96.63865307880914,1
it07,it07-018,28/07/2017 15:40:39,pogo,1.051025636000001,1.4625725529702052,411.54691697020417,5
it07,it07-019,28/07/2017 15:40:44,podo,0.8879086922257093,1.3261834279720472,438.2747357463379,5
it07,it07-020,28/07/2017 15:40:49,paca,1.0069011273881652,1.1328296390980772,125.92851170991204,3
it07,it07-021,28/07/2017 15:40:55,poto,0.7617086207517819,0.8799034874990419,118.19486674725998,3
it07,it07-022,28/07/2017 15:41:00,poco,0.813246781593774,0.9503680990307533,137.1213174369793,3
it07,it07-023,28/07/2017 15:41:05,paga,0.9781253441117942,1.4117912812249331,433.66593711313897,5
it07,it07-024,28/07/2017 15:41:10,pada,0.8542682006911718,1.3020269542759813,447.7587535848094,5
it07,it07-025,28/07/2017 15:41:29,pata,1.3664065146875415,1.4664610684807335,100.05455379319206,2
it07,it07-026,28/07/2017 15:41:34,pogo,1.0148013885249765,1.4769037749779044,462.1023864529279,5
it07,it07-027,28/07/2017 15:41:39,podo,0.9352088611600238,1.419585183598387,484.3763224383633,5
it07,it07-028,28/07/2017 15:41:44,paca,1.004365659717927,1.1207300985927484,116.3644388748215,3
it07,it07-029,28/07/2017 15:41:49,poto,1.1146076445832087,1.2436870968340765,129.0794522508678,3
it07,it07-030,28/07/2017 15:41:54,poco,0.8580851075412197,0.9817076216469949,123.62251410577518,3
it07,it07-031,28/07/2017 15:41:59,paga,0.9039806913399334,1.3707027917421726,466.72210040223916,5
it07,it07-032,28/07/2017 15:42:04,pada,0.9844825677446665,1.4499375222797337,465.45495453506726,5
it07,it07-033,28/07/2017 15:42:27,pata,1.0078353595168343,1.114582194527595,106.74683501076076,0
it07,it07-034,28/07/2017 15:42:33,pogo,1.25748483567525,1.2901440990558983,32.6592633806484,2
it07,it07-035,28/07/2017 15:42:38,podo,1.039653425843455,1.5132043380390496,473.55091219559455,5
it07,it07-036,28/07/2017 15:42:43,paca,0.8462180810777657,0.9404811475486257,94.26306647085991,1
it07,it07-037,28/07/2017 15:42:48,poto,1.1368372151775747,1.2593444546232309,122.50723944565611,3
it07,it07-038,28/07/2017 15:42:53,poco,0.8298377452369019,0.9423751104647541,112.53736522785218,1
it07,it07-039,28/07/2017 15:42:58,paga,0.9087976353541903,1.3606395815631598,451.84194620896943,5
it07,it07-040,28/07/2017 15:43:04,pada,0.8781259730149789,1.3259521940090708,447.82622099409195,5
it07,it07-041,28/07/2017 15:43:20,pata,0.9323255242299547,1.0411371173738708,108.81159314391608,2
it07,it07-042,28/07/2017 15:43:25,pogo,0.9516113436498967,1.4008349409329908,449.223597283094,5
it07,it07-043,28/07/2017 15:43:30,podo,0.8147663116040418,1.262195898039691,447.42958643564924,5
it07,it07-044,28/07/2017 15:43:35,paca,0.9037585436851475,1.0251705717206645,121.41202803551698,3
it07,it07-045,28/07/2017 15:43:40,poto,0.7509810692172343,0.8813400164956616,130.35894727842734,2
it07,it07-046,28/07/2017 15:43:45,poco,0.8636311299311942,0.9910538956371792,127.42276570598499,2
it07,it07-047,28/07/2017 15:43:50,paga,0.7788377241258443,1.274832953842073,495.9952297162288,5
it07,it07-048,28/07/2017 15:43:55,pada,0.9259685375895108,1.388907040816487,462.93850322697614,5
