speaker,file,rec_date,word,voicing_start,voicing_end,voicing_duration,voiced_points
it12,it12-061,07/02/2018 13:28:11,paca,1.1636935836485558,1.3076842121012744,143.9906284527186,5
it12,it12-062,07/02/2018 13:28:15,pogo,1.0330026106769774,1.4693921642057752,436.3895535287978,5
it12,it12-063,07/02/2018 13:28:19,pucu,1.0842346016279831,1.202269824175069,118.03522254708577,4
it12,it12-064,07/02/2018 13:28:23,poto,1.0072227459828325,1.1460877177573594,138.86497177452694,3
it12,it12-065,07/02/2018 13:28:27,putu,0.8720407323879167,1.4272511438873263,555.2104114994096,5
it12,it12-066,07/02/2018 13:28:32,paga,1.1489680094856074,1.5262252222178692,377.25721273226173,5
it12,it12-067,07/02/2018 13:28:36,poco,1.3475230828461597,1.4760312990778117,128.50821623165197,5
it12,it12-068,07/02/2018 13:28:40,pada,1.1084770593114426,1.5017838880774672,393.30682876602464,5
it12,it12-069,07/02/2018 13:28:44,pudu,1.087673050521738,1.481971108518681,394.29805799694304,5
it12,it12-070,07/02/2018 13:28:48,pata,1.2256831595521362,1.288061124750098,62.377965197961686,0
it12,it12-071,07/02/2018 13:28:52,pugu,1.093236492013737,1.5052101084415324,411.9736164277954,5
it12,it12-072,07/02/2018 13:28:56,podo,0.9370499504401943,1.384209677169687,447.15972672949266,5
