speaker,file,date,word,time,rel.time,proportion,maximum,minimum
it14,it14-001,16/04/2018 10:47:09,paga,1.7012681062189035,0.010238030553327393,0.07401061956377548,0.19860929211427145,0.7341039169122535
it14,it14-001,16/04/2018 10:47:09,paga,1.707784886353515,0.016754810687938937,0.12112035739970643,0.24205440347415405,0.7756513335992062
it14,it14-001,16/04/2018 10:47:09,paga,1.7148002972372987,0.023770221571722594,0.17183469188999917,0.23183439976527676,0.7903073019444016
it14,it14-001,16/04/2018 10:47:09,paga,1.7220421242088493,0.03101204854327322,0.22418578599412145,0.2213179912731266,0.779561878434583
it14,it14-001,16/04/2018 10:47:09,paga,1.7292902720323051,0.03826019636672906,0.2765825734728864,0.20630889328507945,0.765175024480367
it14,it14-001,16/04/2018 10:47:09,paga,1.7365411196111153,0.04551104394553929,0.3289988774558665,0.2034505962675325,0.7916275888249245
it14,it14-001,16/04/2018 10:47:09,paga,1.7433637339236974,0.05233365825812131,0.3783194874783447,0.23628209286948412,0.8041471961708695
it14,it14-001,16/04/2018 10:47:09,paga,1.7502886168804799,0.059258541214903815,0.4283793964978127,0.2281804638121832,0.7692163310785486
it14,it14-001,16/04/2018 10:47:09,paga,1.7574751994720539,0.06644512380647782,0.4803311295365241,0.19649264473435823,0.7702408719649169
it14,it14-001,16/04/2018 10:47:09,paga,1.7642855732460356,0.07325549758045957,0.5295632528289734,0.20643096546063208,0.792588209328371
it14,it14-001,16/04/2018 10:47:09,paga,1.7709384337012608,0.07990835803568475,0.57765671392951,0.2074183530244539,0.7293588506833928
it14,it14-001,16/04/2018 10:47:09,paga,1.7782601871475832,0.0872301114820071,0.6305855957132639,0.16113325651335766,0.7744940481082713
it14,it14-001,16/04/2018 10:47:09,paga,1.7844031647308316,0.09337308906525554,0.674993118677223,0.22991211678137136,0.7716900948730996
it14,it14-001,16/04/2018 10:47:09,paga,1.7912972427568041,0.10026716709122807,0.724830339162701,0.20461610986409837,0.7608358188906962
it14,it14-001,16/04/2018 10:47:09,paga,1.7979560175685754,0.10692594190299931,0.7729665550870307,0.20125894180246126,0.7575855541103498
it14,it14-001,16/04/2018 10:47:09,paga,1.804533487787382,0.11350341212180592,0.8205150209292181,0.20085433482360757,0.7440809617829005
it14,it14-001,16/04/2018 10:47:09,paga,1.8112563242795445,0.12022624861396847,0.8691143380946861,0.187658062392464,0.7521037932326998
it14,it14-001,16/04/2018 10:47:09,paga,1.817749661114726,0.12671958544914985,0.9160546045555896,0.20711329373266468,0.7756516999013991
it14,it14-002,16/04/2018 10:47:14,poto,1.4555538845587417,0.006461302576535877,0.046708691128394896,0.24267850100378688,0.7381501339739913
it14,it14-002,16/04/2018 10:47:14,poto,1.4633145207483043,0.014221938766098452,0.10281025183451255,0.2220258760168177,0.7809122786069417
it14,it14-002,16/04/2018 10:47:14,poto,1.4700800198653174,0.020987437883111637,0.1517179766845411,0.2615260068372093,0.7565578489003622
it14,it14-002,16/04/2018 10:47:14,poto,1.477718580161269,0.028625998179063084,0.2069370519875433,0.21507912072594962,0.7434233975771906
it14,it14-002,16/04/2018 10:47:14,poto,1.4851215099739559,0.03602892799175006,0.2604527569046418,0.19422359059917702,0.7506864936583879
it14,it14-002,16/04/2018 10:47:14,poto,1.4922388334992174,0.04314625151701157,0.3119038168518346,0.21906569509355223,0.848629135241061
it14,it14-002,16/04/2018 10:47:14,poto,1.4985735637075248,0.049480981725319007,0.3576975176074769,0.27418967861820653,0.7755246860294809
it14,it14-002,16/04/2018 10:47:14,poto,1.5062387440946732,0.05714616211246737,0.41310902928113324,0.20134229248805863,0.7337584890503094
it14,it14-002,16/04/2018 10:47:14,poto,1.513347617533346,0.0642550355511402,0.46449900363764157,0.20081501669541307,0.7919347825062023
it14,it14-002,16/04/2018 10:47:14,poto,1.5198043667602241,0.07071178477801832,0.5111747786473058,0.26581301818093384,0.825354444203485
it14,it14-002,16/04/2018 10:47:14,poto,1.5266524663638334,0.07755988438162764,0.5606796215814627,0.26858250444150644,0.81498235816049
it14,it14-002,16/04/2018 10:47:14,poto,1.533690353749437,0.08459777176723127,0.6115564384766141,0.2540589622787451,0.8178470921837695
it14,it14-002,16/04/2018 10:47:14,poto,1.5404765213955787,0.09138393941337286,0.6606135759151575,0.25423876809887574,0.802013242355661
it14,it14-002,16/04/2018 10:47:14,poto,1.547499400060885,0.09840681807867924,0.7113818949227247,0.24239466386708558,0.8115685561677111
it14,it14-002,16/04/2018 10:47:14,poto,1.5542363462968296,0.1051437643146238,0.7600832112836193,0.24681171474560726,0.7459282541400221
it14,it14-002,16/04/2018 10:47:14,poto,1.5613416015932973,0.11224901961109146,0.8114470301266351,0.2213163674244053,0.7329189256399726
it14,it14-002,16/04/2018 10:47:14,poto,1.568060022068367,0.11896744008616111,0.8600144239490981,0.2339807520268388,0.7415149772929995
it14,it14-002,16/04/2018 10:47:14,poto,1.574738539533804,0.12564595755159824,0.9082933593175664,0.23728753518017914,0.7207911891749471
it14,it14-003,16/04/2018 10:47:19,pada,1.3362737724661713,0.012215139813110731,0.07185376360653374,0.18405339334214016,0.7093880533937242
it14,it14-003,16/04/2018 10:47:19,pada,1.3435451687390128,0.01948653608595219,0.11462668285854233,0.2227925342736962,0.7476110564249289
it14,it14-003,16/04/2018 10:47:19,pada,1.3507573088462284,0.026698676193167792,0.15705103643039883,0.24103175290107995,0.7123536344827106
it14,it14-003,16/04/2018 10:47:19,pada,1.3587895248731057,0.034730892220045106,0.2042993660002654,0.2008634800670831,0.6947583586477198
