speaker,file,rec_date,word,voicing_start,voicing_end,voicing_duration,voiced_points
it14,it14-001,16/04/2018 10:47:09,paga,1.6720628668214528,2.242340411651738,570.2775448302853,5
it14,it14-002,16/04/2018 10:47:14,poto,1.4329989773387657,1.6388762640208883,205.8772866821226,5
it14,it14-003,16/04/2018 10:47:19,pada,1.3318687758431689,1.7136451652326115,381.77638938944256,5
it14,it14-004,16/04/2018 10:47:53,putu,1.5047574591204698,1.677374757436909,172.61729831643913,5
it14,it14-005,16/04/2018 10:47:58,pogo,1.1277619849858262,1.523187423950626,395.42543896479975,5
it14,it14-006,16/04/2018 10:48:02,pudu,1.093926927784088,1.4427904451429319,348.8635173588439,5
it14,it14-007,16/04/2018 10:48:07,poco,0.966391127306248,1.289553339216156,323.162211909908,5
it14,it14-008,16/04/2018 10:48:11,paca,1.120151662181854,1.4610170153861117,340.8653532042578,5
it14,it14-009,16/04/2018 10:48:15,pugu,0.8771062304454953,1.5538349669590354,676.7287365135402,5
it14,it14-010,16/04/2018 10:48:19,pata,1.115947285180868,1.6005017690222756,484.55448384140755,5
it14,it14-011,16/04/2018 10:48:23,pucu,1.120335906501978,1.2878510268180705,167.5151203160925,5
it14,it14-012,16/04/2018 10:48:27,podo,1.0993447438470185,1.5710243579593892,471.6796141123707,5
it14,it14-013,16/04/2018 10:48:55,paga,1.1770078831988449,1.7567681904493675,579.7603072505226,5
it14,it14-014,16/04/2018 10:48:59,poto,1.2009009670963533,1.384420685811065,183.51971871471173,5
it14,it14-015,16/04/2018 10:49:04,pada,1.1923634120313746,1.6959564545089107,503.59304247753613,5
it14,it14-016,16/04/2018 10:49:08,putu,1.100532575445642,1.272618110070372,172.08553462472986,4
it14,it14-017,16/04/2018 10:49:12,pogo,1.051063199816203,1.5424608836501577,491.39768383395466,5
it14,it14-018,16/04/2018 10:49:15,pudu,1.0869891643427114,1.5566303903511214,469.64122600840994,5
it14,it14-019,16/04/2018 10:49:20,poco,1.0772519174877762,1.2715863857622083,194.33446827443214,5
it14,it14-020,16/04/2018 10:49:24,paca,0.9667172319607359,1.333447133458134,366.72990149739803,5
it14,it14-021,16/04/2018 10:49:28,pugu,1.1104493190104712,1.617690379478923,507.24106046845185,5
it14,it14-022,16/04/2018 10:49:32,pata,1.024886411190368,1.518714086624964,493.8276754345961,5
it14,it14-023,16/04/2018 10:49:36,pucu,1.007114362904592,1.5016467061708672,494.5323432662752,5
it14,it14-024,16/04/2018 10:49:40,podo,0.9103968762442137,1.3878636524385362,477.46677619432245,5
it14,it14-025,16/04/2018 10:49:55,paga,1.1682773249842011,1.6367981927769226,468.5208677927215,5
it14,it14-026,16/04/2018 10:50:00,poto,1.2028906418520557,1.4005029265098101,197.61228465775437,5
it14,it14-027,16/04/2018 10:50:04,pada,1.030606407705323,1.3602267730520348,329.6203653467118,5
it14,it14-028,16/04/2018 10:50:08,putu,1.0720428958285972,1.2162081219290966,144.1652261004993,5
it14,it14-029,16/04/2018 10:50:12,pogo,1.127740651821173,1.5958290217253086,468.0883699041356,5
it14,it14-030,16/04/2018 10:50:16,pudu,1.1700385944296392,1.4342405873347501,264.20199290511096,5
it14,it14-031,16/04/2018 10:50:20,poco,1.048413924187351,1.2161054843201646,167.69156013281372,5
it14,it14-032,16/04/2018 10:50:24,paca,0.8256967469476386,1.3326714646136861,506.9747176660475,5
it14,it14-033,16/04/2018 10:50:54,pugu,1.3069419190300005,1.5766270264705853,269.68510744058483,5
it14,it14-034,16/04/2018 10:50:58,pata,0.9891224357030188,1.1625486025075547,173.42616680453582,5
it14,it14-035,16/04/2018 10:51:02,pucu,1.0946460407694454,1.2539199848453466,159.27394407590123,5
it14,it14-036,16/04/2018 10:51:06,podo,1.181023119860793,1.4874067189156224,306.38359905482935,5
it14,it14-037,16/04/2018 10:51:19,paga,1.2846207482135847,1.7015865942913915,416.96584607780676,5
it14,it14-038,16/04/2018 10:51:22,poto,1.0542974978871942,1.230188383578758,175.89088569156374,5
it14,it14-039,16/04/2018 10:51:26,pada,1.073757303121097,1.5356787806129677,461.92147749187075,5
it14,it14-040,16/04/2018 10:51:31,putu,1.1108495774584441,1.2527545320571132,141.90495459866904,5
it14,it14-041,16/04/2018 10:51:36,pogo,1.0054791018502207,1.4237477645538383,418.2686627036176,5
it14,it14-042,16/04/2018 10:51:40,pudu,1.2000533914939602,1.6556708722112232,455.61748071726305,5
it14,it14-043,16/04/2018 10:51:44,poco,1.1094462973381363,1.5555411339321383,446.09483659400206,5
it14,it14-044,16/04/2018 10:51:48,paca,1.1209831681756366,1.5668186202828924,445.83545210725583,5
it14,it14-045,16/04/2018 10:51:52,pugu,0.9902078397605778,1.4216037022835377,431.39586252295993,5
it14,it14-046,16/04/2018 10:51:56,pata,1.071069968936702,1.5220450616838426,450.97509274714054,5
it14,it14-047,16/04/2018 10:52:00,pucu,1.2071515387340408,1.635442052201443,428.2905134674022,5
it14,it14-048,16/04/2018 10:52:04,podo,1.0493112610867303,1.4838272524604676,434.51599137373734,5
it14,it14-049,16/04/2018 10:52:53,paga,1.3789225779885783,1.760587467252668,381.6648892640897,5
it14,it14-050,16/04/2018 10:52:57,poto,0.9628949343538019,1.1175002437274373,154.60530937363538,5
it14,it14-051,16/04/2018 10:53:01,pada,0.9986938666291586,1.270413256307485,271.7193896783264,5
it14,it14-052,16/04/2018 10:53:05,putu,0.9413226234070055,1.081529626852167,140.20700344516158,5
it14,it14-053,16/04/2018 10:53:09,pogo,1.004856303602485,1.2297317502574288,224.87544665494386,5
it14,it14-054,16/04/2018 10:53:13,pudu,1.0908590581986066,1.3288717789282347,238.0127207296281,5
it14,it14-055,16/04/2018 10:53:17,poco,0.9804244819157644,1.1223008398196708,141.8763579039064,5
it14,it14-056,16/04/2018 10:53:21,paca,1.0026554248605566,1.1571024355342319,154.44701067367527,5
it14,it14-057,16/04/2018 10:53:25,pugu,0.9986264817758447,1.2293976988980004,230.77121712215575,5
it14,it14-058,16/04/2018 10:53:29,pata,1.0307036228169364,1.370679543984816,339.9759211678797,5
it14,it14-059,16/04/2018 10:53:33,pucu,1.070368951821174,1.2070987416685517,136.72978984737762,5
it14,it14-060,16/04/2018 10:53:37,podo,1.1538357242949009,1.4143242024793237,260.4884781844228,5
it14,it14-061,16/04/2018 10:53:50,paga,1.1880527832407974,1.475441149989815,287.38836674901756,5
it14,it14-062,16/04/2018 10:53:54,poto,1.0306014802625991,1.5788574080878783,548.2559278252792,5
it14,it14-063,16/04/2018 10:53:59,pada,1.142398223881105,1.4258544275223128,283.4562036412078,5
it14,it14-064,16/04/2018 10:54:03,putu,1.0925206997473995,1.1954158675415576,102.89516779415808,3
it14,it14-065,16/04/2018 10:54:07,pogo,1.0160537426506435,1.4563048281067617,440.2510854561181,5
it14,it14-066,16/04/2018 10:54:11,pudu,0.8655767606973902,1.1529438484908991,287.367087793509,5
it14,it14-067,16/04/2018 10:54:16,poco,1.0447615479086518,1.4933934581440764,448.6319102354246,5
it14,it14-068,16/04/2018 10:54:20,paca,0.9921343188270869,1.2847250951548959,292.59077632780895,5
it14,it14-069,16/04/2018 10:54:24,pugu,1.2068446292948631,1.432001851202325,225.1572219074618,5
it14,it14-070,16/04/2018 10:54:28,pata,1.0048458737819503,1.1667290034528444,161.88312967089402,5
it14,it14-071,16/04/2018 10:54:33,pucu,0.7768819854763351,1.3823811749192996,605.4991894429644,5
it14,it14-072,16/04/2018 10:54:37,podo,1.1049403130381712,1.4013749107981073,296.4345977599361,5
