speaker,file,rec_date,word,voicing_start,voicing_end,voicing_duration,voiced_points
pl03,pl03-025,24/03/2017 14:47:20,paka,1.5983258296995135,1.6827706297363705,84.44480003685695,2
pl03,pl03-026,24/03/2017 14:47:24,poko,1.2194921635635225,1.2997883569184694,80.29619335494687,0
pl03,pl03-027,24/03/2017 14:47:28,pugu,1.0278939843378625,1.1264762769170173,98.58229257915485,4
pl03,pl03-028,24/03/2017 14:47:32,podo,1.1198543641501,1.3456751511333263,225.82078698322627,5
pl03,pl03-029,24/03/2017 14:47:40,putu,0.447090855694733,0.5401567580457761,93.06590235104312,2
pl03,pl03-030,24/03/2017 14:47:45,poto,1.3290114573218887,1.414751459433899,85.74000211201027,3
pl03,pl03-031,24/03/2017 14:47:49,pada,1.2025873502939224,1.3335821705497817,130.99482025585928,5
pl03,pl03-032,24/03/2017 14:47:54,puku,1.200441093691304,1.2591374184758284,58.696324784524464,1
pl03,pl03-033,24/03/2017 14:47:58,paga,1.1616272982872562,1.294820495068206,133.19319678094988,5
pl03,pl03-034,24/03/2017 14:48:02,pata,1.499207915958243,1.7304579642557747,231.25004829753172,5
pl03,pl03-035,24/03/2017 14:48:06,pudu,1.0351007195295765,1.2512573290515367,216.15660952196026,5
pl03,pl03-036,24/03/2017 14:48:10,pogo,1.1851755635878545,1.4381127287913071,252.93716520345265,5
pl03,pl03-037,24/03/2017 14:48:33,paka,1.7399709253531996,1.8284997286726414,88.52880331944179,1
pl03,pl03-038,24/03/2017 14:48:38,poko,1.1822027842860883,1.285845733910843,103.64294962475462,3
pl03,pl03-039,24/03/2017 14:48:43,pugu,1.3483072597846564,1.5761258816118768,227.81862182722045,5
pl03,pl03-040,24/03/2017 14:48:47,podo,1.084257947840656,1.313740037038682,229.48208919802605,5
pl03,pl03-041,24/03/2017 14:48:51,putu,1.2631889381191184,1.3579869434137717,94.79800529465332,0
pl03,pl03-042,24/03/2017 14:48:55,poto,1.3180100989126395,1.410816381279767,92.80628236712741,0
pl03,pl03-043,24/03/2017 14:49:00,pada,1.3749060514849631,1.6250582083232712,250.15215683830806,5
pl03,pl03-044,24/03/2017 14:49:04,puku,1.2237887085660801,1.2925572430943284,68.76853452824827,0
pl03,pl03-045,24/03/2017 14:49:08,paga,1.1971985026813303,1.466552221573822,269.3537188924917,5
pl03,pl03-046,24/03/2017 14:49:13,pata,1.1223272500992214,1.237143926645187,114.8166765459655,2
pl03,pl03-047,24/03/2017 14:49:17,pudu,1.1331840628394878,1.3938741060151778,260.69004317569,5
pl03,pl03-048,24/03/2017 14:49:21,pogo,1.0297902751337937,1.2744978360313441,244.70756089755042,5
pl03,pl03-049,24/03/2017 14:50:29,paka,1.528782731596207,1.6264037214305116,97.62098983430457,0
pl03,pl03-050,24/03/2017 14:50:35,poko,0.8591127103669115,0.9375195919588427,78.40688159193121,1
pl03,pl03-051,24/03/2017 14:50:39,pugu,1.411980297456325,1.5047795000277548,92.79920257142993,3
pl03,pl03-052,24/03/2017 14:50:43,podo,0.9585100449085662,1.1446383390003454,186.12829409177922,5
pl03,pl03-053,24/03/2017 14:50:47,putu,1.1443060576557578,1.2344681771983845,90.16211954262675,1
pl03,pl03-054,24/03/2017 14:50:51,poto,1.1398347044952577,1.2591882101559653,119.35350566070757,3
pl03,pl03-055,24/03/2017 14:50:56,pada,1.4199343174780727,1.653563849530731,233.62953205265825,5
pl03,pl03-056,24/03/2017 14:51:00,puku,1.2404252331622527,1.3423451013706365,101.91986820838372,3
pl03,pl03-057,24/03/2017 14:51:05,paga,1.3664987893462388,1.6401685441825573,273.6697548363185,5
pl03,pl03-058,24/03/2017 14:51:09,pata,1.059586627836056,1.1541384426414756,94.55181480541964,1
pl03,pl03-059,24/03/2017 14:51:13,pudu,1.0590184913670837,1.298783569634723,239.76507826763927,5
pl03,pl03-060,24/03/2017 14:51:17,pogo,1.174330065295713,1.321285896534545,146.95583123883216,5
pl03,pl03-061,24/03/2017 14:51:43,paka,1.6531340039047722,1.7386994597026837,85.56545579791153,1
pl03,pl03-062,24/03/2017 14:51:47,poko,1.2304854012299518,1.3150262681704017,84.54086694044993,0
pl03,pl03-063,24/03/2017 14:51:51,pugu,1.0607610700057213,1.303025793833803,242.26472382808174,5
pl03,pl03-064,24/03/2017 14:51:55,podo,0.8872103160761815,1.120938373376375,233.72805730019343,5
pl03,pl03-065,24/03/2017 14:51:59,putu,1.0717370561055957,1.1683651685596101,96.62811245401448,0
pl03,pl03-066,24/03/2017 14:52:03,poto,1.2447967794128914,1.3379825959361824,93.18581652329105,2
pl03,pl03-067,24/03/2017 14:52:08,pada,1.3132104414653532,1.56611867702219,252.90823555683684,5
pl03,pl03-068,24/03/2017 14:52:12,puku,1.0809635668089805,1.170806993246217,89.84342643723653,3
pl03,pl03-069,24/03/2017 14:52:16,paga,1.3221065305137125,1.597797482458418,275.6909519447055,5
pl03,pl03-070,24/03/2017 14:52:20,pata,1.380586945137132,1.4800466754926622,99.45973035553024,2
pl03,pl03-071,24/03/2017 14:52:24,pudu,1.170846340449996,1.4152515322915002,244.40519184150423,5
pl03,pl03-072,24/03/2017 14:52:28,pogo,1.041909716270805,1.296883650602033,254.97393433122784,5
