speaker,file,rec_date,word,voicing_start,voicing_end,voicing_duration,voiced_points
pl02,pl02-001,07/02/2017 16:21:26,pata,1.321675470028807,1.4299111381268266,108.23566809801966,1
pl02,pl02-002,07/02/2017 16:21:33,puku,1.3726376299149452,1.4427849274488178,70.1472975338726,1
pl02,pl02-003,07/02/2017 16:21:39,pogo,1.1810735003257444,1.407491613849525,226.41811352378062,5
pl02,pl02-004,07/02/2017 16:21:44,paka,1.4457629758298396,1.535856962189385,90.09398635954535,0
pl02,pl02-005,07/02/2017 16:21:50,poto,1.372080267955017,1.4890399806982226,116.9597127432056,1
pl02,pl02-006,07/02/2017 16:21:55,pugu,1.3730634901230057,1.598402241032419,225.33875090941336,5
pl02,pl02-007,07/02/2017 16:22:00,podo,1.3587717124454348,1.6265999051507118,267.82819270527705,5
pl02,pl02-008,07/02/2017 16:22:05,putu,1.3333638226879485,1.4506786525251125,117.31482983716401,1
pl02,pl02-009,07/02/2017 16:22:10,poko,1.337524290685005,1.4426724251490488,105.14813446404392,1
pl02,pl02-010,07/02/2017 16:22:16,pada,1.2881094310101364,1.5680716718835925,279.9622408734561,5
pl02,pl02-011,07/02/2017 16:22:21,pudu,1.335217938101397,1.570068774305322,234.85083620392498,5
pl02,pl02-012,07/02/2017 16:22:26,paga,0.965691479653615,1.209164681619458,243.4732019658429,5
pl02,pl02-013,07/02/2017 16:22:55,pata,1.1631691927947396,1.2705460115874458,107.37681879270622,2
pl02,pl02-014,07/02/2017 16:23:00,puku,1.2792794043377098,1.351072493947186,71.79308960947628,2
pl02,pl02-015,07/02/2017 16:23:05,pogo,1.5092420358734389,1.731906431424223,222.6643955507841,5
pl02,pl02-016,07/02/2017 16:23:11,paka,1.3184342470034405,1.4256472530225806,107.21300601914008,0
pl02,pl02-017,07/02/2017 16:23:16,poto,1.2950353015510365,1.401918857117541,106.88355556650441,1
pl02,pl02-018,07/02/2017 16:23:22,pugu,1.326024971485824,1.5574905550685731,231.46558358274905,5
pl02,pl02-019,07/02/2017 16:23:27,podo,1.3415201559165688,1.5462026661786679,204.68251026209904,5
pl02,pl02-020,07/02/2017 16:23:32,putu,1.255640717700409,1.3479859784084731,92.34526070806415,2
pl02,pl02-021,07/02/2017 16:23:37,poko,1.1950358855927217,1.302687551214826,107.65166562210426,1
pl02,pl02-022,07/02/2017 16:23:42,pada,1.0458948411498998,1.2498996169828513,204.0047758329515,5
pl02,pl02-023,07/02/2017 16:23:47,pudu,1.080903256851862,1.3308146226081528,249.9113657562908,5
pl02,pl02-024,07/02/2017 16:23:51,paga,1.2119689297814455,1.4583275535953966,246.35862381395103,5
pl02,pl02-025,07/02/2017 16:24:39,pata,1.678244885273937,1.751868667694604,73.62378242066714,0
pl02,pl02-026,07/02/2017 16:24:44,puku,1.1813715288487507,1.2409567951664497,59.585266317699,1
pl02,pl02-027,07/02/2017 16:24:49,pogo,1.0047285603899432,1.2377012301225552,232.972669732612,5
pl02,pl02-028,07/02/2017 16:24:54,paka,1.1155066943165959,1.2264801821447946,110.97348782819871,1
pl02,pl02-029,07/02/2017 16:24:59,poto,1.1158034465173385,1.2079559453921862,92.15249887484767,0
pl02,pl02-030,07/02/2017 16:25:04,pugu,1.1864367474471842,1.4292265789897673,242.78983154258316,5
pl02,pl02-031,07/02/2017 16:25:09,podo,1.1568322627790595,1.2602764277127603,103.44416493370079,3
pl02,pl02-032,07/02/2017 16:25:14,putu,1.1840429572100843,1.282049758395497,98.00680118541271,1
pl02,pl02-033,07/02/2017 16:25:19,poko,1.157879628414061,1.2408202596649216,82.9406312508607,2
