speaker,file,date,word,time,rel.time,proportion,maximum,minimum
pl07,pl07-001,16/03/2018 14:43:38,poko,1.3388258780566213,0.0056117904176724576,0.1068331518771719,0.13922251014891243,0.5035735177650617
pl07,pl07-001,16/03/2018 14:43:38,poko,1.343376465173915,0.010162377534966183,0.19346389330706643,0.2210530489939913,0.6253995107428731
pl07,pl07-001,16/03/2018 14:43:38,poko,1.3482249363986603,0.01501084875971137,0.28576553399095644,0.2354618299450759,0.6059959312317964
pl07,pl07-001,16/03/2018 14:43:38,poko,1.353801383358417,0.020587295719468157,0.39192584302719147,0.1903126201030443,0.5401891302975627
pl07,pl07-001,16/03/2018 14:43:38,poko,1.35899337415834,0.025779286519391098,0.4907671575435493,0.20689068418796508,0.547690741836999
pl07,pl07-001,16/03/2018 14:43:38,poko,1.364475557571139,0.031261469932190034,0.5951329462789343,0.2120903557507361,0.5867926450055537
pl07,pl07-001,16/03/2018 14:43:38,poko,1.3698248864418912,0.03661079880294227,0.6969695476406513,0.24560264369781312,0.5938412391203014
pl07,pl07-001,16/03/2018 14:43:38,poko,1.3753349989122705,0.042120911273321626,0.8018670292990078,0.2658127356268331,0.597978084871806
pl07,pl07-002,16/03/2018 14:43:42,podo,0.9323173327494562,0.005386935583216679,0.07471684356513993,0.20676186920580006,0.5071932890579983
pl07,pl07-002,16/03/2018 14:43:42,podo,0.9375835029739815,0.010653105807742036,0.14775867055099498,0.23108705530403936,0.5240677200043544
pl07,pl07-002,16/03/2018 14:43:42,podo,0.9429036859932701,0.01597328882703064,0.2215496554717277,0.2772271835375852,0.566834123194777
pl07,pl07-002,16/03/2018 14:43:42,podo,0.9484519487229611,0.02152155155672164,0.2985041079667919,0.2850887413748179,0.5452949179808009
pl07,pl07-002,16/03/2018 14:43:42,podo,0.9545965949975882,0.027666197831348716,0.38373040543632375,0.2320770663475944,0.5051422218859785
pl07,pl07-002,16/03/2018 14:43:42,podo,0.9605894013425308,0.03365900417629131,0.46685068175562633,0.19674858432626677,0.4614554214264239
pl07,pl07-002,16/03/2018 14:43:42,podo,0.9665558191211736,0.039625421954934126,0.5496049484299887,0.17482922928293326,0.4498249407162448
pl07,pl07-002,16/03/2018 14:43:42,podo,0.9722221741756761,0.04529177700943665,0.6281973425010904,0.1966135165120459,0.4617031961947874
pl07,pl07-002,16/03/2018 14:43:42,podo,0.977826092262232,0.050895695095992566,0.7059237352817213,0.22387389375559494,0.4804206379842067
pl07,pl07-002,16/03/2018 14:43:42,podo,0.9835969001856433,0.05666650301940379,0.7859648915564209,0.21767159426811106,0.473298821308256
pl07,pl07-002,16/03/2018 14:43:42,podo,0.9894528183436052,0.06252242117736573,0.8671865275273193,0.185553020195173,0.4415879628911026
pl07,pl07-003,16/03/2018 14:43:46,putu,1.1675573286460772,0.0058874960925214825,0.10992641449852349,0.18759708617900975,0.6727107230688208
pl07,pl07-003,16/03/2018 14:43:46,putu,1.1735549446066431,0.011885112053087399,0.2219088952888873,0.18918694616324172,0.6480817688142484
pl07,pl07-003,16/03/2018 14:43:46,putu,1.179554192740758,0.017884360187202297,0.33392185066186814,0.24321067698452672,0.6120949745616296
pl07,pl07-003,16/03/2018 14:43:46,putu,1.185910671334846,0.02424083878129024,0.45260471510950234,0.19492634351158541,0.5831276468845698
pl07,pl07-003,16/03/2018 14:43:46,putu,1.191814103401303,0.03014427084774729,0.5628286728163354,0.21707734235001422,0.5777246063932794
pl07,pl07-003,16/03/2018 14:43:46,putu,1.1981699616512398,0.036500129097684075,0.6814999547155958,0.19508708573058617,0.7212291351161128
pl07,pl07-003,16/03/2018 14:43:46,putu,1.2041881898476228,0.042518357294067055,0.7938672899742362,0.20492628841756869,0.5966345886059496
pl07,pl07-004,16/03/2018 14:43:50,pada,1.0295859856860499,0.006830437833760028,0.05974483123151909,0.26282398109550004,0.6230102388184309
pl07,pl07-004,16/03/2018 14:43:50,pada,1.0355782054809637,0.01282265762867385,0.11215789303845448,0.2374413780172681,0.5740787412556905
pl07,pl07-004,16/03/2018 14:43:50,pada,1.0414192492921344,0.018663701439844527,0.16324864083641788,0.24379594432884824,0.6179988243437051
pl07,pl07-004,16/03/2018 14:43:50,pada,1.0472585826602523,0.024503034807962454,0.21432442764154236,0.24794283380048165,0.6019727145616937
pl07,pl07-004,16/03/2018 14:43:50,pada,1.0532932711780956,0.030537723325805732,0.26710895709752036,0.2587136371479778,0.6188641887353044
pl07,pl07-004,16/03/2018 14:43:50,pada,1.0592142270311564,0.03645867917886658,0.31889868372704516,0.2720642809357912,0.6082064177337383
pl07,pl07-004,16/03/2018 14:43:50,pada,1.0655712352578421,0.042815687405552305,0.3745024960864127,0.2569621699071448,0.6000526452653131
pl07,pl07-004,16/03/2018 14:43:50,pada,1.0715667636150656,0.048811215762775806,0.42694449739936824,0.2838383206708319,0.6379910808451689
pl07,pl07-004,16/03/2018 14:43:50,pada,1.077589807920326,0.05483426006803627,0.47962717664712884,0.3081365564810356,0.6630477440011758
pl07,pl07-004,16/03/2018 14:43:50,pada,1.0836357340567333,0.060880186204443465,0.5325099998934737,0.31829398237117285,0.646823643348814
pl07,pl07-004,16/03/2018 14:43:50,pada,1.0899334903285203,0.06717794247623043,0.5875955441517735,0.28935641718863636,0.5999360524374219
pl07,pl07-004,16/03/2018 14:43:50,pada,1.0965683515866642,0.07381280373437438,0.6456296959528659,0.2403928614603533,0.56055720104619
pl07,pl07-004,16/03/2018 14:43:50,pada,1.102847977918499,0.08009243006620914,0.7005566603032528,0.23554446296565082,0.5420995672195614
