speaker,file,rec_date,word,voicing_start,voicing_end,voicing_duration,voiced_points
pl06,pl06-001,21/02/2018 14:57:17,poto,1.6508733663923405,1.7073578685482138,56.48450215587331,0
pl06,pl06-002,21/02/2018 14:57:21,pugu,1.4671754528208423,1.7072459832450457,240.07053042420347,5
pl06,pl06-003,21/02/2018 14:57:25,poko,0.8654649007089705,0.9775256468798184,112.06074617084782,0
pl06,pl06-004,21/02/2018 14:57:30,putu,1.2955825727776202,1.408715655962082,113.1330831844617,0
pl06,pl06-005,21/02/2018 14:57:34,podo,1.6731275422552214,1.9051190066893746,231.9914644341532,5
pl06,pl06-006,21/02/2018 14:57:39,pata,1.782291594211574,1.863540030692664,81.24843648108993,0
pl06,pl06-007,21/02/2018 14:57:43,pogo,1.6434780595782974,1.8745837156523855,231.10565607408807,5
pl06,pl06-008,21/02/2018 14:57:48,puku,1.504808106671512,1.5638586812540631,59.05057458255114,1
pl06,pl06-009,21/02/2018 14:57:52,pada,1.6852085339152403,1.9003951789125415,215.18664499730122,5
pl06,pl06-010,21/02/2018 14:57:57,paka,1.6838099808221114,1.7702544641654347,86.44448334332333,0
pl06,pl06-011,21/02/2018 14:58:01,pudu,1.6174224150441554,1.8568489747206887,239.42655967653326,5
pl06,pl06-012,21/02/2018 14:58:06,paga,1.5791464948172738,1.8546018669904953,275.4553721732216,5
pl06,pl06-013,21/02/2018 14:58:25,poto,1.8565231147723635,1.924537392667249,68.01427789488557,0
pl06,pl06-014,21/02/2018 14:58:30,pugu,1.8042526137556025,2.056662587942001,252.40997418639856,5
pl06,pl06-015,21/02/2018 14:58:34,poko,1.595220764557398,1.7112839136321174,116.06314907471949,0
pl06,pl06-016,21/02/2018 14:58:39,putu,1.5434438003521351,1.6408068740682622,97.36307371612708,3
pl06,pl06-017,21/02/2018 14:58:43,podo,1.6187353682289267,1.9004423864481839,281.7070182192571,5
pl06,pl06-018,21/02/2018 14:58:48,pata,1.4006076559437628,1.4953962291707699,94.78857322700706,3
