Client family name	Date Time of recording	Time of sample in recording	Time of sample in annot	Prompt	X0 DLC_Tongue	Y0 DLC_Tongue	X1 DLC_Tongue	Y1 DLC_Tongue	X2 DLC_Tongue	Y2 DLC_Tongue	X3 DLC_Tongue	Y3 DLC_Tongue	X4 DLC_Tongue	Y4 DLC_Tongue	X5 DLC_Tongue	Y5 DLC_Tongue	X6 DLC_Tongue	Y6 DLC_Tongue	X7 DLC_Tongue	Y7 DLC_Tongue	X8 DLC_Tongue	Y8 DLC_Tongue	X9 DLC_Tongue	Y9 DLC_Tongue	X10 DLC_Tongue	Y10 DLC_Tongue	X0 DLC_HyoidMandible	Y0 DLC_HyoidMandible	X1 DLC_HyoidMandible	Y1 DLC_HyoidMandible	X0 DLC_ShorttendonMandible	Y0 DLC_ShorttendonMandible	X1 DLC_ShorttendonMandible	Y1 DLC_ShorttendonMandible
it03	10/06/2017 19:33:13	1.3738	0.2788	Dico podo lentamente	-8.2295	13.0653	-8.3138	24.7583	-9.3309	37.5466	-1.6639	47.8889	6.5317	48.2244	14.5346	43.5506	19.0462	38.5940	24.7074	34.5426	31.1459	34.1567	33.6985	31.7782	37.7046	25.1989	100.1481	25.8885	137.1495	18.0873	137.5282	27.6186	137.1495	18.0873
it03	10/06/2017 19:33:13	1.3969	0.3019	Dico podo lentamente	-9.1716	13.7623	-9.9041	26.2860	-9.2985	38.2015	-1.0198	47.7559	8.0894	47.3178	16.1632	40.8752	20.8382	36.1803	25.9952	33.0996	31.9608	32.1690	34.0542	29.9370	37.6774	23.3962	100.0539	26.7732	137.5693	18.6318	137.2987	27.9797	137.5693	18.6318
it03	10/06/2017 19:33:13	1.4200	0.3250	Dico podo lentamente	-11.5209	13.2212	-12.3737	25.6368	-11.1543	36.8082	-2.6986	46.7940	6.4032	46.5519	14.2844	41.0480	19.5470	36.2207	24.7443	33.3487	31.3191	33.6219	34.6419	31.2399	37.8665	24.3251	99.9553	26.9404	137.6744	18.1249	137.2472	27.8699	137.6744	18.1249
it03	10/06/2017 19:33:13	1.4431	0.3481	Dico podo lentamente	-12.8440	11.5720	-10.8149	24.5480	-10.2330	35.5088	-4.4628	43.9418	6.1318	45.8380	15.1129	41.1028	19.6749	35.8550	25.0739	32.8430	31.5413	33.0413	34.6808	31.0826	38.2792	24.4756	99.9824	26.5092	137.9728	18.2490	137.3932	27.4355	137.9728	18.2490
it03	10/06/2017 19:33:13	1.4662	0.3712	Dico podo lentamente	-11.2479	13.9508	-12.7358	24.7946	-9.4418	37.1452	-0.5265	46.9730	7.8851	45.7106	16.1153	40.5920	20.2103	36.3235	28.8711	35.5018	32.4748	34.0147	36.6301	29.9428	39.0416	24.9586	100.1459	25.7964	137.0593	17.8872	137.4603	27.4796	137.0593	17.8872
it03	10/06/2017 19:33:13	1.4892	0.3943	Dico podo lentamente	-10.5139	14.8892	-10.6871	26.7353	-8.8227	37.9304	1.1491	46.0791	9.2183	45.3820	13.1202	40.4908	20.8083	35.5858	31.1886	35.4692	33.5688	34.1017	35.5582	32.4028	38.8906	25.4323	100.4927	25.8447	137.6036	18.6396	137.6261	27.5074	137.6036	18.6396
it03	10/06/2017 19:33:13	1.5123	0.4174	Dico podo lentamente	-9.7437	14.4236	-10.5783	26.6640	-9.1922	38.6427	-0.3887	48.1190	8.8610	47.4874	17.5725	41.1409	25.9689	34.1378	30.8228	34.6341	33.6006	32.8887	35.3816	31.4137	37.2609	24.6080	101.1702	25.5672	137.1865	18.7988	137.1125	27.9547	137.1865	18.7988
it03	10/06/2017 19:33:13	1.5354	0.4405	Dico podo lentamente	-11.0898	14.3938	-12.8479	25.1012	-8.8416	37.6323	1.2344	44.9689	9.4973	45.0027	18.2004	34.7097	26.9677	32.9352	34.0178	35.4963	35.6382	33.1776	37.9870	31.4774	42.8658	28.3469	100.2756	26.2959	137.6820	19.0555	137.1842	29.1232	137.6820	19.0555
it03	10/06/2017 19:33:13	1.5586	0.4636	Dico podo lentamente	-15.1459	10.7399	-21.4380	19.8621	-21.8283	32.5537	-14.1153	41.1025	-6.1065	42.3913	2.7376	38.7341	5.5040	40.2858	15.8134	43.9861	20.2834	44.5328	22.8532	44.4524	26.3805	44.9308	101.8561	24.3754	103.4352	23.4740	104.1972	31.9569	103.4352	23.4740
it03	10/06/2017 19:33:13	1.5816	0.4867	Dico podo lentamente	-16.2149	4.3656	-26.4895	9.8767	-32.6682	21.9038	-30.8587	34.6866	-25.1033	39.9012	-12.6879	37.6196	-9.8004	40.3053	0.2026	50.5241	1.8537	49.7264	4.3499	50.9930	7.1662	52.5423	100.3176	26.0453	102.4153	23.0556	103.4009	31.6925	102.4153	23.0556
it03	10/06/2017 19:33:13	1.6047	0.5098	Dico podo lentamente	-10.9763	12.4893	-14.2626	24.0778	-11.2616	37.5511	-1.0708	44.2105	8.7964	40.7446	16.2198	34.3260	26.0541	33.7073	31.2663	33.4477	34.6961	33.3436	38.4627	31.3553	42.4476	26.9140	101.3698	26.3829	137.0187	18.9213	137.2242	27.7765	137.0187	18.9213
it03	10/06/2017 19:33:13	1.6278	0.5328	Dico podo lentamente	-8.8917	12.7906	-12.1856	25.2070	-6.3973	38.1698	1.7323	43.5620	12.0385	39.2550	20.4454	33.3130	30.3597	33.2044	33.9306	32.8150	38.0670	31.4544	43.4430	30.0875	46.5244	28.8610	100.9482	26.0678	138.1011	19.3090	137.5159	27.7421	138.1011	19.3090
it03	10/06/2017 19:33:13	1.6509	0.5559	Dico podo lentamente	-8.9034	12.4229	-12.2420	24.6720	-6.7832	37.5404	2.7725	42.5934	12.2343	39.2866	20.6208	33.6722	31.1959	34.4332	35.6207	35.7680	39.7620	33.6083	43.9754	33.1785	46.6162	30.8946	101.6939	26.2921	139.3121	19.9304	138.1621	29.6694	139.3121	19.9304
it03	10/06/2017 19:33:13	1.6740	0.5790	Dico podo lentamente	-8.9912	10.9495	-12.2899	22.5988	-6.9982	36.1586	3.0160	40.1956	12.2852	35.6811	22.4029	35.1202	31.5793	34.1744	36.5896	34.4267	41.0717	34.6948	46.8979	32.5213	51.0184	30.7869	102.3610	26.8709	139.0845	19.5510	137.7018	28.5715	139.0845	19.5510
it03	10/06/2017 19:33:13	1.6971	0.6021	Dico podo lentamente	-8.8048	9.6767	-11.8800	22.0523	-6.3808	35.2633	6.1002	39.4698	13.1897	36.3073	22.4971	35.8316	32.2607	34.6948	38.8208	35.5239	41.9657	34.8411	47.4389	32.5602	51.6914	31.2702	102.9180	27.3271	139.9613	19.8144	138.8269	29.2756	139.9613	19.8144
it03	10/06/2017 19:33:13	1.7202	0.6252	Dico podo lentamente	-9.4721	9.3750	-11.0109	21.8399	-5.8050	34.1609	5.5748	39.5185	12.9642	36.0228	22.1424	34.9326	31.6065	35.2045	36.8846	34.9045	40.8812	34.4975	47.0202	32.4499	51.4793	29.1250	102.9054	26.8317	139.5005	19.9801	138.0926	29.5210	139.5005	19.9801
it03	10/06/2017 19:33:13	1.7433	0.6483	Dico podo lentamente	-8.0057	11.0179	-10.4042	22.9647	-5.3058	36.4434	3.2724	41.6019	13.0943	40.6059	22.2782	34.2327	30.0476	36.6879	34.8840	37.6163	41.0834	36.5132	43.5797	34.8551	52.0474	34.2075	102.6271	27.2191	139.7495	20.2634	138.5117	30.9771	139.7495	20.2634
it03	10/06/2017 19:33:13	1.7664	0.6714	Dico podo lentamente	-9.6144	10.3638	-11.4632	23.0838	-6.6633	37.2234	1.3062	43.4302	12.1667	40.5146	21.1230	33.8985	30.8955	33.4030	34.8708	33.4085	40.2424	32.9350	44.4187	29.8614	47.5206	27.9467	102.7594	26.6849	139.4639	20.0418	138.0591	29.3563	139.4639	20.0418
it03	10/06/2017 19:33:13	1.7894	0.6945	Dico podo lentamente	-9.8550	9.9824	-13.0594	23.1756	-8.8971	37.5792	-0.2908	43.7359	10.2826	39.7254	20.4763	35.4447	29.2403	34.7333	33.4359	35.1923	38.5511	34.5719	42.1742	31.0637	45.6478	28.7347	102.9936	27.1690	138.4212	19.4520	137.0270	28.9052	138.4212	19.4520
it03	10/06/2017 19:33:13	1.8125	0.7176	Dico podo lentamente	-10.0988	10.4288	-13.6083	25.0374	-9.2597	38.4340	0.5199	44.0882	12.5122	40.5818	22.8823	36.3868	32.0673	34.5966	37.3208	35.4248	40.7128	33.9673	44.7437	31.0600	51.0325	29.6332	103.2777	27.0652	138.7428	19.5470	137.3626	29.2363	138.7428	19.5470
it03	10/06/2017 19:33:13	1.8356	0.7406	Dico podo lentamente	-10.5536	9.8171	-13.9903	23.1483	-9.6457	37.1017	-0.1649	44.0879	11.5235	43.5071	22.5718	41.6277	32.2469	39.0501	38.2594	37.9264	43.6129	37.8195	49.7165	36.4279	55.1765	35.7234	102.5527	26.8123	138.4930	18.1978	137.7727	29.2534	138.4930	18.1978
it03	10/06/2017 19:33:13	1.8587	0.7638	Dico podo lentamente	-9.1730	8.9407	-11.3704	22.1281	-7.4370	36.2300	1.6976	43.6220	13.6292	44.1344	24.6919	44.1441	34.4962	40.6157	40.5151	39.9012	45.4456	38.5611	50.5333	36.3188	56.1440	35.0260	101.7791	27.6005	138.3463	18.4797	137.9097	28.7253	138.3463	18.4797
it03	10/06/2017 19:33:13	1.8818	0.7868	Dico podo lentamente	-8.4455	8.1148	-10.4713	22.0529	-7.3140	35.8604	2.5892	43.6337	14.8919	47.0250	25.6688	45.6443	34.7895	40.7729	40.7889	39.0006	45.6664	38.2361	50.9217	35.9226	56.3514	35.0043	102.4981	26.9458	138.5255	17.8557	137.6281	28.4817	138.5255	17.8557
it03	10/06/2017 19:33:13	1.9049	0.8099	Dico podo lentamente	-7.5018	9.2750	-7.8204	23.0023	-3.7982	36.2852	5.1972	44.4624	16.9246	48.2011	25.9631	47.1789	34.4208	40.5055	39.9694	37.5339	44.5161	36.2778	50.1991	33.5073	54.8760	32.0178	101.9401	26.5685	137.9477	18.7640	137.1061	28.9828	137.9477	18.7640
it03	10/06/2017 19:33:13	1.9280	0.8330	Dico podo lentamente	-7.3379	10.2082	-5.7408	24.4656	-1.1854	37.4853	6.0987	45.9837	17.5695	50.2183	26.6279	50.5409	33.6389	44.1202	36.6734	39.4803	42.3804	37.4923	47.7678	34.8860	52.0808	32.6910	101.8465	26.0404	138.2629	18.4462	137.2062	29.5281	138.2629	18.4462
it03	10/06/2017 19:33:13	1.9511	0.8561	Dico podo lentamente	-7.2327	10.0952	-4.9332	24.3068	-0.1531	37.5986	6.9824	46.8606	16.8716	50.8122	25.8391	51.5540	34.3281	45.7427	38.4056	41.6048	42.6729	38.9735	48.0142	37.1221	53.4002	35.6316	101.4674	25.6847	138.3134	17.3994	137.5983	29.1571	138.3134	17.3994
it03	10/06/2017 19:35:30	1.2381	0.0153	Dico paca lentamente	-0.5590	11.8510	1.6948	26.3849	1.0354	39.6564	6.2872	50.8093	15.0050	56.2097	26.2965	57.5908	34.3968	51.4064	36.9351	47.4538	40.4944	43.1307	44.0342	38.2052	46.9048	33.8073	101.1276	23.8109	139.0533	17.2632	138.2458	30.2554	139.0533	17.2632
it03	10/06/2017 19:35:30	1.2612	0.0384	Dico paca lentamente	0.3162	10.9069	2.0050	25.8474	1.5246	40.2027	5.4793	51.7582	13.8522	58.0825	24.6535	59.1869	32.5651	52.3691	34.3382	47.5521	36.8230	43.6708	40.2516	38.1171	43.1706	32.3526	101.0190	22.1577	138.5908	17.0451	137.8151	29.3792	138.5908	17.0451
it03	10/06/2017 19:35:30	1.2843	0.0614	Dico paca lentamente	-1.2315	12.3501	-1.0873	26.7415	-1.3750	40.2091	1.4316	52.0791	11.0343	55.9423	22.3999	56.9038	29.4912	50.2153	30.7279	45.2342	33.8393	40.3563	37.4072	35.1326	40.7549	28.6756	101.0777	24.7110	137.4794	17.4014	137.6166	28.7712	137.4794	17.4014
it03	10/06/2017 19:35:30	1.3074	0.0845	Dico paca lentamente	-5.8337	12.7849	-4.5566	26.6107	-6.4822	40.5750	-2.1309	50.9155	7.7311	55.1923	18.2848	54.4870	23.7554	48.0417	26.3551	43.1066	30.6851	37.1271	33.6092	34.1763	38.1296	27.7524	101.0036	25.2631	137.1135	16.2244	137.3848	27.6834	137.1135	16.2244
it03	10/06/2017 19:35:30	1.3305	0.1077	Dico paca lentamente	-4.8586	11.9825	-1.5003	25.3512	-4.0823	38.5058	-0.5281	50.5010	9.8137	52.2313	19.2010	52.0961	24.2494	44.0909	28.1400	36.7599	31.9953	33.5269	36.8091	30.1950	40.1796	25.0743	100.1618	24.5602	136.5784	16.7827	136.2580	27.5165	136.5784	16.7827
it03	10/06/2017 19:35:30	1.3536	0.1308	Dico paca lentamente	-6.4781	12.2286	-3.5064	25.5989	-8.7314	38.4627	-1.9674	50.3972	9.0346	50.8487	15.4479	51.3789	22.5096	44.5882	22.9299	37.8272	29.3801	34.3847	31.4338	30.4779	34.3883	25.1798	100.5438	25.2757	137.6750	16.8189	137.6857	27.3742	137.6750	16.8189
it03	10/06/2017 19:35:30	1.3767	0.1538	Dico paca lentamente	-5.6213	13.4275	-5.1538	25.9523	-6.8390	38.5739	-1.3254	49.0803	5.2961	48.3527	13.3636	49.1280	17.0906	42.1533	21.6746	36.8739	30.3144	34.6613	29.7422	31.5808	33.6656	26.2819	99.7005	27.0553	137.3688	16.6788	137.4365	26.5018	137.3688	16.6788
it03	10/06/2017 19:35:30	1.3998	0.1769	Dico paca lentamente	-5.9045	12.8943	-6.9424	26.1108	-6.1274	39.2208	-0.8245	48.5013	6.1387	48.5020	14.9680	47.6477	18.8315	38.4317	22.4209	34.9958	30.2338	33.0734	31.1038	30.1750	34.0645	24.1946	100.3556	26.6167	138.3161	18.4282	138.5316	28.0745	138.3161	18.4282
it03	10/06/2017 19:35:30	1.4229	0.2000	Dico paca lentamente	-6.0721	14.5223	-7.3921	27.5060	-8.2524	39.2954	-0.4236	49.9766	6.7975	49.7039	15.4474	48.8310	19.0981	39.1223	22.6966	35.7558	30.3348	34.2699	31.5562	31.2202	34.1922	25.9039	100.2074	26.0676	137.3813	18.2494	137.6781	27.5661	137.3813	18.2494
it03	10/06/2017 19:35:30	1.4459	0.2231	Dico paca lentamente	-6.8692	12.7498	-8.1088	26.0615	-7.7579	38.2644	-0.0287	47.4696	10.6830	46.1491	15.8819	41.7790	19.5397	35.7619	25.4116	32.5917	31.2183	31.1882	32.6151	28.5123	36.1787	22.5452	99.4142	28.0449	138.6133	18.7375	138.8855	28.5075	138.6133	18.7375
it03	10/06/2017 19:35:30	1.4691	0.2462	Dico paca lentamente	-6.3963	14.3551	-6.2005	26.8119	-3.5778	39.1509	2.2491	48.5392	13.3267	46.8146	18.9536	46.4267	21.6662	37.2455	27.7920	33.6875	33.1247	32.8002	33.6200	30.0698	36.8139	24.0733	98.5143	27.3357	138.5441	18.5642	138.8328	28.4161	138.5441	18.5642
it03	10/06/2017 19:35:30	1.4922	0.2693	Dico paca lentamente	-8.0569	14.6350	-6.4674	26.4489	-4.1987	38.4722	1.1481	47.6612	9.0238	47.6055	16.3943	42.3355	20.5135	36.1585	26.7023	33.4441	32.4507	32.8582	33.0272	30.1313	36.8058	24.4702	99.0210	27.1276	138.7281	18.6668	138.8691	28.6701	138.7281	18.6668
it03	10/06/2017 19:35:30	1.5152	0.2924	Dico paca lentamente	-8.2217	10.8694	-9.0874	21.2364	-9.2506	33.5354	-3.3182	40.9838	6.8505	43.0207	14.1420	39.8980	19.2269	35.1736	25.4504	32.6127	31.2055	31.1747	33.6929	29.1528	37.9655	23.3484	99.3941	27.4841	136.5074	18.0291	136.8974	27.0162	136.5074	18.0291
it03	10/06/2017 19:35:30	1.5383	0.3155	Dico paca lentamente	-8.7931	9.7133	-10.4396	19.9159	-10.3889	32.2193	-3.6173	40.0927	4.6763	42.0346	13.6314	39.0357	19.4128	34.3025	26.7547	32.3446	31.3182	30.7645	34.2277	29.2837	39.4060	23.9459	100.2022	27.7980	136.5711	18.1040	136.4738	26.9185	136.5711	18.1040
it03	10/06/2017 19:35:30	1.5614	0.3386	Dico paca lentamente	-8.7881	13.4402	-9.5996	24.1604	-6.6994	37.1573	0.7073	44.3212	9.3018	42.8639	17.5813	39.9868	25.8358	33.4777	30.7076	32.2462	33.9329	31.9313	37.5889	29.8686	42.4879	25.9541	101.0697	25.3990	137.3231	19.0037	136.6573	27.7392	137.3231	19.0037
it03	10/06/2017 19:35:30	1.5845	0.3616	Dico paca lentamente	-8.4403	12.8635	-11.2448	23.9603	-8.1976	36.3090	1.0791	42.1796	8.9365	41.8545	16.1945	40.7052	25.3062	34.3143	29.4622	33.2046	33.2731	32.4384	36.6573	30.7521	41.6900	27.9140	101.9356	25.4470	137.3904	17.9419	137.0290	26.9988	137.3904	17.9419
it03	10/06/2017 19:35:30	1.6076	0.3848	Dico paca lentamente	-7.7934	12.3360	-11.0002	22.5453	-5.2675	37.0669	2.9098	41.9139	13.7939	37.2881	21.3662	35.2622	28.4577	34.2266	33.1217	33.5629	34.7652	31.9676	37.3460	30.5270	41.4423	27.9998	101.4210	26.7005	137.8715	19.1471	136.8767	27.6040	137.8715	19.1471
it03	10/06/2017 19:35:30	1.6307	0.4078	Dico paca lentamente	-8.0397	11.3921	-10.7448	23.6758	-5.6825	37.1371	4.6339	41.9332	13.1951	40.4854	22.1643	36.5239	29.4631	34.6714	33.4471	32.5473	36.6362	31.0806	41.7748	28.4563	45.2762	26.1449	101.2655	27.3050	137.9774	19.1385	137.2269	27.1774	137.9774	19.1385
it03	10/06/2017 19:35:30	1.6538	0.4309	Dico paca lentamente	-8.5912	11.0234	-11.5614	23.3387	-7.4199	35.7673	-0.5561	43.1611	7.7119	44.5502	21.0885	37.3510	28.4222	35.2872	31.3303	32.3961	33.5111	30.8870	39.3014	29.3364	40.9312	25.3935	102.2281	27.9215	137.4775	18.6641	136.0529	27.5469	137.4775	18.6641
it03	10/06/2017 19:35:30	1.6769	0.4540	Dico paca lentamente	-9.6896	8.7465	-12.8483	21.8574	-11.2678	33.4524	-6.4393	41.8811	2.0594	46.9116	13.7180	45.8473	21.4702	37.9042	24.6197	34.3015	30.1045	33.0862	33.8986	30.7991	38.2159	26.6700	102.4225	28.9319	136.4221	17.9780	135.5592	28.2055	136.4221	17.9780
it03	10/06/2017 19:35:30	1.7000	0.4771	Dico paca lentamente	-9.0118	10.4753	-10.9355	23.5931	-10.9014	36.3907	-6.6636	44.7619	3.5460	48.5400	14.0595	48.2352	19.2802	40.6410	22.6204	36.7407	27.8682	33.7904	31.7121	31.2456	36.3634	26.5168	103.1185	29.3918	136.7957	17.8858	135.5719	27.6986	136.7957	17.8858
it03	10/06/2017 19:35:30	1.7230	0.5002	Dico paca lentamente	-8.6670	11.5544	-9.7367	26.4476	-9.4450	36.7739	-6.0849	47.0565	2.5106	50.6644	13.6694	48.5561	19.7586	42.3740	23.1254	39.0665	28.2320	34.8776	31.8142	32.1097	36.6697	27.3515	103.9132	29.6246	136.3966	18.5118	135.5062	28.6313	136.3966	18.5118
it03	10/06/2017 19:35:30	1.7461	0.5233	Dico paca lentamente	-9.2408	10.7513	-12.2723	25.1979	-13.0159	38.8626	-7.9067	46.5627	1.1851	49.8265	10.9681	48.0628	18.4545	42.4787	22.2171	39.1815	26.8970	35.3538	30.9262	33.0949	36.8324	29.3562	104.3493	30.7899	136.1318	17.9805	135.4791	28.5906	136.1318	17.9805
it03	10/06/2017 19:35:30	1.7692	0.5464	Dico paca lentamente	-9.1474	11.9912	-10.3183	26.8956	-10.9443	38.2165	-7.3437	47.4783	1.1259	51.2355	11.9548	49.3825	17.6369	44.5864	21.3016	40.9651	26.4617	36.3136	30.0722	33.8304	35.2768	29.5686	104.4003	29.8170	136.4397	17.8814	135.4351	28.9847	136.4397	17.8814
it03	10/06/2017 19:35:30	1.7923	0.5695	Dico paca lentamente	-8.9091	12.1968	-10.3553	26.7016	-10.2769	38.0547	-4.9328	46.7085	3.3666	50.3564	14.8676	47.0659	20.3743	40.8114	26.2791	36.9230	29.3213	35.2068	32.2591	32.8810	37.6645	28.9808	104.0067	30.4367	135.5838	18.0272	134.8214	28.1356	135.5838	18.0272
it03	10/06/2017 19:35:30	1.8154	0.5926	Dico paca lentamente	-8.2355	10.5447	-11.0378	25.9562	-9.3491	37.1724	-4.1627	46.5951	4.8220	50.2217	15.4105	46.7304	21.3965	39.7038	26.8934	35.7452	30.1959	34.1174	35.3348	32.1832	38.8748	28.6435	104.3382	30.2194	136.5415	18.4894	135.3801	28.1927	136.5415	18.4894
it03	10/06/2017 19:35:30	1.8385	0.6156	Dico paca lentamente	-8.3466	11.4442	-10.7427	26.2078	-6.9539	36.0382	-2.9411	44.1347	6.6090	47.3462	18.6799	42.6775	26.7622	37.3280	29.5566	34.2894	32.6418	32.9331	37.7075	31.1765	40.5463	28.1067	104.5877	29.7421	137.1113	18.7805	136.0405	28.2071	137.1113	18.7805
it03	10/06/2017 19:35:30	1.8616	0.6387	Dico paca lentamente	-7.9392	10.5200	-11.6161	24.0849	-7.1036	34.9364	-0.7056	42.6751	8.5191	42.3835	19.9718	40.9006	27.1581	36.3774	30.8562	34.2876	36.0134	34.1183	38.9019	31.9189	43.6944	30.6381	104.6595	29.2279	137.4610	18.8069	136.0983	28.2323	137.4610	18.8069
it03	10/06/2017 19:35:30	1.8847	0.6618	Dico paca lentamente	-7.7507	9.1893	-12.5103	23.0461	-7.4007	33.1525	0.4048	39.9702	8.8356	42.4013	19.5721	41.3620	29.1715	36.2324	32.6853	35.7216	36.9942	35.3421	40.6460	32.7885	46.6482	32.2043	104.3991	28.9951	137.2327	18.7172	135.9916	28.2857	137.2327	18.7172
it03	10/06/2017 19:35:30	1.9078	0.6849	Dico paca lentamente	-7.0164	8.2746	-11.9583	21.9844	-6.0292	32.9842	2.0431	39.3844	11.2620	42.3307	21.6532	41.6991	30.5147	37.7830	35.6888	37.9051	41.2741	37.4170	46.1078	36.1378	51.8706	36.1527	104.5572	29.3783	137.4708	18.9466	137.3371	28.5190	137.4708	18.9466
it03	10/06/2017 19:35:30	1.9309	0.7080	Dico paca lentamente	-7.5224	8.3679	-11.3715	21.7265	-4.8686	31.8307	2.8100	38.7793	11.2789	43.3117	20.7768	44.7334	30.2437	41.7629	35.3234	40.5532	41.4090	39.4635	45.6445	38.4894	50.0420	37.8701	104.4440	28.7249	137.9070	19.0210	137.3195	29.1295	137.9070	19.0210
