Client family name	Date Time of recording	Time of sample in recording	Time of sample in annot	Prompt	X0 DLC_Tongue	Y0 DLC_Tongue	X1 DLC_Tongue	Y1 DLC_Tongue	X2 DLC_Tongue	Y2 DLC_Tongue	X3 DLC_Tongue	Y3 DLC_Tongue	X4 DLC_Tongue	Y4 DLC_Tongue	X5 DLC_Tongue	Y5 DLC_Tongue	X6 DLC_Tongue	Y6 DLC_Tongue	X7 DLC_Tongue	Y7 DLC_Tongue	X8 DLC_Tongue	Y8 DLC_Tongue	X9 DLC_Tongue	Y9 DLC_Tongue	X10 DLC_Tongue	Y10 DLC_Tongue	X0 DLC_HyoidMandible	Y0 DLC_HyoidMandible	X1 DLC_HyoidMandible	Y1 DLC_HyoidMandible	X0 DLC_ShorttendonMandible	Y0 DLC_ShorttendonMandible	X1 DLC_ShorttendonMandible	Y1 DLC_ShorttendonMandible
it14	16/04/2018 10:47:09	1.6121	0.1800	Dico paga lentamente	-8.1613	5.5959	-10.0487	19.1561	-8.0567	31.7387	-2.9592	42.4604	6.4172	48.5627	17.9946	48.2373	26.8484	41.6613	31.6945	38.1764	36.5582	36.0530	41.1136	32.3603	44.2676	28.1612	60.5999	27.7379	103.0025	18.2588	103.0026	28.1636	103.0025	18.2588
it14	16/04/2018 10:47:09	1.6287	0.1966	Dico paga lentamente	-8.9883	5.0184	-11.3546	18.3850	-9.3365	30.6899	-4.1200	41.1359	5.7281	47.8036	16.9954	47.9870	25.7043	40.5196	30.8664	37.6262	36.0566	35.9539	40.8087	32.6886	44.2331	28.4875	61.0753	28.0720	102.3452	18.1572	103.0541	27.7502	102.3452	18.1572
it14	16/04/2018 10:47:09	1.6453	0.2132	Dico paga lentamente	-9.0263	4.9268	-12.5412	17.8476	-10.6232	30.1853	-5.4526	40.4232	4.2875	46.8111	15.6801	46.9850	24.8439	39.9732	30.3869	37.3627	35.5894	35.7464	40.4882	32.5363	44.2547	28.6127	61.9695	28.2837	102.5099	18.6591	102.5244	27.7135	102.5099	18.6591
it14	16/04/2018 10:47:09	1.6620	0.2298	Dico paga lentamente	-9.0529	5.2815	-12.7423	18.1861	-10.7694	30.7896	-4.2485	40.8411	6.4087	46.7961	17.6370	45.9748	26.5498	38.9023	32.0984	36.6335	37.1552	34.7408	42.0101	31.2037	45.1843	27.5608	61.4943	27.7795	102.7227	19.1183	102.9132	28.3749	102.7227	19.1183
it14	16/04/2018 10:47:09	1.6786	0.2465	Dico paga lentamente	-9.5858	4.0572	-14.4683	16.7099	-12.1245	29.3658	-5.9751	39.2249	4.0170	45.8640	15.6519	45.8676	25.3348	39.8181	31.0452	37.6258	36.3481	35.8406	41.2522	32.8359	44.6784	28.9447	61.3756	28.2493	101.6801	17.6862	102.3452	27.1441	101.6801	17.6862
it14	16/04/2018 10:47:09	1.6952	0.2631	Dico paga lentamente	-10.0092	3.1870	-14.6317	15.6835	-12.4884	28.3927	-6.7123	38.3995	3.2675	44.8879	15.5408	45.2801	25.5918	39.3410	31.1572	37.0626	36.5573	35.7146	41.3281	32.9682	45.3004	29.0643	62.0471	28.8403	101.3492	18.4994	102.2329	27.9184	101.3492	18.4994
it14	16/04/2018 10:47:09	1.7118	0.2797	Dico paga lentamente	-10.1394	3.9695	-15.1272	16.4296	-12.7101	28.6405	-6.5279	38.5444	3.3265	44.4737	15.3345	44.9788	25.5224	39.5644	30.8510	37.4933	36.5396	35.8864	41.3896	33.6578	45.9319	30.1859	62.4563	28.9389	101.6366	18.1489	102.3229	27.4027	101.6366	18.1489
it14	16/04/2018 10:47:09	1.7285	0.2964	Dico paga lentamente	-10.9719	3.7150	-15.7012	15.8109	-12.7645	28.1147	-6.2456	37.8145	3.8310	44.4001	16.8340	44.8783	27.5819	39.8261	32.9736	37.5039	38.7020	35.1062	44.1799	32.8712	48.2819	29.7137	61.6829	28.8842	101.3041	18.2110	102.0802	27.9983	101.3041	18.2110
it14	16/04/2018 10:47:09	1.7451	0.3130	Dico paga lentamente	-11.0223	2.9972	-15.6574	15.0399	-13.6221	27.3045	-6.9174	37.2728	2.8492	43.8458	15.4580	45.7541	26.3899	40.5476	31.3980	38.6169	37.2644	36.5351	42.0453	34.4261	46.8982	30.9443	62.0989	28.5986	101.5823	18.1075	101.8992	27.3449	101.5823	18.1075
it14	16/04/2018 10:47:09	1.7618	0.3297	Dico paga lentamente	-10.9984	3.8563	-15.1843	16.1278	-12.1686	28.2219	-4.8061	37.5803	4.9643	44.2434	16.4437	45.8916	26.8435	40.9470	31.7353	39.0311	36.8350	37.2041	41.7301	34.5758	46.1573	30.7303	61.7790	29.0166	101.5728	18.2756	101.9211	27.7440	101.5728	18.2756
it14	16/04/2018 10:47:09	1.7784	0.3463	Dico paga lentamente	-11.1907	4.0605	-15.5574	16.0323	-11.8504	28.3954	-4.7403	38.3226	5.5900	45.0555	17.7452	46.5092	28.3431	41.5102	33.4157	38.5110	38.4102	36.0261	43.2679	33.2753	47.4079	29.8620	62.2260	29.1057	100.6651	19.0499	101.4776	28.4121	100.6651	19.0499
it14	16/04/2018 10:47:09	1.7950	0.3629	Dico paga lentamente	-10.2817	4.1886	-14.1480	16.7583	-9.6811	28.7963	-3.4694	39.1222	5.7808	45.9971	17.2882	48.3388	27.7055	44.0147	32.8273	40.6764	37.1783	38.3463	41.7556	35.2402	45.3053	31.1169	61.8256	29.6023	100.2447	19.1239	101.4104	28.2141	100.2447	19.1239
it14	16/04/2018 10:47:09	1.8117	0.3796	Dico paga lentamente	-9.9464	4.1837	-12.8765	17.1305	-8.5015	28.8557	-3.5735	39.2676	5.2072	47.2802	16.1863	50.3921	27.4466	46.0598	32.3111	42.5127	36.3042	40.1154	41.5048	36.6321	46.0719	33.1220	61.7775	30.1233	100.1393	18.7046	101.5565	27.2284	100.1393	18.7046
it14	16/04/2018 10:47:09	1.8283	0.3962	Dico paga lentamente	-9.9043	3.6555	-13.7857	16.0624	-8.8629	28.3030	-3.5625	38.5990	4.7135	47.4955	15.3089	51.2957	26.8721	46.2486	31.4893	42.9091	35.5551	40.1754	39.9431	37.5575	45.6209	30.8936	62.8572	30.8821	99.7285	19.9654	101.5014	28.7567	99.7285	19.9654
it14	16/04/2018 10:47:09	1.8449	0.4128	Dico paga lentamente	-10.3397	3.7472	-13.1918	17.1337	-8.6356	29.3448	-2.4719	39.6180	5.6745	48.5096	16.7972	51.3802	27.7615	45.7327	32.4195	42.1830	36.4017	39.9800	41.5582	35.9345	45.9220	31.8809	63.7696	31.1509	99.5183	20.2712	101.1466	29.4330	99.5183	20.2712
it14	16/04/2018 10:47:09	1.8615	0.4294	Dico paga lentamente	-10.3357	4.0268	-13.9961	16.5146	-9.4547	28.7730	-3.7381	39.2403	4.2536	48.1273	15.5018	51.2386	26.4799	46.8517	31.1872	42.9231	35.5297	40.5563	40.5668	36.8799	45.2663	33.1902	64.2375	31.4585	99.4562	19.5439	100.7874	28.6081	99.4562	19.5439
it14	16/04/2018 10:47:09	1.8782	0.4461	Dico paga lentamente	-9.7707	4.5233	-13.7591	16.8379	-9.0469	28.6758	-3.3159	38.9558	4.9901	47.8780	16.2343	51.0527	27.3629	46.8382	32.6428	43.6418	36.2453	40.0277	41.7640	36.7080	45.7705	32.5766	64.0560	31.5602	99.6545	19.7766	100.9664	29.0654	99.6545	19.7766
it14	16/04/2018 10:47:09	1.8948	0.4627	Dico paga lentamente	-10.2398	4.2987	-14.3072	16.4037	-9.2716	27.9502	-3.1689	38.4417	5.2341	46.8899	17.6471	50.0131	29.7317	45.0480	34.4435	41.5735	39.0086	39.1679	43.6850	36.5411	49.0703	33.5176	63.9486	31.8264	99.8824	19.7459	101.4416	29.0149	99.8824	19.7459
it14	16/04/2018 10:47:09	1.9115	0.4794	Dico paga lentamente	-10.8947	3.1387	-13.6656	16.6994	-8.7060	28.4780	-2.5795	39.0861	6.2683	47.3501	18.4273	49.8913	31.1346	44.6208	35.5406	41.0086	40.3670	38.0809	45.5850	35.2405	51.5004	33.2292	63.3778	31.4196	99.8593	19.7094	101.1142	28.4111	99.8593	19.7094
it14	16/04/2018 10:47:09	1.9281	0.4960	Dico paga lentamente	-10.4908	2.8626	-15.4880	15.3361	-9.4326	27.7994	-2.6944	38.0307	6.8460	46.8892	19.5273	49.5184	32.4245	44.0835	36.9250	40.5043	41.9417	38.0768	46.8904	35.6455	53.4203	33.9114	63.0645	31.0448	100.4361	19.2264	100.9734	28.6471	100.4361	19.2264
it14	16/04/2018 10:47:09	1.9447	0.5126	Dico paga lentamente	-10.1079	3.3423	-14.7618	16.1119	-9.4813	29.2397	-2.6912	39.9111	7.3626	48.2045	20.9772	49.8857	32.4726	43.9548	37.3816	41.0090	42.2471	38.7059	48.3035	36.7859	54.1761	34.1789	62.9443	30.6043	101.0118	18.1671	101.8679	27.3053	101.0118	18.1671
it14	16/04/2018 10:47:09	1.9614	0.5293	Dico paga lentamente	-9.4045	4.2278	-13.4874	16.6872	-9.8541	29.3931	-2.7019	39.7050	7.5461	47.6883	19.8751	49.9252	32.0153	44.8706	36.5928	42.3987	42.3614	40.8082	47.6646	38.7881	53.5524	36.8497	63.1168	30.5806	100.8420	18.4636	101.6531	27.5823	100.8420	18.4636
it14	16/04/2018 10:47:09	1.9780	0.5459	Dico paga lentamente	-9.1343	3.6867	-13.7069	16.1842	-9.8174	29.1412	-3.2754	39.2616	7.0668	47.1268	19.3579	50.3565	31.7585	46.8607	37.0517	44.4330	42.1533	42.7050	47.5136	41.0682	53.5033	39.1033	63.1451	30.1232	101.6948	18.5250	102.1991	27.9832	101.6948	18.5250
it14	16/04/2018 10:47:09	1.9947	0.5625	Dico paga lentamente	-8.9411	4.5991	-13.3382	17.2399	-9.1107	29.7638	-2.2101	40.1768	8.6745	47.5863	21.3088	50.8856	33.5437	47.2906	38.9324	44.8644	44.4791	43.1023	50.2240	41.5923	56.0170	40.2318	63.2194	29.7230	101.8702	18.5310	102.2843	28.1816	101.8702	18.5310
it14	16/04/2018 10:47:09	2.0113	0.5792	Dico paga lentamente	-9.3519	4.9633	-12.2058	17.8711	-8.6008	30.8004	-1.5899	41.2303	9.7239	48.3918	22.2072	51.2826	34.7732	47.5407	39.7906	45.1039	45.2656	43.2268	50.8573	41.8768	56.3163	41.0090	63.6176	29.4948	102.2130	18.5436	102.6534	28.6923	102.2130	18.5436
it14	16/04/2018 10:47:09	2.0279	0.5958	Dico paga lentamente	-10.0769	4.6506	-13.2095	17.5191	-8.5133	30.5018	-1.7730	41.2405	9.5407	48.5785	21.9865	52.2289	34.2345	49.1659	39.0291	46.5744	44.0806	44.6676	49.2700	43.2003	54.2230	41.2899	63.9655	28.9606	103.1210	18.3585	103.0479	28.2087	103.1210	18.3585
it14	16/04/2018 10:47:09	2.0445	0.6124	Dico paga lentamente	-9.0494	4.2464	-11.8448	17.3409	-7.7449	30.2454	-0.7443	41.1186	10.3188	48.1824	22.5289	52.5227	35.3075	49.3749	40.0202	46.5248	45.1026	44.2494	50.5609	42.6714	55.8063	41.7444	63.5430	28.8846	103.2558	18.7040	103.4190	28.5372	103.2558	18.7040
it14	16/04/2018 10:47:09	2.0612	0.6291	Dico paga lentamente	-8.7455	4.9177	-11.3454	18.1234	-6.9899	30.9259	0.2125	41.6855	10.6287	48.8821	23.1915	52.5443	35.5198	49.5037	40.1687	46.1109	45.1918	43.7548	50.7429	42.0535	56.6416	40.3738	63.5808	28.5970	103.1088	18.6573	103.5770	28.9244	103.1088	18.6573
it14	16/04/2018 10:47:09	2.0778	0.6457	Dico paga lentamente	-8.9391	4.8079	-11.2082	17.5301	-7.2078	30.1507	-0.3851	40.7124	10.2958	48.4677	22.5333	52.5315	35.4888	50.0986	40.0071	46.5591	44.4223	43.4843	49.5235	41.3706	54.4217	39.3846	64.0117	28.4202	104.1064	18.6114	104.2136	28.6396	104.1064	18.6114
it14	16/04/2018 10:47:09	2.0944	0.6623	Dico paga lentamente	-9.0344	5.0543	-10.1402	18.0360	-5.3040	30.2398	1.5154	41.2219	12.2010	48.2615	25.4815	52.6021	37.4219	48.8563	41.7372	44.8128	46.7967	42.1165	52.8098	40.1146	57.5556	37.4276	63.7914	28.3233	104.0296	18.8862	104.4744	28.3928	104.0296	18.8862
it14	16/04/2018 10:47:09	2.1111	0.6790	Dico paga lentamente	-8.8745	5.6795	-9.6697	18.7962	-4.9854	31.1105	1.8970	41.5605	12.2089	48.3593	24.2140	52.2357	36.6993	49.1413	41.0022	45.4277	45.5515	42.2939	50.8034	40.0823	56.4379	38.1920	64.3370	28.1800	104.5100	18.7936	104.7017	29.7695	104.5100	18.7936
it14	16/04/2018 10:47:14	1.1815	0.0073	Dico poto lentamente	-4.0862	9.2098	-0.9319	20.7108	1.7335	32.3561	6.5078	43.8656	14.6194	51.5700	25.4563	56.0530	36.6563	51.5949	40.9745	48.2054	44.2491	44.1120	46.6140	39.5476	48.4578	33.7902	64.4907	26.6812	102.1832	19.9014	102.5328	29.0935	102.1832	19.9014
it14	16/04/2018 10:47:14	1.1981	0.0239	Dico poto lentamente	-3.9294	10.0262	-1.0733	21.8096	1.6849	34.6597	7.0018	45.8600	15.4855	54.2086	27.0296	56.2575	36.9220	51.1915	41.0817	46.8014	44.5951	42.6140	46.8155	37.6944	47.5159	32.1950	64.0655	25.4409	102.0741	19.9634	102.4480	29.0634	102.0741	19.9634
it14	16/04/2018 10:47:14	1.2148	0.0406	Dico poto lentamente	-4.7039	10.7777	-3.0106	23.6703	0.1240	35.7924	5.8577	46.8254	14.8030	53.9010	26.8098	55.0892	36.0124	49.3085	39.9254	44.4887	42.0797	40.4086	44.2534	34.7739	46.6783	28.6097	64.2898	25.6691	102.0071	19.5258	102.3872	28.6823	102.0071	19.5258
it14	16/04/2018 10:47:14	1.2314	0.0572	Dico poto lentamente	-6.7703	8.5155	-5.6354	20.6932	-3.8312	33.0303	1.8534	43.7034	9.7033	53.1316	20.1731	54.9142	32.0285	50.5115	37.0238	46.8490	39.7618	43.0254	42.4734	38.1224	45.3355	32.2116	64.0632	26.8032	102.2144	19.3496	102.7305	28.2041	102.2144	19.3496
it14	16/04/2018 10:47:14	1.2481	0.0739	Dico poto lentamente	-7.0799	8.9760	-5.4512	20.6390	-3.7823	33.3527	-1.2375	45.2490	6.6815	52.9651	17.6507	54.4886	28.6855	49.2160	33.3935	45.2298	37.9283	41.2300	40.9402	35.8157	42.0232	29.6324	63.5421	27.0814	102.3927	18.4890	102.6174	27.3222	102.3927	18.4890
it14	16/04/2018 10:47:14	1.2647	0.0905	Dico poto lentamente	-7.6164	7.3181	-8.6195	20.0672	-6.7871	32.2903	-2.2079	42.8079	6.2736	50.7233	16.7316	53.5790	26.9851	48.1155	31.3996	44.1563	35.7442	39.6041	38.7842	34.9577	40.5215	28.7225	63.3333	27.3080	102.6734	18.3096	102.5427	27.4917	102.6734	18.3096
it14	16/04/2018 10:47:14	1.2813	0.1071	Dico poto lentamente	-7.9883	5.8459	-9.9543	18.3840	-8.5729	30.7649	-3.6840	41.7444	5.7085	50.0014	15.0781	52.3980	25.5073	47.2083	29.8044	43.3318	34.2664	38.8601	37.0809	34.3050	39.0443	29.0668	62.9839	27.4045	103.0741	18.3923	102.4512	28.0419	103.0741	18.3923
it14	16/04/2018 10:47:14	1.2980	0.1238	Dico poto lentamente	-7.9032	5.3023	-10.9345	17.5673	-10.3799	30.3463	-5.6499	40.8342	3.3413	48.2271	13.8405	50.7094	24.0797	45.2009	29.0097	41.1223	33.4813	37.3737	36.8890	32.2652	39.8471	27.7943	62.5031	27.9438	102.8018	18.2816	102.8671	27.9840	102.8018	18.2816
it14	16/04/2018 10:47:14	1.3146	0.1404	Dico poto lentamente	-8.0254	6.0645	-11.1043	19.4129	-10.1830	31.8918	-4.1043	43.0080	5.2243	49.4946	16.2417	50.0547	25.4758	43.9313	30.0006	39.6427	34.5964	36.6250	38.1080	32.0505	40.5006	27.7999	61.8815	27.4792	102.7901	17.8783	102.8369	27.3209	102.7901	17.8783
it14	16/04/2018 10:47:14	1.3313	0.1570	Dico poto lentamente	-8.4678	5.2697	-12.7690	18.1385	-11.8488	31.1048	-6.5619	41.8804	3.0210	48.7302	14.6076	49.6931	24.4210	43.6424	29.0809	39.7237	33.6084	36.6573	37.6896	32.4269	39.9368	28.2258	62.0945	27.6430	102.5127	17.2937	102.6123	27.3065	102.5127	17.2937
it14	16/04/2018 10:47:14	1.3479	0.1737	Dico poto lentamente	-8.6152	5.6748	-11.8586	19.3318	-11.2028	31.5806	-5.2396	42.2030	4.4313	48.6390	15.2844	48.6332	24.5085	42.1221	29.2673	38.7071	34.1891	36.1158	38.3970	32.4098	41.1486	27.9594	62.1941	27.7916	102.7759	17.7280	103.0018	27.5245	102.7759	17.7280
it14	16/04/2018 10:47:14	1.3645	0.1903	Dico poto lentamente	-9.3248	5.5907	-12.5791	18.9868	-10.6742	31.6667	-5.0611	42.3295	5.5141	48.5664	16.5915	48.2497	25.5762	40.7094	30.6599	37.3799	34.8713	34.6541	39.5471	31.2749	42.7955	27.2616	61.8932	27.6843	102.3177	17.9122	102.8033	27.7142	102.3177	17.9122
it14	16/04/2018 10:47:14	1.3811	0.2069	Dico poto lentamente	-9.6676	5.2594	-13.2880	18.6697	-11.2069	31.4145	-5.3730	41.8550	4.3609	48.0149	15.3964	47.6357	23.6929	39.9724	28.7278	36.6104	33.6905	34.8418	38.5541	31.5751	41.7756	27.2314	61.8247	28.2042	101.8990	17.7913	102.3531	27.3628	101.8990	17.7913
it14	16/04/2018 10:47:14	1.3978	0.2236	Dico poto lentamente	-9.5615	5.5570	-13.5048	18.6377	-11.1493	31.4627	-5.5431	41.7334	3.6001	47.7105	15.4118	46.8062	23.0825	39.7876	28.4183	36.3433	34.0371	34.3455	38.9262	31.4953	42.0977	26.9387	61.4891	27.9809	101.7348	17.9389	101.8863	27.4622	101.7348	17.9389
it14	16/04/2018 10:47:14	1.4144	0.2402	Dico poto lentamente	-9.6643	5.4795	-14.4746	17.9890	-12.7479	30.2015	-7.8741	40.3066	1.8386	46.5578	13.3992	46.3462	22.1787	39.1789	27.2843	35.9762	33.0976	34.3390	38.5479	30.8018	41.9306	26.1716	62.2060	28.2893	101.5868	17.8007	101.8259	27.3588	101.5868	17.8007
it14	16/04/2018 10:47:14	1.4311	0.2569	Dico poto lentamente	-9.8517	4.3323	-14.4264	16.9404	-13.5092	29.6440	-8.5791	39.9526	1.5204	46.0094	12.2787	45.5956	20.8830	38.1018	26.3972	35.0362	32.3794	33.6339	37.8665	30.9984	41.5382	26.3957	62.2033	28.5739	101.5302	17.7337	101.9136	27.1196	101.5302	17.7337
it14	16/04/2018 10:47:14	1.4477	0.2735	Dico poto lentamente	-9.5227	3.8297	-14.7836	16.1477	-14.6558	28.9771	-10.1792	39.1540	0.2836	45.3646	11.4873	46.0419	20.2244	38.4804	25.6696	35.4302	31.8519	34.3063	37.5653	32.6626	41.6132	28.7053	61.8968	28.8016	101.7489	17.6777	101.5663	27.2565	101.7489	17.6777
it14	16/04/2018 10:47:14	1.4643	0.2901	Dico poto lentamente	-11.2601	3.8564	-16.3020	16.2186	-16.0087	28.9652	-10.7847	39.6435	-0.7421	45.1550	10.1631	45.5073	18.8489	37.3023	24.3195	34.6093	30.6251	33.6669	36.3652	31.4345	40.5123	27.4704	63.3018	29.4077	101.6609	17.6755	101.3972	27.1106	101.6609	17.6755
it14	16/04/2018 10:47:14	1.4809	0.3068	Dico poto lentamente	-10.2959	3.7678	-15.3290	16.1533	-14.5234	28.9277	-10.0438	39.7517	-0.5820	44.6018	11.2506	43.7655	19.8090	36.5187	25.5183	34.2429	31.5063	33.2802	37.0977	31.1664	41.7577	27.5680	62.7232	29.9202	101.3530	17.7934	101.2886	27.1858	101.3530	17.7934
it14	16/04/2018 10:47:14	1.4976	0.3234	Dico poto lentamente	-10.2913	3.8576	-16.5367	15.8605	-16.0839	28.8698	-10.6505	39.6730	-0.0057	44.8029	11.6384	43.6824	20.9912	35.7303	26.5767	32.9177	33.1066	32.3102	38.6194	29.8768	43.0478	26.5560	63.0423	29.8490	101.4721	18.3098	101.4230	27.2570	101.4721	18.3098
it14	16/04/2018 10:47:14	1.5142	0.3400	Dico poto lentamente	-11.0516	3.9244	-16.9907	16.4431	-16.2391	29.8278	-9.5482	40.2579	2.4738	45.0383	13.4167	41.5166	23.7033	33.8064	29.5925	31.7843	36.1286	31.1231	41.9156	30.0046	47.3256	27.1217	63.1611	29.9695	102.3003	18.8101	102.1456	27.5189	102.3003	18.8101
it14	16/04/2018 10:47:14	1.5308	0.3566	Dico poto lentamente	-10.9171	3.4810	-16.4295	15.7943	-15.8305	29.4992	-9.1321	40.2912	2.1044	44.3027	14.2051	40.5463	25.3709	33.8045	31.2580	32.6867	37.9949	32.4295	43.8213	32.2697	48.8137	30.3419	62.6961	29.7882	101.4423	17.8868	102.0524	26.2196	101.4423	17.8868
it14	16/04/2018 10:47:14	1.5475	0.3733	Dico poto lentamente	-11.1766	4.4660	-15.5655	17.2549	-14.3280	31.5650	-6.8837	41.9290	5.4858	44.9032	16.6711	40.7124	27.3546	34.0873	33.0851	32.9323	39.9141	32.8591	45.3033	32.9284	50.1099	32.5819	62.4520	29.5067	101.9749	18.5314	102.3750	27.3298	101.9749	18.5314
it14	16/04/2018 10:47:14	1.5641	0.3899	Dico poto lentamente	-10.8951	4.5297	-15.8891	17.2243	-14.5449	30.5308	-7.1134	40.0818	5.1255	43.6619	16.5019	41.5298	27.9403	36.4314	33.7560	34.9173	40.7546	34.6354	45.9263	35.3053	52.1331	36.4448	62.6376	29.4002	102.9238	18.3347	102.8312	27.3378	102.9238	18.3347
it14	16/04/2018 10:47:14	1.5808	0.4066	Dico poto lentamente	-9.9581	4.7346	-15.6249	16.7855	-13.4681	29.9622	-6.4494	39.5230	4.6750	43.3104	16.7208	41.9559	29.1398	37.0721	35.4467	36.5064	41.6023	36.2148	47.3490	36.5848	53.7211	38.4093	62.6411	30.0092	103.1154	18.0189	103.6996	27.7585	103.1154	18.0189
it14	16/04/2018 10:47:14	1.5974	0.4232	Dico poto lentamente	-10.1830	4.2402	-15.5178	15.8223	-13.9883	28.8674	-7.5225	38.8465	3.9231	43.5459	16.2287	42.2943	28.0343	38.8492	34.4077	37.7232	40.4687	37.2674	45.8449	36.5144	51.2717	36.1288	63.0795	30.0812	104.9123	16.6313	104.5213	27.0827	104.9123	16.6313
it14	16/04/2018 10:47:14	1.6140	0.4398	Dico poto lentamente	-9.6057	3.7227	-14.4708	15.9910	-12.5159	28.8846	-6.0439	39.2557	5.2901	42.7622	17.5435	40.9869	29.5326	37.7250	35.7054	36.9362	41.8153	36.0149	47.3302	35.8233	53.2118	36.1013	64.1903	30.6644	103.7981	18.6977	104.6289	28.6546	103.7981	18.6977
it14	16/04/2018 10:47:14	1.6307	0.4565	Dico poto lentamente	-9.8197	4.3671	-14.2742	16.6335	-11.1921	29.3497	-4.8344	39.3888	6.5199	43.0042	18.4262	41.5251	30.0638	38.8363	36.0453	37.6119	41.8237	37.0866	47.0780	36.5580	53.2398	37.1016	63.9281	30.2039	103.9074	18.6283	104.3660	29.0038	103.9074	18.6283
