Client family name	Date Time of recording	Time of sample in recording	Time of sample in annot	Prompt	X0 DLC_Tongue	Y0 DLC_Tongue	X1 DLC_Tongue	Y1 DLC_Tongue	X2 DLC_Tongue	Y2 DLC_Tongue	X3 DLC_Tongue	Y3 DLC_Tongue	X4 DLC_Tongue	Y4 DLC_Tongue	X5 DLC_Tongue	Y5 DLC_Tongue	X6 DLC_Tongue	Y6 DLC_Tongue	X7 DLC_Tongue	Y7 DLC_Tongue	X8 DLC_Tongue	Y8 DLC_Tongue	X9 DLC_Tongue	Y9 DLC_Tongue	X10 DLC_Tongue	Y10 DLC_Tongue	X0 DLC_HyoidMandible	Y0 DLC_HyoidMandible	X1 DLC_HyoidMandible	Y1 DLC_HyoidMandible	X0 DLC_ShorttendonMandible	Y0 DLC_ShorttendonMandible	X1 DLC_ShorttendonMandible	Y1 DLC_ShorttendonMandible
it07	28/07/2017 15:38:24	0.8920	0.2121	Dico pata lentamente	-9.8109	10.7742	-12.1094	25.0826	-11.0791	40.7536	-2.8231	51.2670	8.2857	53.3479	18.9624	49.9209	27.5699	42.8283	32.3034	40.2145	38.3571	39.2659	43.9702	36.7740	48.4076	33.7208	78.8454	23.4407	124.2907	23.1251	121.6104	33.5641	124.2907	23.1251
it07	28/07/2017 15:38:24	0.9116	0.2316	Dico pata lentamente	-12.2475	9.7387	-14.7887	23.9072	-13.8760	38.7157	-5.0229	49.4905	6.4956	50.5507	17.6455	47.0537	27.6918	43.5259	33.5220	41.7388	38.0867	40.1380	44.0512	39.5772	49.0855	37.3489	79.6279	24.6146	123.8170	22.1389	121.6648	33.3841	123.8170	22.1389
it07	28/07/2017 15:38:24	0.9312	0.2512	Dico pata lentamente	-11.7265	10.6155	-16.1273	24.9207	-13.4343	39.9395	-3.0944	49.5614	10.2700	49.2600	22.4036	45.3655	34.6178	42.2881	39.8073	41.5765	46.2949	40.4483	52.4338	38.5080	57.3725	36.4381	79.5992	24.4736	124.0861	23.4009	122.1713	33.3806	124.0861	23.4009
it07	28/07/2017 15:38:24	0.9508	0.2708	Dico pata lentamente	-11.5056	10.6447	-14.9864	24.3235	-12.0471	38.5670	-1.0859	46.8543	11.7996	47.5528	24.5471	44.9396	36.6066	42.4631	42.5080	41.7297	49.2838	41.3265	55.5237	39.5140	61.5267	37.3804	78.6418	25.5957	124.5359	24.8166	122.0675	35.7072	124.5359	24.8166
it07	28/07/2017 15:38:24	0.9704	0.2904	Dico pata lentamente	-12.5114	11.1382	-14.4511	24.2971	-12.5217	38.3544	-2.0468	46.0272	9.9458	48.8422	22.7968	47.0726	34.7849	44.1000	40.5315	44.0440	48.0609	43.9508	55.1188	43.1849	61.3510	42.0014	80.5499	24.9435	125.4804	24.0682	122.8845	34.3022	125.4804	24.0682
it07	28/07/2017 15:38:24	0.9900	0.3100	Dico pata lentamente	-12.4841	11.8165	-15.4039	26.0433	-11.2404	39.7620	-0.6230	46.8475	11.9269	49.0315	25.2489	48.4156	36.1280	45.6109	42.0859	45.1020	48.2625	45.5847	55.2212	45.7672	62.1503	45.0625	80.6625	25.9608	125.6785	24.0567	123.7296	34.6164	125.6785	24.0567
it07	28/07/2017 15:38:24	1.0096	0.3296	Dico pata lentamente	-11.8145	10.1541	-16.3850	23.7690	-12.5967	37.9449	-2.0821	44.9706	10.1891	47.9086	22.5229	47.3259	33.2704	45.7931	38.1521	45.6471	44.6727	46.6407	51.5862	47.7645	57.4030	47.9492	82.0249	28.0829	125.8912	24.1058	123.3004	35.3302	125.8912	24.1058
it07	28/07/2017 15:38:24	1.0292	0.3493	Dico pata lentamente	-12.7638	10.7509	-17.2167	24.2924	-13.6402	38.7544	-1.8599	45.2056	10.3356	47.8280	22.7447	47.5217	33.7171	46.0551	39.8455	45.1554	45.6600	45.0622	52.2936	43.9870	58.0044	42.5811	83.3280	28.3902	125.3858	24.3602	123.8967	34.3457	125.3858	24.3602
it07	28/07/2017 15:38:24	1.0488	0.3688	Dico pata lentamente	-12.5543	10.2101	-16.7646	24.0531	-12.6441	38.5610	-1.5525	45.5752	11.0321	48.5399	23.3941	48.5773	34.6335	46.1619	40.9975	44.6000	46.7370	43.6552	53.0032	42.0564	59.1598	39.4491	83.1233	28.0354	125.8549	25.0246	123.3144	35.1418	125.8549	25.0246
it07	28/07/2017 15:38:24	1.0684	0.3884	Dico pata lentamente	-10.7467	11.0238	-13.7661	24.7795	-11.1054	39.9165	-0.0794	47.1881	12.5219	51.1352	24.9502	50.2917	35.2405	45.7207	41.5367	43.6865	47.1705	42.1522	52.9690	40.0287	58.8461	37.4876	82.3590	28.1240	125.4611	25.7002	122.6214	36.5814	125.4611	25.7002
it07	28/07/2017 15:38:24	1.0880	0.4080	Dico pata lentamente	-10.6424	10.5204	-13.8221	24.8765	-12.1605	39.6588	-2.3606	49.4838	10.4171	53.7266	22.3589	51.1452	32.5552	45.4643	37.5045	43.3949	43.5381	42.5071	49.3491	40.6874	55.0635	38.1508	81.9861	28.4295	125.2940	24.7354	122.6756	35.1252	125.2940	24.7354
it07	28/07/2017 15:38:24	1.1076	0.4276	Dico pata lentamente	-9.4230	11.2958	-12.4602	25.4027	-11.6041	40.3945	-4.4997	51.7194	7.9711	56.7244	20.9429	55.1053	31.5845	49.6811	36.1155	48.3338	43.3309	47.4702	49.9153	45.9913	55.6910	44.8168	81.4728	25.9013	125.7511	22.7818	123.5606	34.1317	125.7511	22.7818
it07	28/07/2017 15:38:24	1.1272	0.4472	Dico pata lentamente	-7.6776	9.7329	-10.4505	24.9409	-9.1909	40.0968	-2.4965	52.3519	8.9234	58.5271	21.9780	57.5941	33.2996	51.5857	38.2438	49.8061	46.1061	49.9276	53.5355	49.7194	58.7497	48.3171	80.8845	24.9112	125.7753	23.1782	123.6839	34.3106	125.7753	23.1782
it07	28/07/2017 15:38:24	1.1468	0.4668	Dico pata lentamente	-6.8898	10.1544	-7.3119	26.2832	-5.5329	40.7304	1.5771	54.3363	13.2187	61.0695	25.7250	59.6856	34.8319	51.6596	39.5278	50.0637	46.8736	49.1045	53.4512	48.0778	58.6088	46.3467	80.5806	24.1858	125.9031	23.9521	124.3199	34.4441	125.9031	23.9521
it07	28/07/2017 15:38:24	1.1664	0.4864	Dico pata lentamente	-6.4830	12.1566	-7.1385	27.7962	-4.6413	44.0257	3.7976	57.5126	15.9864	62.5594	27.7955	59.3984	36.9285	50.9376	41.4212	48.7962	48.0502	48.4952	53.9566	47.5099	58.8596	44.5161	79.6236	24.4177	125.7495	24.3549	123.8789	35.3005	125.7495	24.3549
it07	28/07/2017 15:38:24	1.1860	0.5060	Dico pata lentamente	-6.3941	10.0903	-5.5804	25.7917	-2.3875	40.3099	4.2277	54.9483	14.9959	62.3382	27.5825	62.1198	36.9377	51.8795	40.8424	48.3899	47.2761	46.0895	52.5922	43.5331	58.0712	40.3212	79.1767	24.8201	125.7478	24.8864	123.6313	35.7572	125.7478	24.8864
it07	28/07/2017 15:38:24	1.2056	0.5256	Dico pata lentamente	-6.8529	12.5064	-6.1927	27.9098	-3.1401	43.0809	3.4364	56.9042	15.5085	63.8170	29.0669	62.0781	38.8713	51.7645	44.0100	47.7319	49.9022	44.3165	55.2773	41.1462	61.1624	37.9065	79.4165	23.9937	126.1860	24.8685	124.2625	35.0439	126.1860	24.8685
it07	28/07/2017 15:38:24	1.2252	0.5452	Dico pata lentamente	-5.6979	12.0874	-3.0651	27.6883	0.9130	43.1655	7.6097	56.4083	19.0444	63.8571	32.8999	60.2463	41.3065	50.2202	46.9461	47.3632	52.2569	45.1013	57.9571	42.6373	63.1012	38.9908	79.9569	24.2035	125.8951	24.7387	123.9629	35.9414	125.8951	24.7387
it07	28/07/2017 15:38:29	0.6718	0.0113	Dico pogo lentamente	-4.4162	12.8202	-3.2811	27.3755	-4.0605	44.8202	1.3791	61.1739	12.6803	68.4492	25.0332	71.8006	35.8413	65.5387	41.0085	59.5399	44.9503	50.8583	48.8792	45.0005	52.0945	39.4091	80.9118	23.3587	125.8774	22.8000	123.4463	34.0279	125.8774	22.8000
it07	28/07/2017 15:38:29	0.6914	0.0309	Dico pogo lentamente	-5.4527	14.4399	-7.5666	28.6464	-9.3998	46.3054	-2.5097	60.3982	8.4583	68.8991	24.3367	74.6346	43.5744	80.4160	43.2856	65.0409	45.8894	58.0904	44.4506	50.4057	49.1073	45.0484	81.3942	22.2966	126.5036	22.9963	124.2368	35.3196	126.5036	22.9963
it07	28/07/2017 15:38:29	0.7110	0.0505	Dico pogo lentamente	-5.6727	13.0863	-11.1659	28.5046	-14.1491	45.1825	-8.0809	60.4355	3.1872	67.5285	16.7385	71.4958	27.4415	67.7581	33.6180	63.4478	38.2473	57.1287	41.3064	51.8581	44.1103	45.6947	81.6578	23.8228	126.9536	22.2738	124.6002	34.6886	126.9536	22.2738
it07	28/07/2017 15:38:29	0.7306	0.0701	Dico pogo lentamente	-6.1754	13.3962	-8.4757	28.1197	-9.5291	44.3951	-2.9796	57.9119	6.9278	66.3176	19.4725	70.2520	30.4661	63.0936	35.0625	57.9634	38.7093	54.0543	41.9793	48.3179	44.8090	41.5562	80.4597	23.8806	127.2007	22.8877	124.2558	34.1829	127.2007	22.8877
it07	28/07/2017 15:38:29	0.7502	0.0897	Dico pogo lentamente	-7.1575	14.6758	-10.3197	30.0409	-13.9028	47.1361	-7.3198	62.5596	4.1572	68.8382	16.9237	70.7145	27.3915	65.4495	32.3979	60.1042	36.8572	54.4924	40.9993	50.1493	40.9554	43.2880	80.4472	22.6337	127.2469	23.9334	123.8784	36.5143	127.2469	23.9334
it07	28/07/2017 15:38:29	0.7698	0.1093	Dico pogo lentamente	-7.2199	14.8840	-8.1632	29.8418	-9.3735	46.0610	-3.3061	60.2856	7.7598	66.1807	20.7213	68.7636	29.1182	61.7041	32.9312	57.1329	38.8262	52.8795	42.5402	47.4855	41.8866	41.3878	79.7850	22.4319	127.3433	24.1979	123.4006	35.2000	127.3433	24.1979
it07	28/07/2017 15:38:29	0.7894	0.1289	Dico pogo lentamente	-7.4415	13.3547	-8.4842	28.7623	-8.4168	43.6458	-2.2698	56.5180	7.8297	65.5359	18.5051	67.5485	25.3989	58.8639	35.5447	55.8146	37.7908	49.9800	41.2508	46.2110	40.2677	38.9729	80.1496	22.7403	127.6091	23.9580	123.9350	35.2662	127.6091	23.9580
it07	28/07/2017 15:38:29	0.8090	0.1485	Dico pogo lentamente	-5.8964	13.1210	-6.3501	27.3392	-5.2077	40.8763	1.3691	54.0353	8.9469	60.6613	21.3984	62.8257	29.0202	55.6781	33.1885	51.0320	37.3662	48.3551	41.5962	45.3126	43.6986	38.7886	79.6482	22.4910	127.2147	24.1998	122.7067	34.6459	127.2147	24.1998
it07	28/07/2017 15:38:29	0.8286	0.1681	Dico pogo lentamente	-6.8041	12.6464	-7.7353	26.7448	-7.5072	40.4658	-1.0702	52.8722	8.0843	59.1410	18.9570	59.5174	27.4600	51.4198	31.6685	46.2255	35.7325	43.3773	41.2592	40.9765	44.6059	36.0369	79.8595	22.6368	126.6842	24.4301	122.3254	34.7319	126.6842	24.4301
it07	28/07/2017 15:38:29	0.8482	0.1877	Dico pogo lentamente	-6.6651	11.8750	-8.0610	25.7806	-8.2159	40.1566	-1.1508	52.3932	6.6158	58.8257	17.9931	59.1874	25.7165	51.1200	29.1209	44.8161	33.6400	42.1906	39.3181	40.5310	42.7617	35.5409	79.7831	23.2135	126.5706	23.7035	123.0812	34.5704	126.5706	23.7035
it07	28/07/2017 15:38:29	0.8678	0.2073	Dico pogo lentamente	-8.8261	13.6705	-11.1637	26.6526	-11.7981	41.6639	-4.0871	52.8083	5.3334	56.7719	15.1391	57.0946	23.4857	49.0611	26.7137	44.6776	31.5558	42.2813	37.1278	39.7318	41.7786	35.4943	79.9708	23.3245	126.8885	23.4076	123.5722	34.4860	126.8885	23.4076
it07	28/07/2017 15:38:29	0.8874	0.2269	Dico pogo lentamente	-7.9841	10.8363	-10.1548	24.3255	-11.0354	39.3021	-5.6091	51.0477	4.3806	57.1893	15.4632	57.1992	24.3082	48.5586	28.0279	43.6130	32.7623	40.7501	38.4697	38.2241	42.4775	33.9759	79.0815	23.9295	126.5080	23.9271	122.8024	34.9451	126.5080	23.9271
it07	28/07/2017 15:38:29	0.9070	0.2465	Dico pogo lentamente	-8.9568	12.7913	-11.3950	25.8061	-11.6596	41.5502	-5.0368	52.8248	6.7621	57.3745	16.0221	59.4768	23.2719	52.1767	28.3414	47.8064	32.0110	44.3038	37.3648	42.6051	41.5258	37.7686	79.0658	24.2522	126.7357	23.1579	123.5623	34.8210	126.7357	23.1579
it07	28/07/2017 15:38:29	0.9266	0.2661	Dico pogo lentamente	-9.5891	11.2796	-12.4168	24.4942	-13.4795	38.6165	-7.8850	51.4060	2.0364	57.1507	12.1878	56.8252	23.3422	49.6766	27.3481	44.6153	32.6753	42.4750	38.4547	41.9615	42.9995	38.4548	79.5703	24.0606	125.8948	22.7111	122.8908	33.9660	125.8948	22.7111
it07	28/07/2017 15:38:29	0.9462	0.2857	Dico pogo lentamente	-10.7753	12.9860	-12.8351	26.1624	-14.3349	40.3564	-8.6849	52.9128	2.8171	56.7683	14.7629	56.6786	24.8424	48.8992	29.8939	44.2782	35.3816	43.6563	40.7070	42.0685	45.8287	39.7094	79.4404	23.9378	124.9758	22.1143	122.7119	34.0160	124.9758	22.1143
it07	28/07/2017 15:38:29	0.9658	0.3053	Dico pogo lentamente	-10.4397	12.5914	-12.1630	26.4289	-13.2375	41.6142	-6.0178	53.4536	3.6885	58.3320	15.7480	58.3140	25.7367	50.3982	29.2816	45.2096	34.5603	45.0124	39.9093	43.9196	44.8188	41.2189	79.6024	24.2089	125.1824	22.2916	122.3498	34.0771	125.1824	22.2916
it07	28/07/2017 15:38:29	0.9854	0.3249	Dico pogo lentamente	-10.7198	11.9307	-13.5864	25.6898	-14.7880	39.5918	-8.7440	52.6530	1.1914	59.5610	13.8792	63.4531	24.2978	55.9027	28.8511	51.7769	34.6334	49.2209	39.0655	46.3705	43.2306	39.4116	79.7087	24.6531	124.9799	22.8874	122.6686	34.2451	124.9799	22.8874
it07	28/07/2017 15:38:29	1.0050	0.3445	Dico pogo lentamente	-11.3041	12.3514	-13.1609	27.5391	-14.3307	43.4399	-7.0615	57.8298	4.5749	65.0043	17.1854	67.9257	26.9555	63.9591	33.0252	57.3389	37.7616	54.8202	41.4888	50.5786	43.4061	45.6118	80.1852	24.7691	126.7079	23.5667	123.8037	34.8052	126.7079	23.5667
it07	28/07/2017 15:38:29	1.0246	0.3641	Dico pogo lentamente	-11.0623	13.2548	-14.0246	29.1171	-13.3890	44.8625	-6.2946	58.3518	3.4782	65.4381	16.8818	71.2254	26.2505	67.4312	31.0524	60.6933	35.4611	55.7753	38.6281	51.0423	40.6451	44.4453	80.8587	25.6813	127.1650	22.4578	125.1736	33.7148	127.1650	22.4578
it07	28/07/2017 15:38:29	1.0442	0.3836	Dico pogo lentamente	-10.7794	12.4093	-14.7544	27.6176	-16.3220	42.8200	-8.9374	56.3112	0.0910	63.0081	13.1476	69.4428	25.0326	65.7168	30.0344	59.2107	32.6295	55.6302	35.3252	51.2658	38.1282	44.5280	82.1229	26.4477	126.7033	22.2633	124.3326	33.8248	126.7033	22.2633
it07	28/07/2017 15:38:29	1.0638	0.4033	Dico pogo lentamente	-10.8290	13.1670	-14.5314	28.1339	-15.8543	43.5189	-7.1232	55.2660	0.6805	62.8823	14.6505	79.2595	30.9821	78.6816	33.4269	65.0449	35.9602	58.2234	34.9075	50.3884	36.5574	42.7943	82.1949	27.5735	126.6187	22.1838	124.9139	34.6785	126.6187	22.1838
it07	28/07/2017 15:38:29	1.0834	0.4229	Dico pogo lentamente	-10.2899	11.9541	-14.4108	27.8280	-16.3184	44.6450	-8.5816	58.5106	0.1348	65.0612	15.1873	69.9994	24.4611	65.8550	30.0212	60.1627	35.4002	56.3024	38.0587	51.7002	41.2177	44.3719	82.1415	27.1840	126.0651	23.0439	124.1353	34.3995	126.0651	23.0439
it07	28/07/2017 15:38:29	1.1030	0.4425	Dico pogo lentamente	-10.9741	11.9528	-15.2911	27.2343	-16.4307	43.1831	-10.7215	56.7908	-0.1570	64.2676	12.3388	71.4568	23.6518	65.6925	29.5285	62.4527	34.1452	54.4759	36.8069	48.6564	39.8635	41.0870	81.6530	26.7546	126.4393	22.5827	123.9166	33.4832	126.4393	22.5827
it07	28/07/2017 15:38:29	1.1226	0.4621	Dico pogo lentamente	-9.6196	15.2624	-10.9787	29.0245	-11.0265	42.5586	-4.0304	56.1292	4.1960	63.1084	15.0481	64.7943	22.8493	55.1897	26.9990	50.7582	33.9370	47.0966	39.2524	43.9755	42.4999	39.6513	80.6837	24.7579	127.2517	24.3659	123.5886	35.0173	127.2517	24.3659
it07	28/07/2017 15:38:29	1.1422	0.4817	Dico pogo lentamente	-9.5526	15.2887	-11.7036	29.3292	-11.0327	44.6239	-3.0363	56.8043	5.7820	61.2111	17.3660	61.8325	25.8042	51.7233	33.7729	50.9923	38.3111	49.6846	42.0898	48.2518	45.0677	47.2507	79.9585	23.6566	126.1160	22.0824	123.8451	34.2493	126.1160	22.0824
it07	28/07/2017 15:38:29	1.1618	0.5012	Dico pogo lentamente	-8.3689	12.3432	-9.6345	27.7633	-10.3565	44.4116	-2.8280	57.4128	7.0101	62.6197	19.5134	60.4053	28.9600	52.6852	35.3773	51.1129	41.4027	50.2696	47.2500	50.1124	53.1156	49.6984	80.0289	23.8165	126.2427	22.7567	123.7713	33.9791	126.2427	22.7567
it07	28/07/2017 15:38:29	1.1814	0.5209	Dico pogo lentamente	-7.8154	10.7230	-8.4525	27.0619	-6.6669	42.5040	0.1967	55.7706	11.2316	61.4098	22.8956	59.0799	32.9218	53.5990	38.6850	52.5070	43.8669	52.2831	51.0859	52.5972	56.7514	52.1415	80.6654	23.7390	126.1721	22.8599	124.1065	34.8668	126.1721	22.8599
it07	28/07/2017 15:38:29	1.2010	0.5405	Dico pogo lentamente	-7.1880	10.0352	-7.1458	26.5740	-5.2432	41.6409	2.2606	56.1347	13.0476	62.7237	25.5624	59.9070	35.5456	53.0514	40.8287	51.9405	47.7863	51.6194	54.4826	51.3287	59.9128	49.6464	80.3319	23.5463	125.4765	22.7054	123.6395	33.9306	125.4765	22.7054
it07	28/07/2017 15:38:29	1.2206	0.5601	Dico pogo lentamente	-7.1104	10.4462	-7.3963	27.1079	-4.4855	41.8011	2.4920	55.9385	13.3062	63.0757	25.7899	60.8772	35.4307	53.4618	39.7919	51.7204	47.5891	50.7076	53.7649	49.3300	58.5532	46.5877	79.7714	23.7188	126.1091	22.9936	124.2468	34.7096	126.1091	22.9936
it07	28/07/2017 15:38:29	1.2402	0.5797	Dico pogo lentamente	-7.4023	10.5410	-6.0727	27.5615	-2.0369	41.7280	3.9260	55.6088	14.8715	62.4789	26.9467	59.1916	36.6530	50.9709	41.8658	49.0054	48.2156	47.1449	53.9123	44.9175	59.4928	42.0837	80.3055	23.8918	125.5615	23.7077	123.7298	34.2881	125.5615	23.7077
it07	28/07/2017 15:38:29	1.2598	0.5992	Dico pogo lentamente	-6.5322	11.1864	-4.4803	27.7136	-0.3806	43.0287	5.9718	56.4640	16.8511	63.0904	28.5027	58.5951	38.7599	51.0514	45.0235	47.8935	50.4653	45.8934	56.1387	43.9728	61.8932	40.6755	79.4816	24.2348	125.7269	24.2950	124.0220	35.0808	125.7269	24.2950
it07	28/07/2017 15:38:29	1.2794	0.6189	Dico pogo lentamente	-6.3879	11.3894	-4.3686	27.5654	0.2323	42.9929	6.3274	56.6115	17.8157	63.2059	29.9954	60.0060	40.3695	50.8130	47.0260	48.2721	52.8145	46.1196	58.6746	44.4155	64.2341	40.4696	80.6264	24.2932	126.3036	24.4625	123.9785	35.8112	126.3036	24.4625
it07	28/07/2017 15:38:35	0.7954	0.0004	Dico podo lentamente	-3.5507	13.8709	-3.6760	27.9713	-2.2203	44.4274	7.0386	57.9643	18.8211	65.9303	31.5872	67.7861	41.8670	59.0354	44.2923	52.8530	46.5803	47.0154	49.8162	41.0758	53.2329	34.9900	79.6603	23.2616	127.5010	25.6203	124.4380	36.1965	127.5010	25.6203
it07	28/07/2017 15:38:35	0.8151	0.0200	Dico podo lentamente	-3.1163	14.5030	-7.2819	31.7279	-9.6503	49.6192	-1.6358	64.5275	9.8369	69.6857	25.1341	70.3188	34.4652	62.9000	39.8677	56.9231	43.7616	53.6763	47.5989	48.5682	51.9115	42.0772	80.6164	22.6398	127.9835	24.1102	125.5894	36.2106	127.9835	24.1102
it07	28/07/2017 15:38:35	0.8347	0.0396	Dico podo lentamente	-1.7198	14.6491	-5.5256	30.4578	-8.6988	47.7606	-1.0414	61.5566	8.9058	68.2847	26.2345	72.0975	35.2382	65.8615	42.3593	60.9176	43.5712	54.5124	45.2667	49.3217	47.2965	43.7635	80.8477	22.7934	128.8996	24.5433	126.4035	36.4930	128.8996	24.5433
it07	28/07/2017 15:38:35	0.8542	0.0592	Dico podo lentamente	-3.2052	14.3237	-6.4825	29.9391	-8.3311	46.8647	-0.0543	61.1806	8.3045	67.0512	22.8466	68.7104	33.5159	64.9522	39.4926	60.3138	41.9540	54.2820	43.8844	48.5084	46.2776	42.8530	80.7442	22.6388	127.8390	24.8626	125.1038	36.2481	127.8390	24.8626
it07	28/07/2017 15:38:35	0.8738	0.0788	Dico podo lentamente	-5.9878	13.7521	-7.2420	28.4176	-7.5908	44.4104	-0.0841	58.8153	9.6290	66.7906	20.6965	73.1498	37.9433	70.0426	42.0467	65.7451	40.2723	55.0724	41.5291	49.6311	41.6497	42.2312	80.5837	24.2753	127.1894	24.7481	124.7232	35.6697	127.1894	24.7481
it07	28/07/2017 15:38:35	0.8934	0.0984	Dico podo lentamente	-6.3482	13.9581	-7.7642	32.1071	-8.5257	50.7220	-1.2005	64.4862	11.2341	74.6044	27.0834	77.3071	38.8931	69.8283	43.3544	64.4875	48.5945	59.0052	53.4743	54.3952	59.2635	49.9682	80.5668	22.5475	128.5465	24.4218	125.4930	36.9299	128.5465	24.4218
it07	28/07/2017 15:38:35	0.9130	0.1180	Dico podo lentamente	-8.2764	16.3888	-8.7214	28.8222	-8.4825	45.6520	-0.8512	57.3766	10.5277	64.6877	23.4415	67.7345	34.7921	62.0828	38.3730	56.4167	40.3151	51.4302	42.0641	46.6035	42.3038	37.4216	80.3048	22.5346	126.7680	25.3136	123.9153	35.9666	126.7680	25.3136
it07	28/07/2017 15:38:35	0.9326	0.1376	Dico podo lentamente	-7.9312	11.7958	-7.5078	26.9420	-7.4435	42.1363	-1.2488	55.5708	6.2729	61.7185	20.9463	65.3056	29.1571	56.6412	35.4593	53.4258	40.7039	50.3135	44.2637	45.6922	45.2047	37.4113	80.0137	22.6123	128.1424	24.8875	124.9952	35.5018	128.1424	24.8875
