Client family name	Date Time of recording	Time of sample in recording	Time of sample in annot	Prompt	X0 DLC_Tongue	Y0 DLC_Tongue	X1 DLC_Tongue	Y1 DLC_Tongue	X2 DLC_Tongue	Y2 DLC_Tongue	X3 DLC_Tongue	Y3 DLC_Tongue	X4 DLC_Tongue	Y4 DLC_Tongue	X5 DLC_Tongue	Y5 DLC_Tongue	X6 DLC_Tongue	Y6 DLC_Tongue	X7 DLC_Tongue	Y7 DLC_Tongue	X8 DLC_Tongue	Y8 DLC_Tongue	X9 DLC_Tongue	Y9 DLC_Tongue	X10 DLC_Tongue	Y10 DLC_Tongue	X0 DLC_HyoidMandible	Y0 DLC_HyoidMandible	X1 DLC_HyoidMandible	Y1 DLC_HyoidMandible	X0 DLC_ShorttendonMandible	Y0 DLC_ShorttendonMandible	X1 DLC_ShorttendonMandible	Y1 DLC_ShorttendonMandible
it05	11/06/2017 16:46:46	1.1143	0.0094	Dico pudu lentamente	-0.1583	8.7858	6.9297	19.7580	12.0468	33.4281	18.0188	45.9489	26.1994	52.4935	37.0461	54.1578	46.8153	46.7231	50.1084	42.6162	52.9893	38.1711	55.5116	34.5027	57.0862	29.4583	100.1339	20.0280	139.4292	19.9924	138.4566	30.5028	139.4292	19.9924
it05	11/06/2017 16:46:46	1.1374	0.0324	Dico pudu lentamente	0.5767	9.9517	7.5993	21.2808	10.7808	36.2233	17.0134	46.8741	26.0674	52.9202	37.1839	53.6688	46.4629	48.0460	49.3744	42.8055	51.5435	38.5860	53.8529	33.3939	56.1352	28.1705	98.9679	20.2792	140.0239	20.5068	138.5761	31.0010	140.0239	20.5068
it05	11/06/2017 16:46:46	1.1605	0.0555	Dico pudu lentamente	1.4163	9.9093	6.9296	22.8362	8.6730	37.2117	15.0410	48.1489	23.5232	54.8499	34.5623	55.1183	43.7097	48.6390	47.1405	43.5130	50.0781	39.0363	52.8359	34.6248	54.4383	29.5042	99.1173	20.3051	139.1078	19.5815	138.5926	29.9905	139.1078	19.5815
it05	11/06/2017 16:46:46	1.1836	0.0786	Dico pudu lentamente	-0.5062	10.3358	4.2647	23.8001	5.8494	38.1677	11.3732	48.1460	20.3645	55.2978	31.4323	55.6470	38.9540	49.5988	43.0239	45.0332	45.9356	40.0523	48.6177	35.2041	51.0505	29.9107	98.1837	21.5274	138.4302	18.4447	138.5400	29.2219	138.4302	18.4447
it05	11/06/2017 16:46:46	1.2067	0.1017	Dico pudu lentamente	0.7417	9.7580	3.7675	23.2316	5.6520	37.5002	10.1464	48.7690	18.6749	53.6506	30.4122	55.0219	38.1305	49.8634	41.3265	44.9900	44.0123	40.0900	46.6285	34.3024	48.9209	28.7231	98.0264	20.6314	138.1581	18.0408	138.1459	28.6158	138.1581	18.0408
it05	11/06/2017 16:46:46	1.2298	0.1248	Dico pudu lentamente	-0.2967	9.1286	2.6006	22.7668	4.3963	36.2382	8.8717	47.7145	18.3316	51.9432	30.0449	53.6359	37.8428	48.1679	40.4932	43.6004	43.6498	38.7865	46.3911	33.7853	48.7472	28.6275	97.4089	21.2177	137.7011	17.6845	138.2617	28.2558	137.7011	17.6845
it05	11/06/2017 16:46:46	1.2529	0.1479	Dico pudu lentamente	-3.2479	8.1833	-0.9720	21.7238	0.1482	34.8411	4.3694	46.2030	13.0102	51.7598	24.7872	52.7138	32.9988	47.3247	36.4282	42.9769	39.3526	38.9555	42.8936	34.2845	45.9513	28.9452	97.6901	22.6677	137.0072	16.3304	137.3596	27.0440	137.0072	16.3304
it05	11/06/2017 16:46:46	1.2760	0.1710	Dico pudu lentamente	-3.8524	8.6733	-1.2643	21.6772	-0.0163	34.1175	4.8395	45.3818	13.3656	50.9134	25.4511	51.5390	34.0242	45.5116	37.6006	41.1269	40.8596	38.3166	45.0274	33.7132	48.8980	28.3181	97.4640	22.6656	137.0102	16.6751	137.4503	27.2988	137.0102	16.6751
it05	11/06/2017 16:46:46	1.2991	0.1941	Dico pudu lentamente	-4.5195	9.0665	-2.4219	22.4776	-0.3732	34.1548	4.9621	45.5228	13.8493	50.7274	24.8336	50.1528	34.4025	44.2781	38.2512	40.2244	41.3833	37.8783	45.3492	33.6662	49.7610	28.1350	97.5723	22.6711	137.6297	17.0957	138.2093	27.3647	137.6297	17.0957
it05	11/06/2017 16:46:46	1.3221	0.2172	Dico pudu lentamente	-6.8164	8.6486	-3.4072	22.4234	-1.1054	34.3649	4.7141	45.3390	13.8064	51.0207	24.9437	50.0541	34.2048	44.2495	38.5485	40.0806	41.6344	37.6233	46.7483	32.6427	50.1281	27.2612	97.5128	22.4509	137.1849	17.1953	138.0056	27.2808	137.1849	17.1953
it05	11/06/2017 16:46:46	1.3452	0.2402	Dico pudu lentamente	-6.8143	8.8745	-3.4178	22.3414	-1.8627	34.3526	3.9668	44.9796	12.0859	50.3894	23.8512	50.4909	32.9539	44.5925	37.6211	40.7544	40.6866	38.3655	44.8937	34.0637	49.6206	29.0859	97.5578	22.3419	137.1208	16.8006	137.7607	26.7817	137.1208	16.8006
it05	11/06/2017 16:46:46	1.3683	0.2634	Dico pudu lentamente	-6.7662	8.6202	-3.7497	22.1379	-2.1099	33.8801	4.0710	45.0841	13.2320	50.2832	24.9839	48.9714	34.0171	42.6554	38.3881	39.3684	42.6463	36.6411	48.1272	32.8488	52.6140	27.8181	98.0444	23.0312	137.1044	17.3840	137.6059	27.6041	137.1044	17.3840
it05	11/06/2017 16:46:46	1.3914	0.2865	Dico pudu lentamente	-4.6746	9.4274	-3.8010	21.8614	-3.0228	33.8857	3.1928	44.7429	11.5701	50.3956	21.8613	49.7871	32.1129	43.0094	37.1846	39.1281	40.4700	36.9926	45.8796	32.6180	49.5154	27.8385	98.5836	23.6697	137.0344	17.6372	137.4782	27.4567	137.0344	17.6372
it05	11/06/2017 16:46:46	1.4145	0.3095	Dico pudu lentamente	-5.4802	9.0066	-4.5437	21.6957	-3.7921	34.0220	1.8682	44.1204	9.7934	49.7451	21.4435	49.4750	30.9827	43.7391	36.0627	40.0251	39.3889	38.0404	44.6436	34.0300	48.2791	29.2155	98.1427	23.6072	137.2178	17.0973	137.7598	27.1261	137.2178	17.0973
it05	11/06/2017 16:46:46	1.4376	0.3326	Dico pudu lentamente	-5.2969	8.6131	-3.9963	21.4617	-3.9137	33.7762	0.9740	44.3880	8.5863	49.7134	19.8423	51.2145	30.1162	45.7013	34.4102	41.8342	37.4806	38.2377	41.0314	34.3480	44.0952	29.1771	98.2223	22.9433	136.8449	16.7558	137.8707	27.6921	136.8449	16.7558
it05	11/06/2017 16:46:46	1.4607	0.3557	Dico pudu lentamente	-4.2176	9.0977	-3.4109	22.4498	-3.6026	35.2080	1.9831	47.1499	8.4743	51.4753	20.2065	52.6532	30.7838	46.6159	35.0817	42.3104	37.0047	38.4350	40.0489	34.1911	42.5593	28.1908	98.1214	22.1415	136.7431	16.5979	138.1372	27.3150	136.7431	16.5979
it05	11/06/2017 16:46:46	1.4838	0.3788	Dico pudu lentamente	-3.2524	11.1532	-3.4745	23.8083	-2.9909	37.2890	1.9433	47.8758	10.0607	52.9156	22.6723	52.1654	30.7390	47.1254	34.6350	42.9224	36.5879	39.0715	40.1507	34.5818	43.2069	28.0597	97.3598	22.4047	136.1249	15.6243	137.9329	26.7217	136.1249	15.6243
it05	11/06/2017 16:46:46	1.5069	0.4019	Dico pudu lentamente	-3.3095	10.0698	-2.9939	22.8638	-3.8901	35.9321	1.8950	49.6067	9.7391	54.1017	19.6791	55.8434	30.2857	49.5537	34.8012	44.6726	37.1920	40.4161	39.9649	36.1004	42.0930	30.0942	97.9152	21.2503	136.3170	15.3277	137.9026	26.6389	136.3170	15.3277
