Client family name	Date Time of recording	Time of sample in recording	Time of sample in annot	Prompt	Annotation Title	X0 DLC_Tongue	Y0 DLC_Tongue	X1 DLC_Tongue	Y1 DLC_Tongue	X2 DLC_Tongue	Y2 DLC_Tongue	X3 DLC_Tongue	Y3 DLC_Tongue	X4 DLC_Tongue	Y4 DLC_Tongue	X5 DLC_Tongue	Y5 DLC_Tongue	X6 DLC_Tongue	Y6 DLC_Tongue	X7 DLC_Tongue	Y7 DLC_Tongue	X8 DLC_Tongue	Y8 DLC_Tongue	X9 DLC_Tongue	Y9 DLC_Tongue	X10 DLC_Tongue	Y10 DLC_Tongue	X0 DLC_HyoidMandible	Y0 DLC_HyoidMandible	X1 DLC_HyoidMandible	Y1 DLC_HyoidMandible	X0 DLC_ShorttendonMandible	Y0 DLC_ShorttendonMandible	X1 DLC_ShorttendonMandible	Y1 DLC_ShorttendonMandible
it01	29/11/2016 15:11:52	1.2144	0.1374	Dico bogo lentamente	O	34.2127	27.2526	35.5693	41.3762	42.3629	54.5565	49.1863	67.5475	57.2471	78.3095	71.0601	81.1585	81.8295	73.6065	84.9423	67.8906	89.5235	64.3192	95.7100	62.9646	102.1183	64.2002	43.8851	19.7944	86.8797	22.8053	85.8250	31.9235	86.8797	22.8053
it01	29/11/2016 15:11:57	1.3689	0.1108	Dico putu lentamente	u	42.9242	27.2418	45.0155	42.6201	46.2734	59.2931	53.2286	71.8035	63.8026	78.9457	76.2479	79.6602	87.6133	75.3590	92.7122	73.2304	98.1932	69.8926	104.0646	66.9440	108.0255	64.6232	44.4973	18.0629	88.1384	24.0018	87.8676	32.9468	88.1384	24.0018
it01	29/11/2016 15:12:03	1.1327	0.1300	Dico bata lentamente	a	33.5937	28.2875	32.4282	40.7702	40.2849	52.6393	51.5211	61.6089	63.2768	68.7937	77.1321	72.3397	89.8098	71.4205	94.9353	69.9584	100.2360	67.6116	104.6025	65.4446	108.6643	63.9920	44.7318	21.4512	86.2527	22.9932	85.5382	32.1500	86.2527	22.9932
it01	29/11/2016 15:12:08	1.1867	0.1059	Dico bucu lentamente	u	42.3735	29.2257	41.3869	43.3085	41.0372	56.4937	45.7398	66.3254	52.9933	77.4593	66.5177	82.8046	76.0436	75.9403	79.9996	68.6977	84.7474	66.3408	89.6964	62.3483	93.0041	55.3874	44.8744	17.8377	89.2608	23.5369	88.5347	31.4806	89.2608	23.5369
it01	29/11/2016 15:12:13	1.2260	0.1409	Dico baca lentamente	a	34.6309	28.8468	35.6576	41.4563	43.3178	53.5910	50.7938	66.5631	59.8101	76.1697	73.9298	79.4351	85.1580	72.6301	89.2710	67.7620	93.4192	63.7330	98.1480	60.9036	103.8879	59.0749	44.6736	20.7179	86.3597	21.4690	85.7275	30.5263	86.3597	21.4690
it01	29/11/2016 15:12:19	1.2727	0.1254	Dico butu lentamente	u	44.8895	27.3756	46.2263	42.4991	47.2016	58.9059	53.3839	71.4030	64.1469	78.8286	76.4049	78.7853	88.0147	74.6357	93.1630	72.1842	98.4047	69.3974	103.9262	66.7295	109.1477	64.4742	44.6409	17.8461	89.4937	24.6700	89.4000	32.6731	89.4937	24.6700
it01	29/11/2016 15:12:24	1.1754	0.1195	Dico bugu lentamente	u	43.3933	28.5448	44.1110	42.4763	41.4556	56.6502	44.2277	69.1798	53.3109	78.1350	66.4283	81.7642	77.1697	75.1802	81.8989	70.8050	86.0407	67.3632	90.2749	63.1665	93.4076	57.2220	44.5232	17.8464	89.4028	24.4951	87.8621	32.3422	89.4028	24.4951
it01	29/11/2016 15:12:30	1.1852	0.1147	Dico pudu lentamente	u	46.6527	28.6211	48.2083	42.2476	48.3940	57.7944	52.7251	69.5846	64.1055	78.4280	76.4524	77.9152	87.5864	73.9043	93.0553	71.1882	98.5589	68.5757	103.9924	65.7453	108.8488	63.4706	45.1940	19.0036	88.3016	23.8338	87.6296	32.3493	88.3016	23.8338
it01	29/11/2016 15:12:36	1.3984	0.1384	Dico baga lentamente	a	35.8912	27.1578	37.0859	40.5624	44.7715	53.8240	52.9761	67.5055	62.6631	77.4597	76.4151	79.8702	88.1491	74.0595	91.8648	70.2991	94.9151	66.2631	100.4668	62.6314	105.5561	59.8158	44.4825	20.1562	86.1010	21.9076	85.2928	30.8990	86.1010	21.9076
it01	29/11/2016 15:12:42	1.3554	0.1283	Dico pogo lentamente	O	35.5775	27.5352	36.3210	40.6779	42.8122	53.7587	50.9352	65.9747	58.6580	77.2149	71.3251	80.1528	83.0050	73.7415	87.0589	70.1309	91.5417	65.2437	97.7486	63.7391	102.7725	60.3301	44.0574	19.1292	85.8638	21.7415	84.7991	30.7933	85.8638	21.7415
