Client family name	Date Time of recording	Time of sample in recording	Time of sample in annot	Prompt	X0 DLC_Tongue	Y0 DLC_Tongue	X1 DLC_Tongue	Y1 DLC_Tongue	X2 DLC_Tongue	Y2 DLC_Tongue	X3 DLC_Tongue	Y3 DLC_Tongue	X4 DLC_Tongue	Y4 DLC_Tongue	X5 DLC_Tongue	Y5 DLC_Tongue	X6 DLC_Tongue	Y6 DLC_Tongue	X7 DLC_Tongue	Y7 DLC_Tongue	X8 DLC_Tongue	Y8 DLC_Tongue	X9 DLC_Tongue	Y9 DLC_Tongue	X10 DLC_Tongue	Y10 DLC_Tongue	X0 DLC_HyoidMandible	Y0 DLC_HyoidMandible	X1 DLC_HyoidMandible	Y1 DLC_HyoidMandible	X0 DLC_ShorttendonMandible	Y0 DLC_ShorttendonMandible	X1 DLC_ShorttendonMandible	Y1 DLC_ShorttendonMandible
it09	05/02/2018 12:08:15	1.4928	0.3089	Dico poto lentamente	-4.0623	6.0739	-8.0896	14.6861	-4.1521	25.2902	3.1965	32.9671	13.9564	37.2376	24.7764	36.2147	35.2280	33.6244	39.7592	32.4753	45.4300	31.2175	51.3135	30.8770	56.4542	32.2777	62.9722	32.1691	104.0529	24.1539	103.9712	30.4157	104.0529	24.1539
it09	05/02/2018 12:08:15	1.5094	0.3255	Dico poto lentamente	-3.6029	6.8538	-6.7491	16.5190	-2.8913	26.1237	4.9121	32.9171	14.5030	36.9059	25.0332	36.4477	35.1109	33.7706	39.5980	32.6243	44.7914	31.3336	50.6826	31.4803	55.9314	32.9058	63.1138	31.5869	102.9959	24.1007	103.2258	31.1811	102.9959	24.1007
it09	05/02/2018 12:08:15	1.5260	0.3420	Dico poto lentamente	-3.8656	5.5172	-6.0587	14.4774	-2.4798	24.0075	4.0612	31.5712	13.3803	36.1805	24.1255	36.0166	33.4539	34.1124	38.2982	33.4421	43.0242	32.3769	47.9692	32.4758	53.0047	33.4405	63.4228	32.7483	101.4288	23.6801	101.4804	30.4949	101.4288	23.6801
it09	05/02/2018 12:08:15	1.5426	0.3586	Dico poto lentamente	-3.4443	5.8495	-5.3711	15.3511	-1.9675	24.9537	4.6747	32.3180	14.2661	36.4040	24.7955	36.0394	34.2300	33.7557	38.8569	32.6412	44.3329	31.8457	49.8044	31.8921	54.4062	31.7444	63.7709	32.6162	102.4455	23.9770	102.0612	30.4462	102.4455	23.9770
it09	05/02/2018 12:08:15	1.5592	0.3752	Dico poto lentamente	-2.3540	6.6291	-4.6390	16.2355	-1.5794	25.8655	5.1303	33.0786	14.7778	36.8490	25.5861	35.9245	34.7877	33.5674	40.0545	32.5545	46.1829	31.5945	51.2352	31.4003	55.9201	29.8431	64.2941	32.9628	103.1248	24.4427	102.3007	31.1641	103.1248	24.4427
it09	05/02/2018 12:08:15	1.5757	0.3918	Dico poto lentamente	-4.2699	5.5923	-6.6837	15.4378	-3.6201	25.9128	2.6214	33.7495	12.5220	38.5276	23.5250	39.1976	34.2972	37.2824	39.8770	35.8436	45.1130	34.0924	49.0021	31.9407	53.1053	28.8633	64.6143	32.9397	103.0874	22.6961	103.5161	29.4855	103.0874	22.6961
it09	05/02/2018 12:08:15	1.5923	0.4084	Dico poto lentamente	-4.2516	6.2976	-4.4977	16.3673	-1.0039	26.4005	5.0920	34.6737	15.5338	38.9677	26.9158	39.1515	38.0318	37.4664	43.1017	36.0013	47.9826	34.1178	51.9433	32.5569	56.1759	30.3922	64.0170	32.5504	103.3017	23.6790	103.1000	30.1516	103.3017	23.6790
it09	05/02/2018 12:08:15	1.6089	0.4249	Dico poto lentamente	-3.1133	6.7780	-4.5321	16.7475	0.2084	26.4746	6.3867	34.6330	15.5999	39.1159	26.9349	40.2283	36.6518	39.3910	41.3285	39.0261	46.2131	38.3931	50.9838	36.9768	55.6025	36.1773	62.2143	31.2263	100.5736	22.7559	100.3078	29.4812	100.5736	22.7559
it09	05/02/2018 12:08:15	1.6255	0.4415	Dico poto lentamente	-2.6367	5.4539	-4.3565	15.6916	0.2201	25.1898	6.7600	33.3805	16.0338	38.7663	26.6571	40.7893	37.4801	40.4427	43.1930	39.4767	48.5282	38.9012	53.1224	38.1566	58.0548	37.9678	61.9929	31.4456	101.9029	21.6134	102.0813	29.3432	101.9029	21.6134
it09	05/02/2018 12:08:15	1.6421	0.4581	Dico poto lentamente	-1.1509	5.9557	-2.9287	16.0713	1.2978	26.2610	8.0628	34.3576	17.6272	39.6703	27.7583	42.0544	38.1485	41.4597	42.1431	41.1669	48.3209	39.6628	52.0511	38.8874	49.6792	22.8407	61.7579	31.0331	100.0929	20.9616	100.2608	28.0616	100.0929	20.9616
it09	05/02/2018 12:08:15	1.6586	0.4747	Dico poto lentamente	-1.4003	6.6469	-3.3762	17.2144	0.5687	27.1131	8.1846	35.0095	18.3848	40.4249	28.1241	42.7154	37.8790	43.3004	42.8090	42.6052	47.4023	41.5540	50.1065	40.1951	54.9392	37.8557	61.7853	29.5114	100.1488	20.5476	100.2672	27.7715	100.1488	20.5476
it09	05/02/2018 12:08:15	1.6752	0.4913	Dico poto lentamente	-1.9604	7.6091	-3.1628	18.1628	1.9720	27.8775	9.2404	35.3950	18.2753	40.5530	28.3839	43.1343	38.5795	43.4882	43.3739	42.6132	48.3053	40.6719	50.8437	38.3359	53.4734	34.6919	61.8287	29.3580	100.1825	20.4675	100.4993	27.6437	100.1825	20.4675
it09	05/02/2018 12:08:15	1.6918	0.5078	Dico poto lentamente	0.6476	7.9015	-0.2204	18.0585	5.3348	28.0504	13.9016	35.0411	23.1637	39.4898	33.9097	41.2289	43.1980	40.5740	48.3314	39.2672	52.6541	38.6460	54.9412	36.5671	59.2685	33.3396	61.3165	29.6146	100.8253	22.0919	100.5588	29.4440	100.8253	22.0919
it09	05/02/2018 12:08:15	1.7084	0.5244	Dico poto lentamente	-0.3660	6.6967	-0.5805	15.8287	4.1958	25.1943	11.9124	32.7449	21.8355	38.2844	31.3799	40.1167	40.4482	40.0124	47.2885	38.0497	50.7041	37.9134	52.9791	36.0005	55.1544	33.8979	62.7449	28.5146	100.4546	23.1036	99.3945	30.5991	100.4546	23.1036
it09	05/02/2018 12:08:19	0.8094	0.0030	Dico pudu lentamente	-0.7355	11.0041	1.4502	20.9776	6.1669	30.3572	15.2921	38.0715	24.1192	43.6255	33.6232	47.1846	43.1630	44.8372	46.4883	43.0951	50.6894	41.2437	55.2815	40.3397	58.6617	39.0671	62.3153	27.9070	103.3885	25.6844	101.8691	34.0848	103.3885	25.6844
it09	05/02/2018 12:08:19	0.8260	0.0196	Dico pudu lentamente	-0.4317	8.8826	2.3053	18.2563	7.3621	26.7112	13.5152	36.4260	20.3997	43.5043	30.1463	47.0109	39.6773	45.8263	43.5090	44.3338	47.2726	42.6420	50.5399	42.2639	54.4883	41.1538	62.6071	28.3324	101.6022	24.3630	101.8326	31.6232	101.6022	24.3630
it09	05/02/2018 12:08:19	0.8426	0.0361	Dico pudu lentamente	3.6675	10.1298	6.0251	19.6604	9.1871	29.9374	15.9732	40.5497	23.5604	47.3759	32.9886	49.5354	43.3650	45.1898	46.6394	43.3615	50.0804	42.3026	55.1462	40.7352	57.2864	39.5244	62.7180	28.0796	101.2902	24.4265	101.8826	32.7953	101.2902	24.4265
it09	05/02/2018 12:08:19	0.8592	0.0527	Dico pudu lentamente	3.6049	9.1310	5.0607	19.4693	6.5737	31.5956	13.5094	42.2489	22.1639	47.8263	33.0149	48.6379	43.0008	43.3423	46.1601	41.4837	49.1787	39.6115	53.1457	37.0441	55.2176	30.9028	62.2349	28.7160	100.7998	23.5447	101.6110	30.2167	100.7998	23.5447
it09	05/02/2018 12:08:19	0.8757	0.0693	Dico pudu lentamente	-0.0343	10.5345	0.9394	21.4676	5.1454	31.5791	11.8112	41.3073	20.7555	47.3068	31.6974	47.9905	41.0947	42.2806	44.3788	40.4456	47.6218	38.0839	50.4395	36.5719	52.0192	29.2753	61.0176	29.6057	100.7237	23.2319	101.9652	29.9365	100.7237	23.2319
it09	05/02/2018 12:08:19	0.8923	0.0859	Dico pudu lentamente	1.0480	10.5804	2.1136	20.1880	5.1735	30.4591	10.8349	40.5972	19.9793	46.6034	29.5397	47.5252	39.1190	41.7059	42.0926	39.2676	46.6742	35.7616	49.0570	32.3669	50.0742	26.0044	60.4637	28.8197	99.9011	22.9797	100.1364	29.8539	99.9011	22.9797
it09	05/02/2018 12:08:19	0.9089	0.1025	Dico pudu lentamente	-0.4319	11.5256	-0.4659	21.9821	2.5314	32.2922	7.9912	41.8928	16.3487	47.8557	26.4096	48.6696	36.6397	42.5274	40.4326	40.5927	43.6549	37.8794	46.7763	34.2023	46.7373	27.4558	60.3021	27.8943	99.2212	21.1258	100.3035	27.5937	99.2212	21.1258
it09	05/02/2018 12:08:19	0.9255	0.1190	Dico pudu lentamente	0.4252	10.3094	-0.8208	20.8052	1.2067	31.0217	7.2171	40.4834	16.0113	46.0238	26.0979	46.6074	35.8554	40.9265	39.2698	38.6707	42.3913	35.6150	43.8538	31.7024	45.4735	26.7960	60.7145	28.7081	101.6737	23.1921	101.3082	30.1071	101.6737	23.1921
it09	05/02/2018 12:08:19	0.9421	0.1356	Dico pudu lentamente	0.7748	9.6138	0.4172	19.7010	1.0186	31.1197	6.3437	41.1911	15.0542	45.5543	24.8623	46.6047	33.3835	43.7547	37.6364	40.5358	40.9956	38.1702	44.0388	34.7650	45.7309	29.8798	60.5639	29.2134	101.8186	23.7896	100.3641	30.5608	101.8186	23.7896
it09	05/02/2018 12:08:19	0.9586	0.1522	Dico pudu lentamente	0.0130	10.2506	-1.7070	20.6594	-0.0768	31.0142	5.9793	40.7294	14.2989	46.5730	24.8610	48.6126	34.1961	44.5606	37.4996	41.3851	40.7039	38.9039	44.2621	36.0254	46.0253	31.8333	59.8696	28.8572	101.2397	23.7774	102.1559	31.5992	101.2397	23.7774
it09	05/02/2018 12:08:19	0.9752	0.1688	Dico pudu lentamente	-0.0982	10.2954	-1.0660	20.6605	2.1029	31.0479	7.5304	41.1946	15.6089	46.6076	25.3603	49.1242	34.9918	46.2749	38.4825	44.8235	41.9717	40.2097	45.1406	37.4735	51.0938	40.5923	59.6835	28.9817	101.5139	22.7911	101.1568	29.1846	101.5139	22.7911
it09	05/02/2018 12:08:19	0.9918	0.1854	Dico pudu lentamente	-1.9566	9.5797	-2.7636	19.2462	-0.1685	29.4609	7.1159	38.2348	16.0245	45.2073	26.3170	46.9950	36.7645	44.9751	39.7027	42.5058	43.9294	41.3231	47.3892	39.3847	50.6553	37.7208	60.3724	29.2394	102.9837	27.4591	102.4949	37.1743	102.9837	27.4591
it09	05/02/2018 12:08:19	1.0084	0.2019	Dico pudu lentamente	-1.4762	9.6564	-1.9941	19.0064	0.5428	27.3588	7.6399	38.4713	13.0908	44.6319	24.1796	48.5004	33.9792	46.5294	38.3326	44.9350	41.2237	42.4250	44.9055	41.2986	49.7637	41.5026	59.8609	28.9280	101.4607	24.3630	102.1618	35.3283	101.4607	24.3630
it09	05/02/2018 12:08:19	1.0250	0.2185	Dico pudu lentamente	0.0514	9.9104	-1.3566	21.6257	2.1666	31.7368	6.2354	41.8476	15.5876	47.7087	25.3708	49.2658	34.3665	42.7491	39.3893	40.2600	43.1015	37.8196	46.4762	32.4539	48.1934	25.1375	59.2395	28.9549	101.5724	21.9588	101.2550	29.2814	101.5724	21.9588
it09	05/02/2018 12:08:19	1.0415	0.2351	Dico pudu lentamente	-0.2494	10.6945	0.3230	20.7753	2.2695	31.6838	7.3764	40.6733	14.6345	47.4795	24.8450	49.7767	33.2125	44.9265	37.4096	41.1982	40.9564	38.7030	44.8597	35.7867	48.4633	31.0701	60.2261	28.2651	102.5062	21.4492	102.4989	29.1333	102.5062	21.4492
it09	05/02/2018 12:08:19	1.0581	0.2517	Dico pudu lentamente	0.9011	9.8250	1.5881	19.8678	4.2224	30.3781	9.6406	39.6314	18.5352	46.2418	30.1668	45.9808	38.9788	40.3934	42.6523	37.7576	47.9326	35.4075	53.0904	33.8870	57.1155	31.2205	61.0769	28.3382	103.8058	21.5936	103.9256	28.7304	103.8058	21.5936
it09	05/02/2018 12:08:19	1.0747	0.2683	Dico pudu lentamente	-0.4908	8.9985	-1.9504	19.7223	1.6613	29.8608	8.5172	38.6767	17.7050	44.9317	28.6078	46.8793	39.3102	42.8102	45.2046	40.5672	49.0994	38.7561	54.1022	36.8733	59.2830	33.9811	61.6023	29.2385	103.0611	21.7801	103.5847	28.5103	103.0611	21.7801
it09	05/02/2018 12:08:19	1.0913	0.2848	Dico pudu lentamente	0.4641	10.2860	1.0980	20.4732	7.9422	30.4853	14.5559	38.1536	24.7870	42.6638	36.6641	43.0741	46.7529	40.1324	51.6896	39.0635	55.6364	37.2668	59.8612	35.4995	63.5645	33.2454	61.1522	28.1256	103.7777	23.0945	104.1172	30.3432	103.7777	23.0945
it09	05/02/2018 12:08:19	1.1079	0.3014	Dico pudu lentamente	0.4490	11.1134	1.2105	21.5724	6.7437	31.3813	14.7039	38.4560	24.9151	42.0850	36.9961	42.6157	45.9568	40.4580	52.0358	39.7967	56.1769	38.4250	60.8963	36.6502	64.7332	34.4528	60.6175	27.3522	102.6601	23.0095	103.5549	30.1115	102.6601	23.0095
it09	05/02/2018 12:08:19	1.1245	0.3180	Dico pudu lentamente	1.5980	10.3461	3.9791	19.8802	7.9919	30.4304	16.1034	37.9769	26.0392	41.8185	37.5814	42.0381	46.9843	39.4375	52.2664	38.3879	56.2861	36.7767	60.0536	34.7562	64.1240	32.2348	61.0755	27.5591	101.8865	23.2066	102.0151	30.4768	101.8865	23.2066
it09	05/02/2018 12:08:19	1.1410	0.3346	Dico pudu lentamente	0.7485	9.0269	4.4235	18.7409	8.1211	28.0479	15.4215	35.9392	24.5537	40.3848	35.2701	41.0685	44.7712	38.7477	49.7894	36.7762	54.3683	35.8696	59.2585	33.2977	63.3418	30.5704	60.7580	27.6006	102.3406	23.1798	102.0622	29.7853	102.3406	23.1798
it09	05/02/2018 12:08:19	1.1576	0.3512	Dico pudu lentamente	-0.1606	9.7744	3.0320	19.6413	7.4756	28.6665	14.0928	36.4256	23.5232	41.6727	33.6437	42.1792	43.8551	38.9456	48.3453	36.9026	52.4196	34.8780	56.1784	32.9291	59.8105	30.4179	60.6457	27.3681	102.7946	22.1428	103.5439	28.9259	102.7946	22.1428
it09	05/02/2018 12:08:19	1.1742	0.3677	Dico pudu lentamente	-0.0343	10.2601	-0.6393	20.9617	3.2437	31.3079	9.9544	39.0326	20.6302	43.8560	30.5681	44.2270	40.8339	41.0007	46.0678	38.0577	50.3725	35.5876	54.3476	33.4241	58.9088	31.1763	60.5045	27.7998	103.6708	20.2494	104.0417	27.5249	103.6708	20.2494
it09	05/02/2018 12:08:19	1.1908	0.3843	Dico pudu lentamente	-0.3669	10.1904	-0.1212	20.8004	4.2031	30.5498	10.8451	38.7632	22.0089	43.3599	32.9029	42.9168	43.6842	39.4236	49.2856	36.8011	54.3948	34.7078	58.5538	32.5839	62.4006	30.0179	60.3590	27.6383	102.8072	22.7279	103.2358	28.3628	102.8072	22.7279
it09	05/02/2018 12:08:19	1.2074	0.4009	Dico pudu lentamente	-0.5278	9.2018	-0.5228	20.1690	3.5679	30.3764	10.6029	38.3463	21.6619	42.7074	32.3713	42.9628	42.2178	40.8878	47.0158	39.1509	52.4748	37.5302	56.9578	35.8075	61.9825	34.8971	60.5519	27.2818	102.6028	22.2353	102.5455	29.3353	102.6028	22.2353
it09	05/02/2018 12:08:19	1.2240	0.4175	Dico pudu lentamente	-0.5492	8.8334	-0.6746	20.1542	3.7004	30.3657	12.0950	37.7547	22.2205	41.9784	33.2299	42.3688	44.0497	40.2906	49.5912	38.9869	54.9061	38.3506	60.2735	37.0894	64.6048	35.4519	61.1113	27.2488	101.6933	22.0588	101.2212	29.4076	101.6933	22.0588
it09	05/02/2018 12:08:19	1.2405	0.4341	Dico pudu lentamente	-0.6988	7.5148	-1.0825	17.6666	2.2946	27.8453	9.4504	35.4990	19.0585	40.4165	29.1539	41.5126	39.2560	40.1820	44.4125	39.1101	49.7572	38.3544	54.7872	37.2012	60.3516	36.1055	61.1037	28.2671	101.4950	21.8384	100.9691	29.5047	101.4950	21.8384
it09	05/02/2018 12:08:19	1.2571	0.4506	Dico pudu lentamente	-0.0499	8.3925	-0.5747	18.6995	4.5251	28.6546	12.3596	35.3688	22.9300	39.1877	32.4342	40.1562	41.9801	38.9450	46.9026	37.9631	50.0698	36.8501	55.0768	33.4722	60.8858	30.5767	60.8544	27.6020	100.0981	23.4212	100.2263	30.3802	100.0981	23.4212
it09	05/02/2018 12:08:19	1.2737	0.4672	Dico pudu lentamente	-1.2989	9.0052	-0.9100	19.4749	4.7579	28.5233	12.6073	35.1546	22.6583	39.0014	31.6147	40.5989	41.5044	40.3832	45.9324	39.5918	49.4522	37.7064	53.3966	35.4992	56.7682	33.5287	60.7275	27.2036	99.5132	22.6480	99.3301	29.4218	99.5132	22.6480
it09	05/02/2018 12:08:19	1.2903	0.4838	Dico pudu lentamente	-3.0590	8.3531	-2.7842	18.3398	2.9427	26.9645	10.4099	33.8149	20.1701	38.2704	30.3988	40.0940	40.2230	39.6121	45.2108	38.2056	50.0988	37.9162	53.3330	35.9144	56.2882	33.1575	61.1526	28.2290	99.7654	22.2462	99.8312	29.7721	99.7654	22.2462
it09	05/02/2018 12:08:19	1.3069	0.5004	Dico pudu lentamente	-1.5950	6.9654	-1.7236	16.9629	3.6760	25.8253	11.0999	33.4333	20.7306	38.4350	29.7565	40.7772	40.6545	41.0779	44.6249	40.5485	51.7222	38.8415	54.5086	36.7147	57.3565	34.0757	60.9518	27.9868	99.8462	22.0621	99.2940	29.7581	99.8462	22.0621
it09	05/02/2018 12:08:19	1.3235	0.5170	Dico pudu lentamente	-0.8596	8.4868	-0.7251	17.4705	5.2875	26.2539	12.4196	32.7720	21.2982	37.7426	29.1079	40.2122	40.0304	40.0356	43.8256	39.4373	48.5143	37.5197	54.0880	35.6365	56.8560	34.1837	61.1788	27.3756	100.1407	23.0629	99.6539	30.2630	100.1407	23.0629
it09	05/02/2018 12:08:23	0.8204	0.0163	Dico pogo lentamente	-0.1240	9.7157	2.7342	17.9225	10.5652	26.1267	16.2615	34.6293	24.8215	42.9217	35.1559	45.8801	44.3322	43.2494	47.1452	41.9218	52.0400	39.9267	54.8869	39.2218	56.7922	38.7255	61.9353	28.7575	101.0018	25.9948	99.3371	33.2378	101.0018	25.9948
it09	05/02/2018 12:08:23	0.8370	0.0329	Dico pogo lentamente	0.3520	9.5802	2.6222	18.1688	6.3000	26.8305	14.2314	36.6607	22.6580	42.9498	31.7285	46.3868	41.1083	44.4872	44.1469	42.7331	47.4030	41.2392	50.4411	40.2898	52.7486	39.3300	62.2201	28.8370	102.1788	26.4068	101.5672	33.1972	102.1788	26.4068
it09	05/02/2018 12:08:23	0.8536	0.0494	Dico pogo lentamente	3.5447	10.2362	6.5559	19.3208	9.3296	30.3695	15.1307	40.1518	22.7265	46.8326	31.1481	48.9443	40.2325	45.5621	43.2471	43.3093	48.6003	42.2568	52.6320	39.7259	55.5454	37.6327	61.7009	29.1403	101.7971	24.2064	102.7573	35.4426	101.7971	24.2064
it09	05/02/2018 12:08:23	0.8702	0.0660	Dico pogo lentamente	-0.5093	10.3142	1.2723	19.6628	7.6199	29.3732	13.2589	37.6712	21.3141	46.3226	30.6538	47.7970	39.7178	44.1607	43.0082	41.2709	47.3392	39.6644	50.3974	37.2576	51.8951	30.6372	61.1156	29.3640	99.7072	23.6004	99.1988	28.6447	99.7072	23.6004
it09	05/02/2018 12:08:23	0.8867	0.0826	Dico pogo lentamente	-0.9058	12.0834	0.7311	22.4704	3.1626	33.5136	8.2557	43.8042	16.9791	49.7094	28.0748	49.8961	37.5794	43.8597	41.3290	40.0282	44.0423	37.2962	48.1580	33.6145	50.7358	28.7119	61.1496	28.1900	99.8250	18.8564	100.2467	26.2466	99.8250	18.8564
